Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P6240|P6250|P6260|P6270|P6280|P6300|P6310|P7430|P6330|P6340|P6351
3466555|1|2|2|1013.307916|34665551|4|2|2|2|2|2|||||
3466556|1|1|1|782.96782097|34665561|1||||||||||
3466556|1|2|2|782.96782097|34665561|4|2|2|2|2|2|||||
3466556|1|3|3|782.96782097|34665561|2|2|2|2|1||||||1
3466557|1|1|1|821.962674|34665571|2|1|||||||||
3466557|1|2|2|821.962674|34665571|3|2|2|2|2|2|||||
3466558|1|1|1|598.24532733|34665581|1||||||||||
3466558|1|2|2|598.24532733|34665581|1||||||||||
3466558|1|3|3|598.24532733|34665581|6|2|2|2|2|2|||||
3466558|1|4|4|598.24532733|34665581|3|2|2|2|2|2|||||
3466559|1|1|1|344.72430563|34665591|4|1|||||||||
3466559|1|2|2|344.72430563|34665591|1||||||||||
3466559|1|3|3|344.72430563|34665591|3|2|2|2|2|2|||||
3466559|1|4|4|344.72430563|34665591|2|2|2|2|1||||||1
3466559|1|5|5|344.72430563|34665591|3|2|2|2|2|2|||||
3466560|1|1|1|293.35826619|34665601|6|1|||||||||
3466561|1|1|1|190.54717495|34665611|1||||||||||
3466562|1|1|1|153.73002063|34665621|4|2|2|2|2|2|||||
3466562|1|2|2|153.73002063|34665621|1||||||||||
3466563|1|1|1|72.507171881|34665631|1||||||||||
3466563|1|2|2|72.507171881|34665631|1||||||||||
3466564|1|1|1|116.86893397|34665641|6|2|2|2|2|2|||||
3466565|1|1|1|154.97836896|34665651|1||||||||||
3466566|1|1|1|111.07674028|34665661|5||||||||||
3466567|1|1|1|106.83694748|34665671|3|2|2|2|2|1|12||||
3466567|1|2|2|106.83694748|34665671|3|2|2|2|2|2|||||
3466567|1|3|3|106.83694748|34665671|3|2|2|2|2|2|||||
3466568|1|1|1|123.5955048|34665681|1||||||||||
3466568|1|2|2|123.5955048|34665681|1||||||||||
3466568|1|3|3|123.5955048|34665681|3|2|2|2|2|1|12||||
3466569|1|1|1|129.05066754|34665691|3|2|2|2|2|2|||||
3466570|1|1|1|117.38955467|34665701|3|1|||||||||
3466570|1|2|2|117.38955467|34665701|3|1|||||||||
3466571|1|1|1|129.05066754|34665711|3|1|||||||||
3466572|1|1|1|171.30288722|34665721|4|2|2|2|2|2|||||
3466572|1|2|2|171.30288722|34665721|1||||||||||
3466572|1|3|3|171.30288722|34665721|1||||||||||
3466572|1|5|5|171.30288722|34665721|1||||||||||
3466572|1|6|6|171.30288722|34665721|1||||||||||
3466573|1|1|1|176.29318833|34665731|1||||||||||
3466573|1|2|2|176.29318833|34665731|4|2|2|2|2|2|||||
3466573|1|3|3|176.29318833|34665731|1||||||||||
3466573|1|4|4|176.29318833|34665731|1||||||||||
3466573|1|5|5|176.29318833|34665731|3|2|2|2|2|2|||||
3466574|1|1|1|146.20974474|34665741|3|1|||||||||
3466574|1|2|2|146.20974474|34665741|1||||||||||
3466575|1|1|1|104.95180518|34665751|1||||||||||
3466575|1|2|2|104.95180518|34665751|1||||||||||
3466575|1|3|3|104.95180518|34665751|1||||||||||
3466576|1|1|1|308.76389468|34665761|4|2|2|2|2|2|||||
3466576|1|2|2|308.76389468|34665761|1||||||||||
3466576|1|3|3|308.76389468|34665761|3|1|||||||||
3466577|1|1|1|263.39694355|34665771|1||||||||||
3466578|1|1|1|681.68967056|34665781|1||||||||||
3466578|1|2|2|681.68967056|34665781|1||||||||||
3466579|1|1|1|681.68967056|34665791|1||||||||||
3466579|1|2|2|681.68967056|34665791|1||||||||||
3466580|1|1|1|561.52885937|34665801|3|1|||||||||
3466581|1|1|1|506.46333426|34665811|1||||||||||
3466581|1|2|2|506.46333426|34665811|1||||||||||
3466582|1|1|1|580.39203195|34665821|1||||||||||
3466582|1|2|2|580.39203195|34665821|1||||||||||
3466582|1|3|3|580.39203195|34665821|3|2|2|2|2|2|||||
3466583|1|1|1|230.09421867|34665831|4|1|||||||||
3466583|1|2|2|230.09421867|34665831|1||||||||||
3466583|1|3|3|230.09421867|34665831|3|2|2|2|2|2|||||
3466584|1|1|1|146.29861386|34665841|1||||||||||
3466585|1|1|1|213.78163278|34665851|1||||||||||
3466585|1|2|2|213.78163278|34665851|1||||||||||
3466586|1|1|1|108.59842455|34665861|1||||||||||
3466586|1|2|2|108.59842455|34665861|2|1|||||||||
3466587|1|1|1|117.03422958|34665871|4|2|2|2|2|2|||||
3466587|1|2|2|117.03422958|34665871|4|2|1||||||||
3466588|1|1|1|106.69242477|34665881|1||||||||||
3466588|1|2|2|106.69242477|34665881|2|1|||||||||
3466588|1|3|3|106.69242477|34665881|3|2|2|2|2|2|||||
3466589|1|1|1|123.48902211|34665891|4|2|2|2|2|2|||||
3466589|1|2|2|123.48902211|34665891|1||||||||||
3466589|1|3|3|123.48902211|34665891|2|1|||||||||
3466589|1|4|4|123.48902211|34665891|3|2|2|2|2|2|||||
3466590|1|1|1|111.91624545|34665901|3|1|||||||||
3466590|1|2|2|111.91624545|34665901|3|2|2|2|2|2|||||
3466590|1|3|3|111.91624545|34665901|3|2|2|2|2|2|||||
3466591|1|1|1|111.91624545|34665911|1||||||||||
3466591|1|2|2|111.91624545|34665911|3|2|2|2|2|2|||||
3466592|1|1|1|245.01568103|34665921|6|2|2|2|2|2|||||
3466592|1|2|2|245.01568103|34665921|4|2|2|2|2|2|||||
3466592|1|3|3|245.01568103|34665921|3|2|2|2|2|2|||||
3466593|1|1|1|356.55584608|34665931|1||||||||||
3466593|1|2|2|356.55584608|34665931|1||||||||||
3466593|1|3|3|356.55584608|34665931|3|2|2|2|2|2|||||
3466594|1|1|1|473.2446424|34665941|4|1|||||||||
3466595|1|1|1|210.01275336|34665951|1||||||||||
3466595|1|2|2|210.01275336|34665951|1||||||||||
3466596|1|1|1|198.37391034|34665961|1||||||||||
3466596|1|2|2|198.37391034|34665961|1||||||||||
3466596|1|3|3|198.37391034|34665961|4|1|||||||||
3466596|1|4|4|198.37391034|34665961|3|2|2|2|2|2|||||
3466597|1|1|1|198.37391034|34665971|1||||||||||
3466597|1|3|3|198.37391034|34665971|1||||||||||
3466598|1|1|1|396.14122851|34665981|1||||||||||
3466598|1|2|2|396.14122851|34665981|3|2|2|2|2|2|||||
3466598|1|3|3|396.14122851|34665981|3|2|2|2|2|2|||||
3466599|1|3|3|131.76816522|34665991|1||||||||||
3466599|1|4|4|131.76816522|34665991|3|2|2|2|1||||||1
3466599|1|1|1|131.76816522|34665991|4|2|2|2|1||||||1
3466599|1|2|2|131.76816522|34665991|2|1|||||||||
3466600|1|1|1|52.42159122|34666001|1||||||||||
3466600|1|2|2|52.42159122|34666001|1||||||||||
3466600|1|3|3|52.42159122|34666001|4|1|||||||||
3466600|1|4|4|52.42159122|34666001|4|2|2|2|2|2|||||
3466601|1|1|1|162.01925274|34666011|4|2|2|2|2|2|||||
3466601|1|2|2|162.01925274|34666011|4|2|2|2|2|2|||||
3466601|1|3|3|162.01925274|34666011|6|1|||||||||
3466601|1|4|4|162.01925274|34666011|1||||||||||
3466602|1|1|1|209.68636488|34666021|4|1|||||||||
3466602|1|2|2|209.68636488|34666021|6|2|2|2|2|1|11||||
3466603|1|1|1|64.803555124|34666031|1||||||||||
3466604|1|1|1|62.642432202|34666041|1||||||||||
3466604|1|2|2|62.642432202|34666041|1||||||||||
3466605|1|1|1|55.744536496|34666051|1||||||||||
3466605|1|2|2|55.744536496|34666051|1||||||||||
3466606|1|1|1|52.42159122|34666061|1||||||||||
3466606|1|2|2|52.42159122|34666061|2|1|||||||||
3466607|1|1|1|126.25712019|34666071|1||||||||||
3466607|1|2|2|126.25712019|34666071|3|1|||||||||
3466607|1|3|3|126.25712019|34666071|3|1|||||||||
3466607|1|4|4|126.25712019|34666071|3|2|2|2|2|2|||||
3466607|1|6|6|126.25712019|34666071|3|2|2|2|2|2|||||
3466608|1|1|1|62.642432202|34666081|1||||||||||
3466608|1|2|2|62.642432202|34666081|1||||||||||
3466609|1|1|1|178.21901333|34666091|1||||||||||
3466609|1|2|2|178.21901333|34666091|4|1|||||||||
3466609|1|3|3|178.21901333|34666091|3|2|2|2|2|2|||||
3466609|1|4|4|178.21901333|34666091|3|2|2|2|2|2|||||
3466610|1|1|1|95.784163811|34666101|1||||||||||
3466611|1|1|1|260.33441929|34666111|1||||||||||
3466611|1|2|2|260.33441929|34666111|1||||||||||
3466612|1|1|1|410.61160692|34666121|1||||||||||
3466613|1|1|1|126.75224627|34666131|1||||||||||
3466613|1|2|2|126.75224627|34666131|1||||||||||
3466613|1|3|3|126.75224627|34666131|1||||||||||
3466614|1|1|1|371.55624797|34666141|1||||||||||
3466614|1|2|2|371.55624797|34666141|4|1|||||||||
3466614|1|3|3|371.55624797|34666141|3|2|2|2|2|2|||||
3466615|1|1|1|110.39711772|34666151|1||||||||||
3466615|1|2|2|110.39711772|34666151|1||||||||||
3466616|1|1|1|193.52873721|34666161|1||||||||||
3466616|1|2|2|193.52873721|34666161|4|2|2|2|2|2|||||
3466616|1|3|3|193.52873721|34666161|1||||||||||
3466617|1|1|1|172.43693929|34666171|1||||||||||
3466617|1|2|2|172.43693929|34666171|1||||||||||
3466618|1|1|1|183.30032239|34666181|1||||||||||
3466618|1|2|2|183.30032239|34666181|3|2|2|2|2|2|||||
3466619|1|1|1|606.43475685|34666191|1||||||||||
3466620|1|1|1|125.33591937|34666201|3|1|||||||||
3466621|1|1|1|125.33591937|34666211|1||||||||||
3466622|1|1|1|119.54058257|34666221|1||||||||||
3466623|1|1|1|97.231714783|34666231|4|2|2|2|2|1|9||||
3466623|1|2|2|97.231714783|34666231|1||||||||||
3466624|1|1|1|134.98570305|34666241|4|1|||||||||
3466624|1|2|2|134.98570305|34666241|1||||||||||
3466624|1|3|3|134.98570305|34666241|4|2|2|2|2|1|11||||
3466624|1|4|4|134.98570305|34666241|3|2|2|2|2|2|||||
3466625|1|1|1|132.21262496|34666251|1||||||||||
3466626|1|1|1|125.33591937|34666261|1||||||||||
3466627|1|1|1|130.06298253|34666271|4|2|2|2|2|1|10||||
3466627|1|2|2|130.06298253|34666271|1||||||||||
3466628|1|1|1|419.29659653|34666281|1||||||||||
3466629|1|1|1|861.64328829|34666291|1||||||||||
3466629|1|2|2|861.64328829|34666291|1||||||||||
3466630|1|1|1|379.46472382|34666301|1||||||||||
3466630|1|2|2|379.46472382|34666301|1||||||||||
3466630|1|3|3|379.46472382|34666301|1||||||||||
3466631|1|1|1|549.81797847|34666311|4|2|2|2|2|2|||||
3466632|1|1|1|317.91427169|34666321|1||||||||||
3466633|1|1|1|307.2321314|34666331|1||||||||||
3466633|1|2|2|307.2321314|34666331|1||||||||||
3466633|1|5|5|307.2321314|34666331|1||||||||||
3466634|1|1|1|150.9769333|34666341|1||||||||||
3466634|1|2|2|150.9769333|34666341|1||||||||||
3466634|1|3|3|150.9769333|34666341|1||||||||||
3466634|1|4|4|150.9769333|34666341|1||||||||||
3466635|1|1|1|350.23092307|34666351|1||||||||||
3466635|1|2|2|350.23092307|34666351|4|2|2|2|2|2|||||
3466635|1|3|3|350.23092307|34666351|1||||||||||
3466635|1|4|4|350.23092307|34666351|4|2|2|2|1||||||1
3466636|1|1|1|412.47365613|34666361|1||||||||||
3466636|1|2|2|412.47365613|34666361|3|2|2|2|2|2|||||
3466637|1|1|1|184.52988343|34666371|4|2|2|2|2|2|||||
3466637|1|2|2|184.52988343|34666371|4|2|2|2|2|2|||||
3466637|1|3|3|184.52988343|34666371|1||||||||||
3466638|1|1|1|384.74855935|34666381|1||||||||||
3466639|1|1|1|302.13342395|34666391|4|2|2|2|2|2|||||
3466639|1|2|2|302.13342395|34666391|6|2|2|2|2|2|||||
3466640|1|1|1|526.74318866|34666401|1||||||||||
3466640|1|2|2|526.74318866|34666401|3|2|2|2|2|2|||||
3466641|1|1|1|510.35018646|34666411|1||||||||||
3466642|1|1|1|489.82451679|34666421|1||||||||||
3466642|1|2|2|489.82451679|34666421|6|2|2|2|2|2|||||
3466643|1|1|1|444.01796325|34666431|1||||||||||
3466643|1|2|2|444.01796325|34666431|4|2|2|2|2|2|||||
3466643|1|3|3|444.01796325|34666431|3|2|2|2|2|2|||||
3466644|1|1|1|524.55351573|34666441|1||||||||||
3466644|1|2|2|524.55351573|34666441|4|2|2|2|1||||||1
3466645|1|1|1|556.38578045|34666451|1||||||||||
3466645|1|4|4|556.38578045|34666451|1||||||||||
3466645|1|5|5|556.38578045|34666451|1||||||||||
3466646|1|1|1|360.33928791|34666461|4|1|||||||||
3466646|1|2|2|360.33928791|34666461|2|2|2|2|1||||||1
3466646|1|3|3|360.33928791|34666461|1||||||||||
3466647|1|1|1|310.18610196|34666471|1||||||||||
3466647|1|2|2|310.18610196|34666471|1||||||||||
3466648|1|1|1|349.01793764|34666481|4|2|2|2|1||||||1
3466648|1|2|2|349.01793764|34666481|3|2|2|2|2|2|||||
3466648|1|3|3|349.01793764|34666481|3|2|2|2|2|2|||||
3466649|1|1|1|313.29525547|34666491|4|2|2|2|2|2|||||
3466650|1|1|1|185.21944576|34666501|1||||||||||
3466650|1|2|2|185.21944576|34666501|1||||||||||
3466650|1|3|3|185.21944576|34666501|1||||||||||
3466651|1|1|1|313.46656863|34666511|1||||||||||
3466651|1|2|2|313.46656863|34666511|3|2|2|2|2|2|||||
3466651|1|3|3|313.46656863|34666511|3|2|2|2|2|2|||||
3466652|1|1|1|587.29120139|34666521|1||||||||||
3466652|1|2|2|587.29120139|34666521|1||||||||||
3466652|1|3|3|587.29120139|34666521|3|2|2|2|2|2|||||
3466653|1|1|1|357.00224748|34666531|1||||||||||
3466654|1|1|1|626.93040136|34666541|1||||||||||
3466655|1|1|1|301.65172467|34666551|4|2|2|2|2|1|9||||
3466655|1|2|2|301.65172467|34666551|1||||||||||
3466655|1|3|3|301.65172467|34666551|1||||||||||
3466655|1|4|4|301.65172467|34666551|3|2|2|2|2|2|||||
3466655|1|5|5|301.65172467|34666551|3|2|2|2|2|2|||||
3466656|1|1|1|261.4563367|34666561|1||||||||||
3466656|1|2|2|261.4563367|34666561|1||||||||||
3466658|1|1|1|395.62900367|34666581|4|2|2|2|2|2|||||
3466658|1|2|2|395.62900367|34666581|1||||||||||
3466658|1|3|3|395.62900367|34666581|2|1|||||||||
3466658|1|4|4|395.62900367|34666581|2|1|||||||||
3466659|1|1|1|306.14684299|34666591|1||||||||||
3466659|1|2|2|306.14684299|34666591|3|2|2|2|2|2|||||
3466660|1|1|1|306.14684299|34666601|1||||||||||
3466660|1|2|2|306.14684299|34666601|1||||||||||
3466661|1|1|1|190.42840065|34666611|1||||||||||
3466662|1|1|1|204.09789532|34666621|1||||||||||
3466662|1|2|2|204.09789532|34666621|1||||||||||
3466663|1|1|1|285.64260097|34666631|1||||||||||
3466664|1|1|1|218.40637362|34666641|1||||||||||
3466665|1|1|1|165.37199292|34666651|1||||||||||
3466665|1|2|2|165.37199292|34666651|3|2|2|2|2|1|12||||
3466665|1|3|3|165.37199292|34666651|3|2|2|2|2|2|||||
3466666|1|1|1|241.253781|34666661|1||||||||||
3466666|1|2|2|241.253781|34666661|1||||||||||
3466666|1|3|3|241.253781|34666661|1||||||||||
3466666|1|4|4|241.253781|34666661|1||||||||||
3466666|1|5|5|241.253781|34666661|3|2|2|2|2|2|||||
3466667|1|1|1|240.1480915|34666671|1||||||||||
3466667|1|2|2|240.1480915|34666671|1||||||||||
3466667|1|3|3|240.1480915|34666671|1||||||||||
3466667|1|4|4|240.1480915|34666671|1||||||||||
3466667|1|5|5|240.1480915|34666671|3|2|2|2|2|2|||||
3466668|1|2|2|273.59772191|34666681|1||||||||||
3466668|1|3|3|273.59772191|34666681|4|1|||||||||
3466668|1|1|1|273.59772191|34666681|4|1|||||||||
3466669|1|1|1|294.46097895|34666691|1||||||||||
3466669|1|2|2|294.46097895|34666691|1||||||||||
3466669|1|3|3|294.46097895|34666691|1||||||||||
3466669|1|4|4|294.46097895|34666691|4|1|||||||||
3466670|1|1|1|288.39700182|34666701|1||||||||||
3466670|1|2|2|288.39700182|34666701|1||||||||||
3466670|1|3|3|288.39700182|34666701|3|2|2|2|2|2|||||
3466670|1|4|4|288.39700182|34666701|3|2|2|2|2|2|||||
3466671|1|1|1|184.56808179|34666711|5||||||||||
3466671|1|2|2|184.56808179|34666711|4|2|2|2|2|2|||||
3466672|1|1|1|243.48489224|34666721|1||||||||||
3466673|1|1|1|174.9307087|34666731|1||||||||||
3466673|1|2|2|174.9307087|34666731|1||||||||||
3466673|1|3|3|174.9307087|34666731|3|2|2|2|2|2|||||
3466674|1|1|1|128.56277933|34666741|1||||||||||
3466674|1|2|2|128.56277933|34666741|1||||||||||
3466675|1|1|1|250.48248929|34666751|4|2|2|2|2|2|||||
3466676|1|1|1|207.07218005|34666761|1||||||||||
3466677|1|1|1|469.65466742|34666771|4|2|2|2|2|2|||||
3466678|1|1|1|376.30005194|34666781|1||||||||||
3466678|1|2|2|376.30005194|34666781|1||||||||||
3466680|1|1|1|546.87025052|34666801|2|1|||||||||
3466680|1|2|2|546.87025052|34666801|1||||||||||
3466680|1|3|3|546.87025052|34666801|3|2|2|2|2|2|||||
3466680|1|4|4|546.87025052|34666801|3|2|2|2|2|2|||||
3466682|1|1|1|652.21673797|34666821|1||||||||||
3466682|1|2|2|652.21673797|34666821|4|2|2|2|2|2|||||
3466682|1|3|3|652.21673797|34666821|3|1|||||||||
3466683|1|1|1|1149.7584705|34666831|6|2|2|2|2|2|||||
3466683|1|2|2|1149.7584705|34666831|4|2|2|2|2|2|||||
3466683|1|3|3|1149.7584705|34666831|1||||||||||
3466684|1|1|1|430.16813906|34666841|1||||||||||
3466684|1|2|2|430.16813906|34666841|4|2|2|2|2|2|||||
3466684|1|3|3|430.16813906|34666841|3|2|2|2|2|2|||||
3466684|1|4|4|430.16813906|34666841|3|2|2|2|2|2|||||
3466685|1|1|1|458.70493138|34666851|1||||||||||
3466685|1|2|2|458.70493138|34666851|4|2|2|2|2|2|||||
3466685|1|3|3|458.70493138|34666851|2|1|||||||||
3466685|1|4|4|458.70493138|34666851|3|2|2|2|2|2|||||
3466686|1|1|1|740.22836315|34666861|1||||||||||
3466686|1|2|2|740.22836315|34666861|1||||||||||
3466686|1|3|3|740.22836315|34666861|3|2|2|2|1||||||2
3466687|1|1|1|764.00842909|34666871|1||||||||||
3466687|1|2|2|764.00842909|34666871|1||||||||||
3466688|1|1|1|655.75982176|34666881|4|2|2|2|2|2|||||
3466689|1|1|1|671.25635557|34666891|1||||||||||
3466690|1|1|1|651.68814554|34666901|1||||||||||
3466690|1|2|2|651.68814554|34666901|3|2|2|2|2|2|||||
3466690|1|4|4|651.68814554|34666901|4|2|2|2|2|2|||||
3466690|1|5|5|651.68814554|34666901|2|2|2|2|1||||||1
3466691|1|1|1|1261.0572717|34666911|1||||||||||
3466691|1|2|2|1261.0572717|34666911|1||||||||||
3466691|1|3|3|1261.0572717|34666911|3|2|2|2|2|2|||||
3466691|1|5|5|1261.0572717|34666911|4|2|2|2|2|2|||||
3466691|1|6|6|1261.0572717|34666911|1||||||||||
3466692|1|1|1|260.12897681|34666921|4|2|2|2|2|2|||||
3466692|1|2|2|260.12897681|34666921|4|2|2|2|2|2|||||
3466693|1|1|1|266.56789428|34666931|4|2|2|2|2|2|||||
3466693|1|2|2|266.56789428|34666931|4|2|2|2|2|2|||||
3466694|1|1|1|279.68632535|34666941|4|2|2|2|2|2|||||
3466695|1|1|1|349.78247152|34666951|1||||||||||
3466695|1|2|2|349.78247152|34666951|1||||||||||
3466696|1|1|1|417.32552951|34666961|4|2|2|2|2|2|||||
3466696|1|2|2|417.32552951|34666961|3|2|2|2|2|2|||||
3466697|1|1|1|279.68632535|34666971|2|1|||||||||
3466698|1|1|1|332.69876611|34666981|1||||||||||
3466699|1|1|1|343.62881947|34666991|1||||||||||
3466699|1|2|2|343.62881947|34666991|4|2|2|2|2|2|||||
3466700|1|1|1|465.42773125|34667001|4|2|2|2|2|2|||||
3466700|1|2|2|465.42773125|34667001|1||||||||||
3466701|1|1|1|1863.5490076|34667011|1||||||||||
3466702|1|1|1|2238.9975699|34667021|4|1|||||||||
3466702|1|2|2|2238.9975699|34667021|6|1|||||||||
3466703|1|1|1|2959.9682206|34667031|1||||||||||
3466703|1|2|2|2959.9682206|34667031|3|2|2|2|2|2|||||
3466704|1|1|1|5243.1188743|34667041|1||||||||||
3466704|1|2|2|5243.1188743|34667041|1||||||||||
3466705|1|1|1|4992.4682071|34667051|1||||||||||
3466705|1|2|2|4992.4682071|34667051|1||||||||||
3466706|1|1|1|4899.9293783|34667061|1||||||||||
3466706|1|2|2|4899.9293783|34667061|1||||||||||
3466706|1|3|3|4899.9293783|34667061|3|2|2|2|2|2|||||
3466707|1|1|1|5048.2035341|34667071|1||||||||||
3466707|1|2|2|5048.2035341|34667071|1||||||||||
3466708|1|1|1|2059.712061|34667081|4|2|2|2|2|2|||||
3466709|1|1|1|37.824602113|34667091|5||||||||||
3466709|1|2|2|37.824602113|34667091|1||||||||||
3466709|1|3|3|37.824602113|34667091|1||||||||||
3466710|1|1|1|39.119037471|34667101|1||||||||||
3466710|1|2|2|39.119037471|34667101|1||||||||||
3466711|1|1|1|48.098978109|34667111|1||||||||||
3466711|1|2|2|48.098978109|34667111|1||||||||||
3466711|1|3|3|48.098978109|34667111|3|2|2|2|2|2|||||
3466711|1|5|5|48.098978109|34667111|5||||||||||
3466712|1|1|1|19.386339858|34667121|1||||||||||
3466712|1|2|2|19.386339858|34667121|1||||||||||
3466712|1|3|3|19.386339858|34667121|1||||||||||
3466713|1|1|1|38.798340242|34667131|1||||||||||
3466713|1|2|2|38.798340242|34667131|1||||||||||
3466713|1|3|3|38.798340242|34667131|2|2|2|2|1||||||1
3466714|1|1|1|41.229036153|34667141|1||||||||||
3466714|1|2|2|41.229036153|34667141|3|2|2|2|2|2|||||
3466714|1|3|3|41.229036153|34667141|3|2|2|2|2|2|||||
3466715|1|1|1|36.717955433|34667151|1||||||||||
3466715|1|2|2|36.717955433|34667151|4|2|2|2|2|2|||||
3466716|1|1|1|26.602991552|34667161|1||||||||||
3466717|1|1|1|51.378162923|34667171|1||||||||||
3466717|1|2|2|51.378162923|34667171|1||||||||||
3466717|1|4|4|51.378162923|34667171|1||||||||||
3466718|1|1|1|36.717955433|34667181|1||||||||||
3466718|1|2|2|36.717955433|34667181|5||||||||||
3466719|1|1|1|3260.6988849|34667191|6|1|||||||||
3466719|1|2|2|3260.6988849|34667191|1||||||||||
3466720|1|1|1|1751.6497422|34667201|1||||||||||
3466720|1|2|2|1751.6497422|34667201|1||||||||||
3466721|1|1|1|4515.8028421|34667211|1||||||||||
3466721|1|2|2|4515.8028421|34667211|1||||||||||
3466721|1|3|3|4515.8028421|34667211|3|1|||||||||
3466725|1|1|1|1767.4333172|34667251|1||||||||||
3466727|1|1|1|1606.8379869|34667271|1||||||||||
3466728|1|1|1|2123.4303089|34667281|6|2|2|2|2|2|||||
3466728|1|2|2|2123.4303089|34667281|1||||||||||
3466729|1|1|1|1422.2904305|34667291|1||||||||||
3466730|1|1|1|1666.7556995|34667301|6|2|2|2|2|2|||||
3466730|1|2|2|1666.7556995|34667301|6|2|2|2|1||||||2
3466731|1|1|1|1234.0530086|34667311|1||||||||||
3466739|1|1|1|1681.1762401|34667391|1||||||||||
3466739|1|2|2|1681.1762401|34667391|1||||||||||
3466739|1|3|3|1681.1762401|34667391|1||||||||||
3466739|1|4|4|1681.1762401|34667391|3|2|2|2|2|2|||||
3466739|1|5|5|1681.1762401|34667391|3|2|2|2|2|2|||||
3466741|1|1|1|2176.8973409|34667411|1||||||||||
3466743|1|1|1|1016.4012542|34667431|1||||||||||
3466744|1|1|1|1393.9334813|34667441|1||||||||||
3466744|1|3|3|1393.9334813|34667441|1||||||||||
3466746|1|1|1|1634.0799514|34667461|1||||||||||
3466746|1|2|2|1634.0799514|34667461|1||||||||||
3466746|1|3|3|1634.0799514|34667461|1||||||||||
3466747|1|1|1|1747.3391068|34667471|4|2|2|2|2|1|6|2||2|
3466747|1|2|2|1747.3391068|34667471|3|2|2|2|2|2|||||
3466747|1|3|3|1747.3391068|34667471|1||||||||||
3466748|1|1|1|957.3249646|34667481|1||||||||||
3466748|1|2|2|957.3249646|34667481|4|2|2|2|2|1|7|2||2|
3466748|1|3|3|957.3249646|34667481|1||||||||||
3466748|1|4|4|957.3249646|34667481|1||||||||||
3466749|1|1|1|2705.1868343|34667491|4|2|2|2|1||||||1
3466749|1|2|2|2705.1868343|34667491|3|2|2|2|2|2|||||
3466749|1|3|3|2705.1868343|34667491|3|2|2|2|2|2|||||
3466749|2|1|1|2705.1868343|34667492|1||||||||||
3466749|2|2|2|2705.1868343|34667492|4|2|2|2|2|1|6|2||2|
3466752|1|4|4|2088.1580695|34667521|4|2|2|2|2|1|2|2||1|2
3466752|1|1|1|2088.1580695|34667521|1||||||||||
3466752|1|2|2|2088.1580695|34667521|1||||||||||
3466752|1|3|3|2088.1580695|34667521|3|2|2|2|2|2|||||
3466754|1|1|1|1940.9469916|34667541|1||||||||||
3466754|1|2|2|1940.9469916|34667541|3|2|2|2|2|2|||||
3466755|1|1|1|1260.0167411|34667551|4|1|||||||||
3466755|1|2|2|1260.0167411|34667551|1||||||||||
3466756|1|1|1|1857.2048322|34667561|1||||||||||
3466756|1|2|2|1857.2048322|34667561|1||||||||||
3466756|1|3|3|1857.2048322|34667561|3|2|2|2|2|2|||||
3466756|1|5|5|1857.2048322|34667561|1||||||||||
3466756|1|6|6|1857.2048322|34667561|3|2|2|2|2|2|||||
3466757|1|1|1|7317.4914957|34667571|4|2|2|2|2|2|||||
3466757|1|2|2|7317.4914957|34667571|1||||||||||
3466758|1|1|1|8765.4923639|34667581|1||||||||||
3466759|1|1|1|8809.758477|34667591|1||||||||||
3466760|1|1|1|8809.758477|34667601|2|1|||||||||
3466761|1|1|1|6827.7567003|34667611|4|2|2|2|2|2|||||
3466761|1|2|2|6827.7567003|34667611|4|2|2|2|2|2|||||
3466762|1|1|1|729.04510044|34667621|1||||||||||
3466762|1|2|2|729.04510044|34667621|1||||||||||
3466762|1|3|3|729.04510044|34667621|6|2|2|2|2|2|||||
3466769|1|3|3|794.0181643|34667691|3|2|2|2|2|2|||||
3466769|1|1|1|794.0181643|34667691|1||||||||||
3466769|1|2|2|794.0181643|34667691|1||||||||||
3466770|1|1|1|850.25743176|34667701|1||||||||||
3466770|1|2|2|850.25743176|34667701|1||||||||||
3466770|1|3|3|850.25743176|34667701|1||||||||||
3466770|1|4|4|850.25743176|34667701|3|2|2|2|2|2|||||
3466772|1|1|1|854.79136781|34667721|1||||||||||
3466772|1|2|2|854.79136781|34667721|1||||||||||
3466772|1|3|3|854.79136781|34667721|3|2|2|2|2|2|||||
3466772|1|4|4|854.79136781|34667721|3|2|2|2|2|2|||||
3466772|1|5|5|854.79136781|34667721|3|2|2|2|2|2|||||
3466776|1|1|1|1085.1314628|34667761|1||||||||||
3466776|1|2|2|1085.1314628|34667761|4|2|2|2|2|2|||||
3466776|1|3|3|1085.1314628|34667761|3|2|2|2|2|2|||||
3466776|1|4|4|1085.1314628|34667761|3|2|2|2|2|2|||||
3466777|1|1|1|735.19845508|34667771|4|2|2|2|2|2|||||
3466777|1|2|2|735.19845508|34667771|1||||||||||
3466779|1|1|1|735.19845508|34667791|1||||||||||
3466779|1|2|2|735.19845508|34667791|1||||||||||
3466780|1|1|1|608.1336589|34667801|1||||||||||
3466780|1|2|2|608.1336589|34667801|1||||||||||
3466780|1|3|3|608.1336589|34667801|3|2|2|2|2|2|||||
3466787|1|1|1|147.95779132|34667871|1||||||||||
3466787|1|2|2|147.95779132|34667871|1||||||||||
3466787|1|3|3|147.95779132|34667871|3|1|||||||||
