Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P36|P36S1|P6007|P6007S1|P543|P544S1|P544S2|P544S3|P544S4|P544S5|P544S6|P544S7|P544S8|P544S9|P545|P546|P547
3465657|1|1|1|2072.8527366|34656571|2||2||1|2|2|1|2|2|2|2|2||3||99
3465658|1|1|1|2496.4186089|34656581|1|1|2||2|1|2|2|2|2|2|2|2||1||15000000
3465659|1|1|1|3285.6490922|34656591|2||2||1|1|2|2|2|2|2|2|2||1||12000000
3465660|1|1|1|4604.5414221|34656601|2||2||1|2|2|2|2|2|2|1|1||7||1500000
3465661|1|1|1|2687.0573902|34656611|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3465662|1|1|1|3087.9467752|34656621|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3465663|1|1|1|3107.1106877|34656631|2||2||1|1|2|1|2|2|2|2|2||1||7000000
3465664|1|1|1|3861.8904116|34656641|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3465665|1|1|1|2162.6916107|34656651|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465666|1|1|1|3153.2723995|34656661|2||2||1|1|2|1|2|2|2|2|2||3||2500000
3465667|1|1|1|2102.8927619|34656671|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3465668|1|1|1|1438.4181991|34656681|2||2||1|1|1|2|2|2|2|2|2||1||2000000
3465669|1|1|1|4322.5786453|34656691|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3465670|1|1|1|3153.2723995|34656701|2||2||1|1|2|2|2|2|2|2|2||1||3200000
3465671|1|1|1|1306.5838851|34656711|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3465672|1|1|1|4754.533532|34656721|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465673|1|1|1|3332.088172|34656731|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3465674|1|1|1|4402.7108955|34656741|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465675|1|1|1|2864.2677805|34656751|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3465676|1|1|1|2562.4357698|34656761|2||2||1|1|2|1|2|2|2|2|2||1||4000000
3465677|1|1|1|1546.0108792|34656771|2||2||1|1|2|2|2|2|2|2|2||1||3900000
3465678|1|1|1|3633.0584933|34656781|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3465679|1|1|1|2804.9293989|34656791|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3465680|1|1|1|3013.2591551|34656801|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465681|1|1|1|2321.7803611|34656811|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3465682|1|1|1|4223.422304|34656821|2||2||1|2|2|2|2|2|2|2|1||8||500000
3465683|1|1|1|3902.895656|34656831|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3465684|1|1|1|3090.3736925|34656841|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3465685|1|1|1|3974.487842|34656851|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3465686|1|1|1|2622.0660104|34656861|2||2||1|1|2|1|2|2|2|2|2||3||1500000
3465687|1|1|1|4146.4370175|34656871|2||2||1|1|2|2|1|2|2|2|2||1||1500000
3465688|1|1|1|3768.4835542|34656881|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3465689|1|1|1|2622.0660104|34656891|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3465690|1|1|1|2052.0304683|34656901|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465691|1|1|1|3013.2591551|34656911|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3465692|1|1|1|3013.2591551|34656921|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465693|1|1|1|4232.2999722|34656931|2||2||1|1|1|2|2|2|2|2|2||1||2500000
3465694|1|1|1|6771.2352363|34656941|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3465695|1|1|1|4061.6450587|34656951|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3465696|1|1|1|4222.6713641|34656961|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3465697|1|1|1|3629.8882172|34656971|2||2||1|1|2|2|2|2|2|1|2||7||2000000
3465698|1|1|1|7313.6067353|34656981|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3465699|1|1|1|9745.5875555|34656991|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465700|1|1|1|4818.1670061|34657001|2||2||1|1|2|2|2|2|2|2|2||1||2300000
3465701|1|1|1|6780.8638444|34657011|2||2||1|1|2|2|2|2|2|2|2||1||800000
3465702|1|1|1|3629.8882172|34657021|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3465703|1|1|1|4302.3839988|34657031|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3465704|1|1|1|1213.2050827|34657041|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465705|1|1|1|1246.0700811|34657051|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3465706|1|1|1|1153.2076367|34657061|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3465707|1|1|1|1191.9991729|34657071|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3465708|1|1|1|1064.2609222|34657081|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465709|1|1|1|985.4155026|34657091|2||2||2|1|2|2|2|2|2|2|2||1||4000000
3465710|1|1|1|882.66023797|34657101|2||2||1|1|2|2|2|2|2|2|1||1||2500000
3465711|1|1|1|811.48887388|34657111|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3465712|1|1|1|2333.7745116|34657121|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465713|1|1|1|2475.8319199|34657131|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465714|1|1|1|2232.554594|34657141|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465715|1|1|1|2420.2429322|34657151|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465716|1|1|1|1594.022761|34657161|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3465717|1|1|1|1408.4325367|34657171|2||2||1|1|1|2|2|2|2|2|2||1||1200000
3465718|1|1|1|2199.4088446|34657181|2||2||1|1|2|2|2|2|2|2|2||1||1100000
3465719|1|1|1|6585.7423461|34657191|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465720|1|1|1|4612.9544651|34657201|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465721|1|1|1|5094.4412416|34657211|2||2||1|1|2|1|2|2|2|2|2||1||2000000
3465722|1|1|1|6097.3455185|34657221|2||2||1|2|2|1|2|2|2|2|2||3||2000000
3465723|1|1|1|6386.7526036|34657231|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465724|1|1|1|7033.6168586|34657241|2||2||1|1|2|2|2|2|2|2|2||1||800000
3465725|1|1|1|6056.5419722|34657251|2||2||1|1|2|2|2|2|2|2|2||1||150000
3465726|1|1|1|6056.5419722|34657261|2||2||1|1|1|2|2|2|2|2|2||1||140000
3465727|1|1|1|11148.795224|34657271|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465728|1|1|1|13468.269548|34657281|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465729|1|1|1|4719.4143278|34657291|2||2||1|2|2|1|2|2|2|2|2||3||99
3465730|1|1|1|5022.6770592|34657301|2||2||1|2|2|1|2|2|2|2|2||3||10000000
3465731|1|1|1|6235.4039369|34657311|2||2||1|1|2|1|2|2|2|2|2||1||2000000
3465733|1|1|1|4874.4257557|34657331|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465734|1|1|1|6434.7251143|34657341|2||2||1|1|2|1|2|2|2|2|2||3||4000000
3465735|1|1|1|6434.7251143|34657351|2||2||1|2|2|1|2|2|2|1|2||3||15000000
3465736|1|1|1|9647.6919852|34657361|2||2||1|1|2|2|2|2|2|2|1||1||2500000
3465737|1|1|1|10283.724733|34657371|2||2||1|2|2|2|2|2|2|2|1||8||200000
3465739|1|1|1|6654.5773618|34657391|1|1|1|3|1|1|2|1|2|2|2|2|2||3||11000000
3465740|1|1|1|5849.3527433|34657401|2||2||1|2|2|2|2|2|2|2|2|1||3500000|
3465741|1|1|1|6613.7439081|34657411|2||2||1|2|2|1|2|2|2|2|2||3||3000000
3465742|1|1|1|8343.6979177|34657421|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465743|1|1|1|444.45961088|34657431|2||2||1|2|2|1|2|2|2|2|2||3||3200000
3465744|1|1|1|441.96072996|34657441|2||2||1|1|2|2|2|2|2|2|2||1||99
3465745|1|1|1|517.04633766|34657451|2||2||1|1|2|2|2|2|2|2|2||1||99
3465746|1|1|1|553.90084348|34657461|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3465747|1|1|1|510.48251337|34657471|2||2||1|1|2|2|2|2|2|2|2||1||3600000
3465748|1|1|1|460.05165123|34657481|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3465749|1|1|1|413.5860931|34657491|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3465750|1|1|1|347.53847032|34657501|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3465751|1|1|1|844.40567177|34657511|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3465752|1|1|1|735.19845508|34657521|2||2||1|2|2|2|2|2|2|1|2||7||99
3465753|1|1|1|722.66284595|34657531|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3465754|1|1|1|807.30499982|34657541|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465755|1|1|1|903.89715438|34657551|2||2||1|1|2|2|2|2|2|2|2||1||1700000
3465756|1|1|1|492.32275095|34657561|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3465757|1|1|1|903.89715438|34657571|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3465758|1|1|1|788.8381777|34657581|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465759|1|1|1|492.32275095|34657591|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465760|1|1|1|73.372890527|34657601|2||2||1|1|2|2|2|2|2|1|1||7||1000000
3465761|1|1|1|141.10115757|34657611|2||2||1|1|2|2|2|2|2|2|2||1||2400000
3465762|1|1|1|161.17090561|34657621|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3465763|1|1|1|143.61545209|34657631|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3465764|1|1|1|153.16726718|34657641|2||2||1|1|2|2|2|2|2|2|2||1||3100000
3465765|1|1|1|270.65903946|34657651|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3465766|1|1|1|126.02540748|34657661|2||2||1|1|2|2|2|2|2|2|2||1||8000000
3465767|1|1|1|88.46612475|34657671|2||2||1|1|2|1|2|2|2|2|1||1||3500000
3465768|1|1|1|79.874184718|34657681|1|1|2||1|1|2|2|2|2|2|2|2||1||4000000
3465769|1|1|1|108.5085403|34657691|2||2||1|1|2|2|2|2|2|2|2||1||8000000
3465770|1|1|1|312.06940751|34657701|2||2||1|1|2|2|2|2|2|2|1||1||1300000
3465771|1|1|1|312.06940751|34657711|2||2||1|2|2|2|2|2|2|2|1||8||1300000
3465772|1|1|1|327.25825696|34657721|2||2||1|1|2|2|1|2|2|2|2||1||3510000
3465773|1|1|1|269.05885056|34657731|2||2||1|1|2|2|2|2|2|2|2||1||98
3465774|1|1|1|904.73311283|34657741|2||2||1|1|1|2|2|2|2|2|2||1||2960000
3465775|1|1|1|496.96629654|34657751|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3465776|1|1|1|681.68967056|34657761|2||2||2|1|2|2|2|2|2|1|2||1||2450000
3465777|1|1|1|814.86394181|34657771|2||2||1|1|2|2|2|2|2|2|2||1||2553000
3465778|1|1|1|625.33821624|34657781|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3465779|1|1|1|600.82075157|34657791|2||2||1|1|2|2|2|2|2|2|2||1||1460000
3465780|1|1|1|568.98676192|34657801|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3465781|1|1|1|448.55436758|34657811|2||2||1|1|2|1|2|2|2|2|2||3||4000000
3465782|1|1|1|277.99149926|34657821|2||2||1|2|2|1|2|2|2|2|2||3||2600000
3465783|1|1|1|361.03479212|34657831|2||2||1|1|2|1|2|2|2|2|2||1||4500000
3465784|1|1|1|431.59349436|34657841|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3465785|1|1|1|668.403126|34657851|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465786|1|1|1|431.59349436|34657861|2||2||1|2|2|2|2|2|1|2|1||8||1300000
3465787|1|1|1|431.59349436|34657871|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465788|1|1|1|534.42274182|34657881|2||2||1|1|2|2|2|2|2|2|2||1||2920000
3465789|1|1|1|421.74093077|34657891|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465790|1|1|1|456.92193819|34657901|2||2||1|1|2|2|2|2|2|2|2||1||8000000
3465791|1|1|1|312.34294054|34657911|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3465792|1|1|1|498.09680174|34657921|2||2||1|1|2|2|2|2|2|2|2||1||1460000
3465793|1|1|1|587.12745067|34657931|2||2||2|1|2|2|2|2|2|2|2||1||6000000
3465794|1|1|1|190.47651113|34657941|2||2||1|1|2|2|2|2|2|2|2||1||8000000
3465795|1|1|1|338.76918422|34657951|2||2||1|2|2|2|2|2|2|2|1||8||2200000
3465796|1|1|1|312.34294054|34657961|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465797|1|1|1|271.78977487|34657971|2||2||1|1|2|2|2|2|2|2|2||1||1460000
3465798|1|1|1|166.0854737|34657981|2||2||1|1|2|2|2|2|2|2|2||1||900000
3465799|1|1|1|139.37243171|34657991|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3465800|1|1|1|127.1492636|34658001|2||2||1|1|2|2|2|2|2|2|2||1||1900000
3465801|1|1|1|85.7787809|34658011|2||2||1|1|2|2|1|2|2|2|1||8||1000000
3465802|1|1|1|174.0348729|34658021|2||2||1|1|2|2|1|2|2|2|2||1||2000000
3465803|1|1|1|94.942892198|34658031|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3465804|1|1|1|119.20153012|34658041|2||2||1|1|2|1|2|2|2|2|2||3||3000000
3465805|1|1|1|118.73199036|34658051|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3465806|1|1|1|171.030481|34658061|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3465807|1|1|1|113.46287953|34658071|2||2||1|1|1|2|2|2|2|2|2||1||1600000
3465808|1|1|1|91.076713602|34658081|2||2||1|1|1|2|2|2|2|2|2||1||600000
3465809|1|1|1|105.66856029|34658091|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3465810|1|1|1|152.13018722|34658101|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465811|1|1|1|149.64714294|34658111|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3465812|1|1|1|163.4247443|34658121|2||2||2|1|2|2|2|2|2|2|2||1||8000000
3465813|1|1|1|207.2810787|34658131|2||2||1|1|2|2|2|2|2|2|2||1||8000000
3465814|1|1|1|193.3944341|34658141|2||2||1|1|2|2|2|2|2|2|2||1||98
3465815|1|1|1|168.43713562|34658151|2||2||1|1|2|2|2|2|2|2|2||1||98
3465816|1|1|1|242.405583|34658161|2||2||1|1|2|2|2|2|2|2|2||1||10000000
3465817|1|1|1|161.32850136|34658171|2||2||1|1|2|2|2|2|2|2|2||1||15000000
3465818|1|1|1|168.43713562|34658181|2||2||1|2|2|1|2|2|2|1|2||3||8000000
3465819|1|1|1|119.89545925|34658191|2||2||1|1|1|2|2|2|2|2|2||1||1500000
3465820|1|1|1|321.03867793|34658201|2||2||1|1|1|2|2|2|2|2|2||1||1200000
3465821|1|1|1|208.14977739|34658211|2||2||1|1|2|2|1|2|2|2|2||1||900000
3465822|1|1|1|272.57934636|34658221|2||2||1|1|2|2|2|2|2|2|1||1||600000
3465823|1|1|1|184.65859782|34658231|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3465824|1|1|1|184.65859782|34658241|2||2||2|1|2|2|2|2|2|2|2||1||3000000
3465825|1|1|1|269.74728056|34658251|2||2||1|1|2|2|1|2|2|2|2||1||1000000
3465826|1|1|1|288.25025006|34658261|2||2||1|1|2|2|2|2|2|2|1||8||800000
3465827|1|1|1|109.11833932|34658271|2||2||1|1|2|2|2|2|2|2|1||1||600000
3465828|1|1|1|253.34324999|34658281|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3465829|1|1|1|257.28168636|34658291|2||2||1|1|2|2|2|2|2|2|2||1||900000
3465830|1|1|1|263.13086651|34658301|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3465831|1|1|1|182.53113377|34658311|2||2||1|2|2|2|2|2|2|2|1||8||500000
3465832|1|1|1|402.30307936|34658321|2||2||1|1|2|2|2|2|2|2|2||1||900000
3465833|1|1|1|366.66118336|34658331|2||2||2|1|1|2|2|2|2|2|2||1||1500000
3465834|1|1|1|254.49719923|34658341|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3465835|1|1|1|227.3700737|34658351|2||2||1|1|1|2|1|2|2|2|1||8||950000
3465836|1|1|1|227.3700737|34658361|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3465837|1|1|1|336.10300478|34658371|2||2||2|1|2|2|2|2|2|1|2||1||3500000
3465838|1|1|1|603.9852361|34658381|2||2||2|1|2|2|2|2|2|2|2||1||4000000
3465839|1|1|1|382.69688981|34658391|2||2||1|1|2|1|2|2|2|2|2||1||3000000
3465840|1|1|1|495.56567585|34658401|1|1|2||2|1|2|1|2|2|2|2|2||1||2800000
3465841|1|1|1|375.05971574|34658411|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3465842|1|1|1|184.77616375|34658421|2||1|1|1|1|2|2|2|2|2|2|1||8||3500000
3465843|1|1|1|409.82685728|34658431|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3465844|1|1|1|264.49854712|34658441|2||2||1|1|2|1|2|2|2|2|1||3||99
3465845|1|1|1|267.05891701|34658451|2||2||1|1|2|2|2|2|2|1|2||1||2000000
3465846|1|1|1|264.49854712|34658461|2||2||1|1|2|1|2|2|2|2|2||3||2400000
3465847|1|1|1|264.49854712|34658471|2||2||1|1|2|1|2|2|2|2|1||3||2000000
3465848|1|1|1|301.55677405|34658481|2||2||1|1|2|2|2|2|2|2|1||1||800000
3465849|1|1|1|724.6181095|34658491|2||2||1|1|2|1|2|2|2|2|2||3||4000000
3465850|1|1|1|381.6169781|34658501|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465851|1|1|1|99.041789356|34658511|2||2||1|1|2|2|2|2|2|2|2||1||900000
3465852|1|1|1|206.21174312|34658521|2||2||1|2|2|2|2|2|2|2|1||8||500000
3465853|1|1|1|134.39866551|34658531|2||2||1|1|2|2|2|2|2|2|2||1||700000
3465854|1|1|1|99.041789356|34658541|2||2||1|1|2|2|2|2|2|2|2||1||800000
3465855|1|1|1|193.76207077|34658551|2||2||1|1|2|2|2|2|2|2|2||1||800000
3465857|1|1|1|258.47414623|34658571|2||2||2|1|2|2|2|2|2|2|2||1||800000
3465858|1|1|1|199.5589957|34658581|2||2||1|1|1|2|2|2|2|2|2||1||1900000
3465859|1|1|1|246.6084773|34658591|2||2||1|1|1|2|2|2|2|2|2||1||1200000
3465860|1|1|1|206.21174312|34658601|2||2||1|1|1|2|2|2|2|2|2||1||1000000
3465862|1|1|1|234.66807556|34658621|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3465863|1|1|1|211.79802657|34658631|2||2||1|1|1|2|2|2|2|2|2||1||2000000
3465864|1|1|1|301.15445256|34658641|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3465865|1|1|1|293.83165435|34658651|2||2||1|1|2|2|2|2|2|2|2||1||850000
3465866|1|1|1|160.06054042|34658661|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3465867|1|1|1|300.83140906|34658671|2||2||1|1|2|2|2|2|2|2|2||1||500000
3465869|1|1|1|182.33691692|34658691|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465870|1|1|1|312.26164026|34658701|2||2||2|1|2|2|2|2|2|2|2||1||1500000
3465871|1|1|1|43.838069002|34658711|2||2||1|1|1|2|2|2|2|2|2||1||380000
3465872|1|1|1|52.42159122|34658721|2||2||1|1|2|2|2|2|2|2|2||1||10000000
3465873|1|1|1|154.62297526|34658731|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465874|1|1|1|140.49840901|34658741|2||2||1|1|2|2|2|2|2|2|2||1||500000
3465875|1|1|1|60.107959835|34658751|2||2||1|1|1|2|2|2|2|2|1||1||1500000
3465876|1|1|1|55.744536496|34658761|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465877|1|1|1|209.68636488|34658771|2||2||1|1|2|2|2|2|2|2|2||1||600000
3465878|1|1|1|41.724196745|34658781|2||2||1|1|1|2|2|2|2|2|2||1||1500000
3465879|1|1|1|125.81181893|34658791|2||2||1|1|2|2|2|2|2|2|2||1||700000
3465880|1|1|1|81.202269729|34658801|2||1|3|1|2|2|2|2|2|2|2|1||8||200000
3465881|1|1|1|39.079397974|34658811|2||2||1|1|1|2|2|2|2|2|2||1||400000
3465882|1|1|1|31.452954732|34658821|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3465883|1|1|1|33.643986797|34658831|2||2||1|1|2|2|2|2|2|2|2||1||2300000
3465884|1|1|1|61.514495663|34658841|2||2||1|1|1|2|2|2|2|2|1||1||900000
3465885|1|1|1|43.218135397|34658851|2||2||1|1|1|2|2|2|2|2|1||1||700000
3465886|1|1|1|59.779185002|34658861|2||2||1|1|2|2|2|2|2|2|2||1||500000
3465887|1|1|1|234.67243443|34658871|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465888|1|1|1|201.68817985|34658881|2||2||1|1|1|2|2|2|2|2|2||1||1200000
3465889|1|1|1|295.65162167|34658891|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3465890|1|1|1|228.38654612|34658901|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3465891|1|1|1|219.61880027|34658911|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3465892|1|1|1|228.38654612|34658921|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465893|1|1|1|225.90468857|34658931|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3465894|1|1|1|271.43511295|34658941|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3465895|1|1|1|212.34357836|34658951|2||2||1|2|2|2|2|2|2|1|1||7||1300000
3465896|1|1|1|246.31716654|34658961|2||2||2|1|2|2|2|2|2|2|2||1||4000000
3465897|1|1|1|562.28731125|34658971|2||2||2|1|2|2|2|2|2|2|2||1||3000000
3465898|1|1|1|326.28715128|34658981|2||2||1|2|2|1|2|2|2|2|2||3||2800000
3465899|1|1|1|491.9862243|34658991|2||2||2|1|2|2|2|2|2|2|2||1||6000000
3465900|1|1|1|362.86638227|34659001|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3465901|1|1|1|387.63029343|34659011|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3465902|1|1|1|329.36980984|34659021|2||2||1|2|2|1|2|2|2|2|2||3||3000000
3465903|1|1|1|495.06888286|34659031|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3465904|1|1|1|117.18796057|34659041|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465905|1|1|1|101.15462136|34659051|2||2||1|1|2|2|2|2|2|2|2||1||772000
3465906|1|1|1|107.39103287|34659061|2||2||1|2|2|2|2|2|2|2|1||8||1200000
3465907|1|1|1|130.85250674|34659071|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3465908|1|1|1|119.3874264|34659081|2||2||1|1|2|2|2|2|2|2|1||1||1200000
3465909|1|1|1|119.3874264|34659091|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465910|1|1|1|118.66796629|34659101|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465911|1|1|1|133.06313169|34659111|2||2||1|2|1|2|2|2|2|2|1||8||300000
3465912|1|1|1|144.77780372|34659121|2||2||2|1|2|2|2|2|2|2|2||1||1440000
3465913|1|1|1|142.01556481|34659131|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3465914|1|1|1|125.8234213|34659141|2||2||1|1|2|2|2|2|2|2|2||1||800000
3465915|1|1|1|171.83148173|34659151|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465916|1|1|1|136.8333232|34659161|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3465917|1|1|1|84.39844814|34659171|2||2||1|1|2|2|2|2|2|2|1||1||600000
3465918|1|1|1|137.70593948|34659181|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3465919|1|1|1|149.17101982|34659191|2||2||1|1|2|2|2|2|2|2|1||1||2000000
3465920|1|1|1|109.93280136|34659201|2||2||1|1|2|2|2|2|2|2|2||1||1100000
3465921|1|1|1|133.06313169|34659211|2||2||1|2|2|2|2|2|2|2|1||8||200000
3465922|1|1|1|85.873305204|34659221|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465923|1|1|1|266.47045889|34659231|2||2||1|1|1|2|2|2|2|2|2||1||98
3465924|1|1|1|304.43284995|34659241|2||2||1|2|2|1|2|2|2|2|2||3||3000000
3465925|1|1|1|419.28353629|34659251|2||2||1|1|1|2|2|2|2|2|2||1||3000000
3465926|1|1|1|323.21957502|34659261|2||2||1|2|1|2|2|2|2|2|1||8||500000
3465927|1|1|1|333.74371455|34659271|2||2||1|1|2|2|2|2|2|2|2||1||700000
3465928|1|1|1|322.17536042|34659281|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3465929|1|1|1|355.23803064|34659291|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3465930|1|1|1|293.32451795|34659301|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465931|1|1|1|445.88504115|34659311|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3465932|1|1|1|526.49026755|34659321|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3465933|1|1|1|590.3854756|34659331|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3465934|1|1|1|514.53373073|34659341|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3465935|1|1|1|348.27913203|34659351|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3465936|1|1|1|282.23915545|34659361|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3465937|1|1|1|282.23915545|34659371|2||1|1|1|1|2|2|2|2|2|2|1||8||3500000
3465938|1|1|1|647.87835797|34659381|2||2||1|1|2|2|2|2|2|2|2||1||700000
3465940|1|1|1|598.56591357|34659401|2||2||1|1|2|2|2|2|2|2|2||1||600000
3465941|1|1|1|643.66755187|34659411|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3465942|1|1|1|446.04564221|34659421|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3465943|1|1|1|345.53512425|34659431|2||2||1|1|2|1|2|2|2|2|2||1||8000000
3465944|1|1|1|304.0393146|34659441|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3465945|1|1|1|257.15123052|34659451|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3465946|1|1|1|167.44488644|34659461|2||2||1|2|2|1|2|2|2|1|2||3||1900000
3465947|1|1|1|182.2242436|34659471|2||2||1|1|1|2|2|2|2|2|2||1||1500000
3465948|1|1|1|231.23435227|34659481|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3465949|1|1|1|245.82721472|34659491|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3465950|1|1|1|227.62741515|34659501|2||2||1|1|2|2|2|2|2|2|2||1||800000
