Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|area|P5747|P8520S1|P8520S1A1|P8520S2|P8520S3|P8520S4|P8520S5
3465110|1|1|1|986.67380282|13|2|1|3|1|1|1|1
3465111|1|1|1|738.98116474|13|2|1|3|1|1|1|1
3465112|1|1|1|778.9021134|13|2|1|3|1|1|1|1
3465113|1|1|1|969.60425764|13|2|1|3|1|1|1|1
3465114|1|1|1|1013.307916|13|2|1|3|1|1|1|1
3465115|1|1|1|788.8381777|13|2|1|3|1|1|1|1
3465116|1|1|1|970.07248613|13|1|1|3|1|1|1|1
3465117|1|1|1|854.04014141|13|2|1|3|1|1|1|1
3465118|1|1|1|1135.5189703|13|2|1|3|1|1|1|1
3465119|1|1|1|1013.307916|13|2|1|3|1|1|1|1
3465120|1|1|1|372.56725969|13|2|1|3|1|1|1|1
3465121|1|1|1|788.8381777|13|2|1|3|1|1|1|1
3465122|1|1|1|1013.307916|13|2|1|3|1|1|1|1
3465123|1|1|1|138.68352567|15|1|1|3|1|1|1|1
3465124|1|1|1|138.68352567|15|2|1|3|1|1|1|1
3465125|1|1|1|112.060551|15|2|1|3|1|1|1|1
3465126|1|1|1|116.86893397|15|2|1|3|1|1|1|1
3465127|1|1|1|105.48104292|15|2|1|3|1|1|1|1
3465128|1|1|1|119.385856|15|2|1|3|1|1|1|1
3465129|1|1|1|54.350289279|15|2|1|3|1|1|1|1
3465130|1|1|1|101.62515997|15|2|1|3|1|1|1|1
3465131|1|1|1|103.66974288|15|2|1|3|1|1|1|1
3465132|1|1|1|113.45723494|15|2|1|3|1|1|1|1
3465133|1|1|1|153.52837308|15|2|1|3|1|1|1|1
3465134|1|1|1|104.51937598|15|2|1|3|1|1|1|1
3465135|1|1|1|111.07674028|15|1|1|3|1|1|1|1
3465136|1|1|1|121.34156518|15|2|1|2|1|1|1|1
3465137|1|1|1|111.07674028|15|2|1|2|1|1|1|1
3465138|1|1|1|232.55654918|15|1|1|2|1|1|1|1
3465139|1|1|1|88.319220078|15|1|1|3|1|1|1|1
3465140|1|1|1|194.00201601|15|2|1|2|1|1|1|1
3465141|1|1|1|126.09002758|15|1|1|3|1|1|1|1
3465142|1|1|1|130.64921997|15|2|1|4|1|1|1|1
3465143|1|1|1|121.80494674|15|1|1|4|1|1|1|1
3465144|1|1|1|67.937861599|15|2|1|4|1|1|1|1
3465145|1|1|1|192.67372472|15|1|1|4|1|1|1|1
3465146|1|1|1|123.30335279|15|2|1|4|1|1|1|1
3465147|1|1|1|221.76676491|15|2|1|4|1|1|1|1
3465148|1|1|1|163.34581301|15|2|1|4|2|1|1|1
3465149|1|1|1|393.72180725|17|2|1|4|1|1|1|1
3465150|1|1|1|405.12436049|17|2|1|4|1|1|1|1
3465151|1|1|1|240.38459369|17|2|1|4|1|1|1|1
3465152|1|1|1|204.56704624|17|2|1|4|1|1|1|1
3465153|1|1|1|265.24926516|17|2|1|4|1|1|1|1
3465154|1|1|1|313.47877789|17|2|1|4|1|1|1|1
3465155|1|1|1|302.47618299|17|2|1|4|1|1|1|1
3465156|1|1|1|302.47618299|17|2|1|4|1|1|1|1
3465157|1|1|1|336.13859054|17|2|1|3|1|1|1|1
3465158|1|1|1|297.55851948|17|2|1|3|1|1|1|1
3465159|1|1|1|296.91269538|17|2|1|3|1|1|1|1
3465160|1|1|1|412.39107051|17|2|1|3|1|1|1|1
3465161|1|1|1|285.70732018|17|2|1|3|1|1|1|1
3465162|1|1|1|464.18679164|17|2|1|3|1|1|1|1
3465163|1|1|1|325.21319259|17|2|1|3|1|1|1|1
3465164|1|1|1|285.70732018|17|2|1|3|1|1|1|1
3465165|1|1|1|286.5795679|17|2|1|3|1|1|1|1
3465166|1|1|1|384.89361455|17|2|1|6|1|1|1|1
3465167|1|1|1|384.89361455|17|2|1|6|1|1|1|1
3465168|1|1|1|468.74650723|17|2|1|4|1|1|1|1
3465169|1|1|1|472.1371785|17|2|1|3|1|1|1|1
3465170|1|1|1|447.79192004|17|2|1|3|2|1|1|1
3465171|1|1|1|424.23456613|17|2|1|3|1|1|1|1
3465172|1|1|1|441.60325241|17|2|1|3|2|1|1|1
3465173|1|1|1|405.66648767|17|2|1|3|1|1|1|1
3465174|1|1|1|416.20594547|17|2|1|3|1|1|1|1
3465175|1|1|1|549.69642985|17|1|1|4|1|1|1|1
3465176|1|1|1|456.9502196|17|1|1|4|1|1|1|1
3465177|1|1|1|385.16188749|17|1|1|4|1|1|1|1
3465178|1|1|1|551.30778166|17|1|1|4|1|1|1|1
3465179|1|1|1|1017.4725361|17|1|1|3|1|1|1|1
3465180|1|1|1|156.49331247|18|2|1|1|1|1|1|1
3465181|1|1|1|85.732388872|18|1|1|1|1|1|1|1
3465182|1|1|1|103.62064613|18|2|1|1|1|1|1|1
3465183|1|1|1|104.23384148|18|2|1|1|1|1|1|1
3465184|1|1|1|124.1786257|18|2|1|1|1|1|1|1
3465185|1|1|1|126.4458699|18|2|1|1|1|1|1|1
3465186|1|1|1|97.358264799|18|1|1|1|1|1|1|1
3465187|1|1|1|124.38204089|18|2|1|1|1|1|1|1
3465188|1|1|1|113.30771834|18|1|1|1|1|1|1|1
3465189|1|1|1|106.17450038|18|2|1|1|1|1|1|1
3465190|1|1|1|95.278514143|18|2|1|1|1|1|1|1
3465191|1|1|1|90.752591189|18|1|1|1|1|1|1|1
3465192|1|1|1|174.38974739|18|1|1|1|1|1|1|1
3465193|1|1|1|123.24428821|18|1|1|1|1|1|1|1
3465194|1|1|1|188.28101656|18|1|1|1|2|1|1|1
3465195|1|1|1|85.431408626|18|1|1|1|1|1|1|1
3465196|1|1|1|124.66858988|18|2|1|1|1|1|1|1
3465197|1|1|1|207.2810787|19|2|1|3|1|1|1|1
3465198|1|1|1|201.45295144|19|1|1|2|1|1|1|1
3465199|1|1|1|110.18367607|19|1|1|2|1|1|1|1
3465200|1|1|1|154.25268315|19|1|1|3|1|1|1|1
3465201|1|1|1|259.71668327|19|2|1|2|1|1|1|1
3465202|1|1|1|233.31257339|19|1|1|2|1|1|1|1
3465203|1|1|1|201.45295144|19|1|1|2|2|1|1|1
3465204|1|1|1|154.25268315|19|2|1|3|1|1|1|1
3465205|1|1|1|227.97842117|19|1|1|2|1|1|1|1
3465206|1|1|1|157.38394436|19|2|1|2|1|1|1|1
3465207|1|1|1|108.10214493|19|1|1|2|1|1|1|1
3465208|1|1|1|142.1056355|19|1|1|1|1|1|1|1
3465209|1|1|1|330.49631843|19|2|1|1|1|1|1|1
3465210|1|1|1|236.86472197|19|1|1|1|2|1|1|1
3465211|1|1|1|147.72611202|19|3|1|1|2|1|1|1
3465212|1|1|1|291.48901692|19|3|1|1|2|1|1|1
3465213|1|1|1|210.19575325|19|1|1|3|1|1|1|1
3465214|1|1|1|319.15059418|19|2|1|4|1|1|1|1
3465215|1|1|1|246.64104761|19|2|1|4|1|1|1|1
3465216|1|1|1|228.61610634|19|1|1|5|1|1|1|1
3465217|1|1|1|262.14710988|19|1|1|1|1|1|1|1
3465218|1|1|1|321.74638257|19|1|1|1|2|2|1|1
3465219|1|1|1|150.71264617|20|1|1|3|1|1|1|1
3465220|1|1|1|150.71264617|20|1|1|3|1|1|1|1
3465221|1|1|1|183.68056422|20|1|1|3|1|1|1|1
3465222|1|1|1|152.17155823|20|1|1|3|1|1|1|1
3465223|1|1|1|398.86891992|20|1|1|3|1|1|1|1
3465224|1|1|1|562.14489715|20|1|1|3|1|1|1|1
3465225|1|1|1|205.31338272|20|2|1|2|1|1|1|1
3465226|1|1|1|184.20434532|20|2|1|2|1|1|1|1
3465227|1|1|1|184.20434532|20|2|1|2|1|1|1|1
3465228|1|1|1|184.20434532|20|2|1|2|1|1|1|1
3465229|1|1|1|270.8391301|20|2|1|2|1|1|1|1
3465230|1|1|1|256.54681752|20|2|1|2|1|1|1|1
3465231|1|1|1|184.20434532|20|2|1|2|1|1|1|1
3465232|1|1|1|492.49012849|20|2|1|2|1|1|1|1
3465233|1|1|1|423.83409637|20|2|1|2|1|1|1|1
3465236|1|1|1|141.69565024|20|1|1|3|1|1|1|1
3465237|1|1|1|141.69565024|20|1|1|2|1|1|1|1
3465238|1|1|1|161.54827181|20|1|1|2|1|1|1|1
3465239|1|1|1|360.41943981|20|1|1|3|1|1|1|1
3465240|1|1|1|141.69565024|20|1|1|3|1|1|1|1
3465241|1|1|1|193.7288053|20|1|1|3|1|1|1|1
3465242|1|1|1|282.95802036|20|1|1|3|1|1|1|1
3465243|1|1|1|368.17531044|20|1|1|3|1|1|1|1
3465244|1|1|1|127.17091286|20|1|1|3|1|1|1|1
3465245|1|1|1|305.05946378|20|2|1|3|1|1|1|1
3465246|1|1|1|301.8462189|20|1|1|3|1|1|1|1
3465247|1|1|1|125.95168911|20|2|1|3|1|1|1|1
3465248|1|1|1|125.95168911|20|1|1|3|1|1|1|1
3465251|1|1|1|181.76120424|20|2|1|3|1|1|1|1
3465252|1|1|1|263.08364094|20|2|1|3|1|1|1|1
3465253|1|1|1|286.58784665|20|1|1|2|1|1|1|1
3465255|1|1|1|191.28912783|20|1|1|1|1|1|1|1
3465256|1|1|1|588.99571143|20|1|1|2|1|1|1|1
3465257|1|1|1|193.14082391|20|1|1|2|1|1|1|1
3465258|1|1|1|447.68127557|20|1|1|1|1|1|1|1
3465259|1|1|1|559.16625273|20|1|1|1|1|1|1|1
3465260|1|1|1|258.08236686|20|2|1|1|1|1|1|1
3465261|1|1|1|281.25601971|20|2|1|1|1|1|1|1
3465263|1|1|1|285.13552262|23|2|1|2|1|1|1|1
3465264|1|1|1|281.65747321|23|1|1|2|1|1|1|1
3465265|1|1|1|280.37511152|23|1|1|2|1|1|1|1
3465267|1|1|1|148.04852998|23|1|1|2|1|1|1|1
3465268|1|1|1|188.42669178|23|2|1|2|1|1|1|1
3465269|1|1|1|285.13552262|23|1|1|2|1|1|1|1
3465270|1|1|1|361.54345919|23|1|1|2|1|1|1|1
3465271|1|1|1|189.50682412|23|1|1|2|1|1|1|1
3465272|1|1|1|210.49015262|23|1|1|2|1|1|1|1
3465273|1|1|1|311.32512835|23|1|1|2|1|1|1|1
3465274|1|1|1|364.95591446|23|2|1|3|1|1|1|1
3465275|1|1|1|315.56167617|23|1|1|3|1|1|1|1
3465276|1|1|1|468.00359336|23|2|1|6|1|1|1|1
3465277|1|1|1|431.93189046|23|2|1|6|1|1|1|1
3465278|1|1|1|446.25271776|23|2|1|6|1|1|1|1
3465279|1|1|1|468.00359336|23|2|1|6|1|1|1|1
3465280|1|1|1|431.55670622|23|2|1|6|1|1|1|1
3465281|1|1|1|151.64563993|23|1|1|1|1|1|1|1
3465283|1|1|1|139.05625192|23|2|1|1|1|1|1|1
3465284|1|1|1|284.43166992|23|2|1|1|1|1|1|1
3465286|1|1|1|139.27751628|23|2|1|1|1|1|1|1
3465287|1|1|1|160.06054042|23|2|1|1|1|1|1|1
3465288|1|1|1|160.06054042|23|2|1|1|1|1|1|1
3465289|1|1|1|139.27751628|23|1|1|1|1|1|1|1
3465290|1|1|1|254.97056026|23|1|1|1|1|1|1|1
3465291|1|1|1|139.27751628|23|1|1|1|1|1|1|1
3465293|1|1|1|165.02046177|23|1|1|1|1|1|1|1
3465294|1|1|1|139.27751628|23|1|1|1|1|1|1|1
3465295|1|1|1|195.21159505|23|1|1|1|1|1|1|1
3465296|1|1|1|185.16166012|27|2|1|2|2|1|1|1
3465297|1|1|1|50.950660208|27|2|1|1|2|2|1|1
3465298|1|1|1|38.442500228|27|1|1|2|2|2|1|1
3465299|1|1|1|115.43297599|27|1|1|1|2|2|1|1
3465300|1|1|1|38.442500228|27|1|1|2|2|2|1|2
3465301|1|1|1|43.838069002|27|1|1|1|2|2|2|2
3465302|1|1|1|40.879326764|27|2|1|1|2|2|1|1
3465303|1|1|1|102.97938751|27|1|1|1|2|2|1|2
3465304|1|1|1|38.442500228|27|2|1|2|2|2|1|1
3465305|1|1|1|132.10067933|27|1|1|1|2|2|1|2
3465306|1|1|1|83.590672437|27|1|1|1|2|2|1|2
3465307|1|1|1|105.17195727|27|1|1|1|2|2|2|2
3465308|1|1|1|65.132329957|27|1|1|1|2|2|1|2
3465309|1|1|1|52.42159122|27|1|1|1|2|2|1|2
3465310|1|1|1|55.915411249|27|1|1|1|2|2|1|2
3465311|1|1|1|52.42159122|27|2|1|1|2|2|1|2
3465312|1|1|1|52.42159122|27|1|1|1|2|2|1|2
3465313|1|1|1|59.779185002|27|1|1|1|2|2|1|2
3465314|1|1|1|95.955038565|27|1|1|1|2|2|1|2
3465315|1|1|1|86.567245104|27|1|1|1|2|2|1|2
3465316|1|1|1|140.09766268|27|1|1|1|2|2|1|2
3465317|1|1|1|93.136365977|27|2|1|1|2|2|1|1
3465318|1|1|1|180.13729|27|1|1|2|2|1|1|2
3465319|1|1|1|169.48876953|27|1|1|1|2|2|1|2
3465320|1|1|1|52.42159122|27|1|1|1|2|2|1|2
3465321|1|1|1|93.136365977|27|1|1|1|2|2|1|1
3465322|1|1|1|59.779185002|27|1|1|1|2|2|2|2
3465323|1|1|1|64.803555124|27|1|1|1|2|2|1|1
3465324|1|1|1|56.073311329|27|1|1|1|2|2|1|1
3465325|1|1|1|161.77542408|27|1|1|1|2|2|1|2
3465326|1|1|1|133.34686805|27|1|1|1|2|2|1|2
3465327|1|1|1|81.21410015|27|1|1|1|2|2|1|2
3465328|1|1|1|52.42159122|27|1|1|1|2|2|1|2
3465329|1|1|1|60.107959835|27|1|1|1|2|2|1|2
3465330|1|1|1|72.030225662|27|1|1|1|2|2|1|2
3465331|1|1|1|133.01809321|27|1|1|1|2|2|1|2
3465332|1|1|1|177.89023849|27|1|1|1|2|2|1|2
3465333|1|1|1|95.784163811|27|1|1|1|2|2|1|2
3465334|1|1|1|249.52585483|41|2|1|4|1|1|1|1
3465335|1|1|1|229.75981151|41|2|1|3|1|1|1|1
3465336|1|1|1|296.47378472|41|2|1|2|1|1|1|1
3465337|1|1|1|174.73461611|41|2|1|3|1|1|1|1
3465338|1|1|1|272.37377829|41|2|1|2|1|1|1|1
3465339|1|1|1|287.39489882|41|1|1|2|1|1|1|1
3465340|1|1|1|304.04037045|41|2|1|3|1|1|1|1
3465341|1|1|1|66.809076572|44|2|1|2|1|1|1|1
3465342|1|1|1|67.069077604|44|1|1|2|1|1|1|1
3465343|1|1|1|77.625127586|44|1|1|3|1|1|1|1
3465344|1|1|1|108.95533222|44|1|1|2|1|1|1|1
3465345|1|1|1|115.81239353|44|2|1|2|1|1|1|1
3465346|1|1|1|114.93977725|44|1|1|2|1|1|1|1
3465347|1|1|1|94.304623062|44|2|1|2|1|1|1|1
3465348|1|1|1|115.44938873|44|1|1|2|1|1|1|1
3465349|1|1|1|70.875060816|44|1|1|2|1|1|1|1
3465350|1|1|1|86.003700093|44|1|1|2|1|1|1|1
3465351|1|1|1|98.270891675|44|1|1|2|2|2|1|1
3465352|1|1|1|84.039441316|44|1|1|2|1|1|1|1
3465353|1|1|1|108.01628041|44|1|1|1|1|1|1|1
3465354|1|1|1|163.43545134|44|2|1|1|1|1|1|1
3465355|1|1|1|145.98955454|44|2|1|1|1|1|1|1
3465356|1|1|1|115.74778244|44|1|1|1|1|1|1|1
3465357|1|1|1|109.44529942|44|1|1|2|1|1|1|1
3465358|1|1|1|101.28950775|44|1|1|1|1|1|1|1
3465359|1|1|1|99.652154201|44|1|1|1|1|1|1|1
3465360|1|1|1|103.31316762|44|1|1|1|1|1|1|1
3465361|1|1|1|144.62943632|44|1|1|1|1|2|1|1
3465362|1|1|1|566.40122011|47|1|1|5|1|1|1|1
3465363|1|1|1|595.25564972|47|1|1|5|1|1|1|1
3465364|1|1|1|394.15070689|47|1|1|5|1|1|1|1
3465365|1|1|1|235.92996025|47|1|1|5|1|1|1|1
3465366|1|1|1|324.72359674|47|1|1|5|1|1|1|1
3465367|1|1|1|476.90056864|47|1|1|5|1|1|1|1
3465368|1|1|1|553.52594302|47|1|1|5|1|1|1|1
3465369|1|1|1|358.85446345|47|1|1|5|1|1|1|1
3465370|1|1|1|561.75794905|47|1|1|5|1|1|1|1
3465371|1|1|1|401.2988737|47|1|1|5|1|1|1|1
3465372|1|1|1|445.85755098|47|1|1|1|1|1|1|1
3465373|1|1|1|447.9769181|47|1|1|1|1|1|1|1
3465374|1|1|1|349.49390071|47|1|1|1|1|1|1|1
3465375|1|1|1|362.53906601|47|2|1|1|1|1|1|1
3465376|1|1|1|317.76683745|47|1|1|1|1|1|1|1
3465377|1|1|1|683.52666825|47|1|1|1|1|1|1|1
3465378|1|1|1|369.89287489|47|1|1|1|1|1|1|1
3465379|1|1|1|363.30412983|47|2|1|1|1|1|1|1
3465380|1|1|1|393.68971189|47|3|1|1|2|1|1|1
3465381|1|1|1|356.03619758|47|1|1|1|1|1|1|1
3465382|1|1|1|426.05580581|47|1|1|1|1|1|1|1
3465383|1|1|1|395.6534725|47|1|1|1|1|1|1|1
3465384|1|1|1|367.14767643|47|1|1|1|1|1|1|1
3465385|1|1|1|861.06984276|47|1|1|1|1|1|1|1
3465386|1|1|1|527.79662157|47|1|1|1|1|1|1|1
3465387|1|1|1|972.26668785|47|1|1|1|1|1|1|1
3465388|1|1|1|507.14368087|47|1|1|1|1|1|1|1
3465389|1|1|1|702.2242052|47|1|1|1|1|1|1|1
3465390|1|1|1|467.67620762|47|1|1|1|1|1|1|1
3465391|1|1|1|456.84817565|47|2|1|1|1|2|1|1
3465392|1|1|1|751.53587223|47|2|1|1|1|2|1|1
3465393|1|1|1|340.70839492|47|1|1|1|2|2|1|1
3465394|1|1|1|581.97888549|47|1|1|1|2|2|2|1
3465395|1|1|1|388.68780538|47|1|1|1|1|2|1|1
3465396|1|1|1|317.91427169|47|1|1|1|2|2|2|2
3465397|1|1|1|193.5872038|47|1|1|1|1|2|1|1
3465398|1|1|1|659.52024761|50|1|1|3|1|1|1|1
3465399|1|1|1|561.26878252|50|1|1|3|1|1|1|1
3465400|1|1|1|172.21380293|50|2|1|3|1|1|1|1
3465401|1|1|1|263.82758355|50|1|1|3|1|1|1|1
3465402|1|1|1|352.31906227|50|2|1|4|1|1|1|1
3465403|1|1|1|489.76752942|50|2|1|4|1|1|1|1
3465404|1|1|1|489.76752942|50|2|1|4|1|1|1|1
3465405|1|1|1|684.81487337|50|2|1|4|1|1|1|1
3465406|1|1|1|768.81268246|50|2|1|4|1|1|1|1
3465407|1|1|1|357.00224748|50|2|1|3|1|1|1|1
3465408|1|1|1|712.24712176|50|2|1|3|1|1|1|1
3465409|1|1|1|357.00224748|50|2|1|3|1|1|1|1
3465410|1|1|1|357.00224748|50|2|1|3|1|1|1|1
3465411|1|1|1|652.43631791|50|2|1|3|1|1|1|1
3465412|1|1|1|488.62484297|50|2|1|3|1|1|1|1
3465413|1|1|1|328.32564009|50|2|1|3|1|1|1|1
3465414|1|1|1|443.47907268|50|2|1|3|1|1|1|1
3465415|1|1|1|527.37266023|50|2|1|3|1|1|1|1
3465416|1|1|1|496.87263524|50|2|1|3|1|1|1|1
3465417|1|1|1|328.32564009|50|2|1|3|1|1|1|1
3465418|1|1|1|590.28917059|50|2|1|1|1|1|1|1
3465419|1|1|1|257.15123052|50|2|1|1|1|1|1|1
3465420|1|1|1|675.3075595|50|2|1|1|1|1|1|1
3465421|1|1|1|321.00181229|50|1|1|1|1|1|1|1
3465422|1|1|1|162.62401246|52|1|1|3|2|1|1|1
3465423|1|1|1|175.30270083|52|1|1|3|2|1|1|1
3465424|1|1|1|160.85867984|52|2|1|3|2|1|1|1
3465425|1|1|1|117.26743852|52|1|1|3|1|1|1|1
3465426|1|1|1|183.0346209|52|1|1|3|2|1|1|1
3465427|1|1|1|218.73115947|52|1|1|3|1|1|1|1
3465428|1|1|1|261.4563367|52|1|1|2|2|1|1|1
3465429|1|1|1|238.91061563|52|2|1|2|1|1|1|1
3465430|1|1|1|114.96431966|52|1|1|2|1|1|1|1
3465431|1|1|1|264.38367754|52|1|1|2|2|1|1|1
3465432|1|1|1|170.21553918|52|2|1|2|2|1|1|1
3465433|1|1|1|170.21553918|52|2|1|2|1|1|1|1
3465434|1|1|1|196.8417718|52|2|1|3|2|1|1|1
3465435|1|1|1|316.10737484|52|2|1|3|2|1|1|1
3465436|1|1|1|282.37430228|52|2|1|3|2|1|1|1
3465437|1|1|1|349.19680607|52|2|1|3|2|1|1|1
3465438|1|1|1|242.4627708|52|1|1|2|2|1|1|1
3465439|1|1|1|247.62487307|52|1|1|2|1|1|1|1
3465440|1|1|1|203.28001557|52|1|1|2|1|1|1|1
3465441|1|1|1|363.69415621|52|1|1|2|1|1|1|1
3465442|1|1|1|282.37430228|52|2|1|2|2|1|1|1
3465444|1|1|1|287.61182704|52|2|1|1|2|1|1|1
3465445|1|1|1|309.95605335|52|1|1|1|1|1|1|1
3465446|1|1|1|387.42441028|54|1|1|2|1|1|1|1
3465448|1|1|1|417.0537044|54|1|1|2|1|1|1|1
3465449|1|1|1|420.9192791|54|1|1|2|2|1|1|1
3465450|1|1|1|779.06182297|54|2|1|2|1|1|1|1
3465451|1|1|1|350.27330509|54|1|1|2|1|1|1|1
3465452|1|1|1|350.27330509|54|1|1|2|1|1|1|1
3465453|1|1|1|918.67602895|54|2|1|2|1|1|1|1
3465454|1|1|1|1200.0452342|54|1|1|2|1|1|1|1
3465455|1|1|1|1037.3857965|54|2|1|2|1|1|1|1
3465456|1|1|1|1187.6461993|54|2|1|2|1|1|1|1
3465457|1|1|1|797.69145701|54|2|1|2|1|1|1|1
3465458|1|1|1|1150.49576|54|2|1|2|1|1|1|1
3465459|1|1|1|1630.6722385|54|2|1|2|1|1|1|1
3465460|1|1|1|1970.2873412|54|2|1|2|1|1|1|1
3465461|1|1|1|1160.1968493|54|2|1|2|1|1|1|1
3465462|1|1|1|492.57183529|54|2|1|2|1|1|1|1
3465463|1|1|1|133.8975795|63|1|1|2|1|1|1|1
3465464|1|1|1|173.21370176|63|1|1|3|1|1|1|1
3465465|1|1|1|192.27021889|63|1|1|3|1|1|1|1
3465466|1|1|1|219.57832478|63|1|1|3|1|1|1|1
3465467|1|1|1|281.79280045|63|1|1|2|1|1|1|1
3465468|1|1|1|150.86354669|63|1|1|2|1|1|1|1
3465469|1|1|1|281.79280045|63|1|1|2|1|1|1|1
3465470|1|1|1|109.19201616|63|1|1|2|1|1|1|1
3465471|1|1|1|200.07838122|63|1|1|2|1|1|1|1
3465472|1|1|1|106.58978998|63|1|1|2|1|1|1|1
3465473|1|1|1|167.62616299|63|2|1|5|1|1|1|1
3465474|1|1|1|250.48248929|63|2|1|4|1|1|1|1
3465475|1|1|1|165.65774404|63|2|1|4|1|1|1|1
3465476|1|1|1|218.92567564|63|2|1|4|1|1|1|1
3465477|1|1|1|151.27665049|63|2|1|5|1|1|1|1
3465478|1|1|1|310.60827008|63|2|1|5|1|1|1|1
3465479|1|1|1|251.43924448|63|2|1|5|1|1|1|1
3465480|1|1|1|310.60827008|63|2|1|4|1|1|1|1
3465481|1|1|1|594.49844538|63|2|1|5|1|1|1|1
3465482|1|1|1|310.60827008|63|2|1|4|1|1|1|1
3465483|1|1|1|251.43924448|63|2|1|4|1|1|1|1
3465484|1|1|1|410.48564182|63|2|1|1|2|1|1|1
3465485|1|1|1|262.87564521|63|1|1|2|1|1|1|1
3465486|1|1|1|227.71085532|63|1|1|2|1|1|1|1
3465487|1|1|1|983.99114231|66|1|1|1|2|1|1|1
3465488|1|1|1|329.20716848|66|2|1|3|1|1|1|1
3465489|1|1|1|377.20696206|66|2|1|3|1|1|1|1
3465490|1|1|1|494.78570946|66|2|1|3|1|1|1|1
3465491|1|1|1|455.44882031|66|2|1|3|1|1|1|1
3465492|1|1|1|625.20782829|66|1|1|3|1|1|1|1
3465493|1|1|1|528.755965|66|2|1|6|1|1|1|1
3465494|1|1|1|750.61686542|66|2|1|2|1|1|1|1
3465495|1|1|1|830.93940189|66|1|1|3|1|1|1|1
3465496|1|1|1|683.60690526|66|1|1|3|1|1|1|1
3465497|1|1|1|487.68260134|66|2|1|3|1|1|1|1
3465498|1|1|1|390.02517834|66|2|1|3|1|1|1|1
3465499|1|1|1|609.61896596|66|2|1|1|1|1|1|1
3465500|1|1|1|620.49502213|66|2|1|1|1|1|1|1
3465501|1|1|1|602.15934403|66|2|1|1|1|1|1|1
3465502|1|1|1|1052.1045801|66|2|1|1|1|1|1|1
3465503|1|1|1|885.77114248|66|2|1|1|1|1|1|1
3465504|1|1|1|593.72224608|66|2|1|1|1|1|1|1
3465505|1|1|1|559.41505111|66|1|1|3|1|1|1|1
3465506|1|1|1|771.87412075|66|1|1|3|1|1|1|1
3465507|1|1|1|579.8665077|66|2|1|3|1|1|1|1
3465508|1|1|1|559.41505111|66|1|1|3|2|1|1|1
3465509|1|1|1|536.18654725|66|1|1|3|1|1|1|1
3465510|1|1|1|816.90321902|66|1|1|1|1|1|1|1
3465511|1|1|1|761.87656114|66|2|1|2|1|1|1|1
3465512|1|1|1|847.50940225|66|2|1|2|1|1|1|1
3465513|1|1|1|1102.3283938|66|1|1|1|1|1|1|1
3465514|1|1|1|1158.2314552|66|1|1|2|2|1|1|1
3465515|1|1|1|790.72993733|66|1|1|2|2|1|1|1
3465516|1|1|1|344.93428282|68|2|1|3|1|1|1|1
3465517|1|1|1|769.61187713|68|2|1|3|1|1|1|1
3465518|1|1|1|344.18140854|68|2|1|3|1|1|1|1
3465519|1|1|1|848.98068642|68|2|1|3|1|1|1|1
3465520|1|1|1|616.66910914|68|2|1|3|1|1|1|1
3465521|1|1|1|690.24306784|68|2|1|3|1|1|1|1
3465522|1|1|1|1254.0514808|68|2|1|3|1|1|1|1
3465523|1|1|1|555.05289599|68|2|1|3|1|1|1|1
3465524|1|1|1|994.60748732|68|1|1|4|1|1|1|1
3465525|1|1|1|320.64313614|68|2|1|4|1|1|1|1
3465526|1|1|1|542.71838719|68|2|1|4|1|1|1|1
3465527|1|1|1|499.39674218|68|2|1|4|1|1|1|1
3465528|1|1|1|607.98849626|68|2|1|3|1|1|1|1
3465529|1|1|1|359.20533149|68|2|1|3|1|1|1|1
3465530|1|1|1|925.42520923|68|2|1|3|1|1|1|1
3465531|1|1|1|535.97284234|68|2|1|3|1|1|1|1
3465532|1|1|1|2673.5575792|68|2|1|5|1|1|1|1
3465533|1|1|1|1360.5204449|68|2|1|3|1|1|1|1
3465534|1|1|1|118.07582518|70|1|1|2|1|1|1|1
3465535|1|1|1|210.8355979|70|2|1|2|1|1|1|1
3465536|1|1|1|226.81366859|70|2|1|2|1|1|1|1
3465537|1|1|1|230.89726654|70|2|1|2|1|1|1|1
3465538|1|1|1|183.56645491|70|2|1|2|2|2|2|2
3465539|1|1|1|183.30391771|70|2|1|2|1|1|1|1
3465540|1|1|1|190.14722558|70|1|1|2|1|1|1|1
3465542|1|1|1|166.04412916|70|2|1|2|1|1|1|1
3465543|1|1|1|190.14722558|70|2|1|2|1|1|1|1
3465544|1|1|1|230.89726654|70|2|1|2|1|1|1|1
3465545|1|1|1|249.20129581|70|2|1|1|1|1|1|1
3465546|1|1|1|260.69194964|70|2|1|1|1|1|1|1
3465547|1|1|1|168.98602412|70|1|1|1|1|1|1|1
3465548|1|1|1|142.55387675|70|1|1|1|2|1|1|2
3465549|1|1|1|117.16292516|70|1|1|1|1|1|1|1
3465550|1|1|1|230.89726654|70|2|1|2|1|1|1|1
3465551|1|1|1|194.54997659|70|1|1|1|1|1|1|1
3465552|1|1|1|206.79417012|70|2|1|1|1|1|1|1
3465553|1|1|1|143.16672075|70|1|1|1|1|1|1|1
3465554|1|1|1|536.05926952|73|1|1|3|1|1|1|1
3465555|1|1|1|292.41802766|73|1|1|4|1|1|1|1
3465556|1|1|1|588.63738305|73|2|1|2|1|1|1|1
