Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P1992|P1993S1|P1993S1A1|P1994|P1994S1|P1995|P1995S1|P1996S1|P1996S1A1|P1996S2|P1996S2A1|P1996S3|P1996S3A1|P1996S4|P1996S4A1|P1996S5|P1996S5A1|P1996S7|P1996S7A1|P1996S8|P1996S8A1|P1996S10|P1996S10A1|P1997|P1998
3462080|1|2|2|392.83802524|34620801|2||||||||||||||||||||||||2
3462080|1|3|3|392.83802524|34620801|2||||||||||||||||||||||||2
3462081|1|1|1|338.47429727|34620811|2||||||||||||||||||||||||1
3462081|1|2|2|338.47429727|34620811|2||||||||||||||||||||||||1
3462081|1|3|3|338.47429727|34620811|2||||||||||||||||||||||||1
3462082|1|1|1|573.22052168|34620821|2||||||||||||||||||||||||2
3462082|1|2|2|573.22052168|34620821|2||||||||||||||||||||||||2
3462082|1|3|3|573.22052168|34620821|2||||||||||||||||||||||||2
3462083|1|1|1|370.93366719|34620831|2||||||||||||||||||||||||2
3462083|1|2|2|370.93366719|34620831|2||||||||||||||||||||||||2
3462084|1|1|1|132.92993772|34620841|1|05|05591|4||2024-06-30|2024-07-30|2||1|30|2||2||2||2||2||2||1|
3462084|1|2|2|132.92993772|34620841|1|05|05591|4||2024-06-30|2024-07-30|2||1|30|2||2||2||2||2||2||1|
3462085|1|1|1|120.60485797|34620851|2||||||||||||||||||||||||2
3462085|1|2|2|120.60485797|34620851|2||||||||||||||||||||||||2
3462086|1|1|1|245.97220153|34620861|2||||||||||||||||||||||||2
3462086|1|2|2|245.97220153|34620861|2||||||||||||||||||||||||3
3462086|1|3|3|245.97220153|34620861|2||||||||||||||||||||||||2
3462086|1|4|4|245.97220153|34620861|2||||||||||||||||||||||||4
3462087|1|1|1|190.20231341|34620871|2||||||||||||||||||||||||2
3462087|1|2|2|190.20231341|34620871|2||||||||||||||||||||||||2
3462087|1|3|3|190.20231341|34620871|2||||||||||||||||||||||||2
3462087|1|4|4|190.20231341|34620871|2||||||||||||||||||||||||2
3462088|1|1|1|218.32245151|34620881|1|13|13001|3||2024-07-01|2024-07-10|2||1|9|2||2||2||2||2||2||1|
3462088|1|2|2|218.32245151|34620881|1|13|13001|3||2024-07-01|2024-07-10|2||1|9|2||2||2||2||2||2||1|
3462088|1|3|3|218.32245151|34620881|2||||||||||||||||||||||||1
3462089|1|1|1|150.59935305|34620891|2||||||||||||||||||||||||4
3462089|1|2|2|150.59935305|34620891|2||||||||||||||||||||||||4
3462090|1|1|1|150.59935305|34620901|2||||||||||||||||||||||||4
3462090|1|2|2|150.59935305|34620901|1|76|76001|4||2024-07-03|2024-07-14|2||1|11|2||2||2||2||2||2||3|
3462091|1|1|1|295.82768861|34620911|2||||||||||||||||||||||||3
3462091|1|2|2|295.82768861|34620911|2||||||||||||||||||||||||2
3462091|1|3|3|295.82768861|34620911|2||||||||||||||||||||||||2
3462092|1|1|1|270.20241987|34620921|2||||||||||||||||||||||||2
3462092|1|2|2|270.20241987|34620921|2||||||||||||||||||||||||2
3462093|1|1|1|346.9817115|34620931|2||||||||||||||||||||||||2
3462093|1|2|2|346.9817115|34620931|2||||||||||||||||||||||||2
3462094|1|1|1|346.9817115|34620941|2||||||||||||||||||||||||3
3462094|1|2|2|346.9817115|34620941|2||||||||||||||||||||||||3
3462095|1|1|1|333.04295697|34620951|2||||||||||||||||||||||||3
3462095|1|2|2|333.04295697|34620951|2||||||||||||||||||||||||2
3462095|1|3|3|333.04295697|34620951|2||||||||||||||||||||||||1
3462096|1|1|1|307.86786489|34620961|2||||||||||||||||||||||||3
3462097|1|1|1|279.54987659|34620971|2||||||||||||||||||||||||1
3462097|1|2|2|279.54987659|34620971|2||||||||||||||||||||||||2
3462097|1|4|4|279.54987659|34620971|2||||||||||||||||||||||||2
3462097|1|5|5|279.54987659|34620971|2||||||||||||||||||||||||1
3462097|1|6|6|279.54987659|34620971|2||||||||||||||||||||||||1
3462097|1|7|7|279.54987659|34620971|2||||||||||||||||||||||||1
3462098|1|1|1|344.94487131|34620981|2||||||||||||||||||||||||4
3462098|1|2|2|344.94487131|34620981|2||||||||||||||||||||||||4
3462098|1|3|3|344.94487131|34620981|2||||||||||||||||||||||||4
3462099|1|1|1|499.20107265|34620991|2||||||||||||||||||||||||2
3462100|1|1|1|287.94042806|34621001|2||||||||||||||||||||||||2
3462100|1|2|2|287.94042806|34621001|2||||||||||||||||||||||||2
3462100|1|3|3|287.94042806|34621001|2||||||||||||||||||||||||2
3462100|1|4|4|287.94042806|34621001|2||||||||||||||||||||||||2
3462100|1|5|5|287.94042806|34621001|2||||||||||||||||||||||||2
3462101|1|1|1|287.94042806|34621011|2||||||||||||||||||||||||2
3462101|1|2|2|287.94042806|34621011|2||||||||||||||||||||||||2
3462101|1|3|3|287.94042806|34621011|2||||||||||||||||||||||||2
3462102|1|1|1|323.73486953|34621021|2||||||||||||||||||||||||4
3462102|1|2|2|323.73486953|34621021|2||||||||||||||||||||||||4
3462102|1|3|3|323.73486953|34621021|2||||||||||||||||||||||||4
3462103|1|1|1|1151.7617122|34621031|2||||||||||||||||||||||||2
3462103|1|2|2|1151.7617122|34621031|2||||||||||||||||||||||||2
3462104|1|1|1|287.94042806|34621041|2||||||||||||||||||||||||2
3462104|1|2|2|287.94042806|34621041|2||||||||||||||||||||||||2
3462104|1|3|3|287.94042806|34621041|2||||||||||||||||||||||||2
3462104|1|4|4|287.94042806|34621041|2||||||||||||||||||||||||2
3462105|1|1|1|441.09926172|34621051|2||||||||||||||||||||||||2
3462105|1|2|2|441.09926172|34621051|2||||||||||||||||||||||||2
3462105|1|3|3|441.09926172|34621051|2||||||||||||||||||||||||2
3462106|1|1|1|777.89934728|34621061|2||||||||||||||||||||||||6
3462107|1|1|1|1151.7617122|34621071|2||||||||||||||||||||||||2
3462107|1|2|2|1151.7617122|34621071|2||||||||||||||||||||||||2
3462108|1|1|1|1484.4678342|34621081|2||||||||||||||||||||||||1
3462108|1|2|2|1484.4678342|34621081|2||||||||||||||||||||||||1
3462108|1|3|3|1484.4678342|34621081|2||||||||||||||||||||||||1
3462109|1|1|1|633.83955099|34621091|1|54|54172|1|1|2024-07-24|2024-07-26|2||2||1|2|2||2||2||2||2||3|
3462109|1|2|2|633.83955099|34621091|2||||||||||||||||||||||||2
3462110|1|1|1|559.88416567|34621101|2||||||||||||||||||||||||4
3462112|1|1|1|2239.5366627|34621121|2||||||||||||||||||||||||4
3462112|1|2|2|2239.5366627|34621121|2||||||||||||||||||||||||4
3462113|1|1|1|629.48446854|34621131|2||||||||||||||||||||||||2
3462113|1|2|2|629.48446854|34621131|2||||||||||||||||||||||||2
3462113|1|3|3|629.48446854|34621131|2||||||||||||||||||||||||2
3462114|1|1|1|277.84438338|34621141|2||||||||||||||||||||||||2
3462114|1|2|2|277.84438338|34621141|2||||||||||||||||||||||||2
3462115|1|1|1|274.91673311|34621151|2||||||||||||||||||||||||2
3462115|1|2|2|274.91673311|34621151|2||||||||||||||||||||||||2
3462116|1|1|1|212.08873852|34621161|2||||||||||||||||||||||||3
3462116|1|2|2|212.08873852|34621161|2||||||||||||||||||||||||2
3462116|1|3|3|212.08873852|34621161|2||||||||||||||||||||||||2
3462117|1|1|1|413.59738849|34621171|2||||||||||||||||||||||||4
3462117|1|2|2|413.59738849|34621171|2||||||||||||||||||||||||2
3462117|1|3|3|413.59738849|34621171|2||||||||||||||||||||||||2
3462117|1|4|4|413.59738849|34621171|2||||||||||||||||||||||||2
3462118|1|1|1|298.4100859|34621181|2||||||||||||||||||||||||3
3462119|1|1|1|274.91673311|34621191|2||||||||||||||||||||||||1
3462119|1|2|2|274.91673311|34621191|2||||||||||||||||||||||||4
3462120|1|1|1|237.34112467|34621201|2||||||||||||||||||||||||3
3462120|1|2|2|237.34112467|34621201|2||||||||||||||||||||||||3
3462120|1|3|3|237.34112467|34621201|2||||||||||||||||||||||||4
3462121|1|1|1|255.48908361|34621211|2||||||||||||||||||||||||3
3462121|1|2|2|255.48908361|34621211|2||||||||||||||||||||||||1
3462122|1|1|1|367.90744048|34621221|2||||||||||||||||||||||||2
3462122|1|2|2|367.90744048|34621221|2||||||||||||||||||||||||2
3462123|1|1|1|228.45913334|34621231|2||||||||||||||||||||||||2
3462124|1|4|4|411.21164798|34621241|2||||||||||||||||||||||||2
3462124|1|1|1|411.21164798|34621241|2||||||||||||||||||||||||2
3462124|1|2|2|411.21164798|34621241|2||||||||||||||||||||||||2
3462124|1|3|3|411.21164798|34621241|2||||||||||||||||||||||||2
3462125|1|1|1|313.93923661|34621251|2||||||||||||||||||||||||2
3462126|1|1|1|315.06889716|34621261|2||||||||||||||||||||||||2
3462126|1|2|2|315.06889716|34621261|2||||||||||||||||||||||||2
3462126|1|3|3|315.06889716|34621261|2||||||||||||||||||||||||2
3462126|1|4|4|315.06889716|34621261|2||||||||||||||||||||||||2
3462127|1|1|1|244.50216649|34621271|2||||||||||||||||||||||||1
3462127|1|2|2|244.50216649|34621271|2||||||||||||||||||||||||2
3462128|1|1|1|313.93923661|34621281|2||||||||||||||||||||||||3
3462129|1|1|1|336.86167309|34621291|2||||||||||||||||||||||||2
3462129|1|2|2|336.86167309|34621291|2||||||||||||||||||||||||2
3462130|1|1|1|293.66561334|34621301|2||||||||||||||||||||||||2
3462130|1|2|2|293.66561334|34621301|2||||||||||||||||||||||||2
3462131|1|1|1|483.43429023|34621311|2||||||||||||||||||||||||2
3462131|1|2|2|483.43429023|34621311|2||||||||||||||||||||||||2
3462132|1|1|1|321.41836856|34621321|2||||||||||||||||||||||||1
3462132|1|2|2|321.41836856|34621321|2||||||||||||||||||||||||2
3462132|1|3|3|321.41836856|34621321|2||||||||||||||||||||||||2
3462133|1|1|1|191.50293433|34621331|2||||||||||||||||||||||||4
3462134|1|1|1|228.42279442|34621341|2||||||||||||||||||||||||2
3462134|1|2|2|228.42279442|34621341|2||||||||||||||||||||||||2
3462134|1|3|3|228.42279442|34621341|2||||||||||||||||||||||||2
3462135|1|1|1|494.29988894|34621351|2||||||||||||||||||||||||1
3462135|1|2|2|494.29988894|34621351|2||||||||||||||||||||||||6
3462136|1|1|1|226.25062187|34621361|2||||||||||||||||||||||||1
3462136|1|2|2|226.25062187|34621361|2||||||||||||||||||||||||2
3462137|1|1|1|194.10835349|34621371|1|66|66572|4||2024-07-10|2024-07-13|2||1|3|2||2||2||2||2||2||5|
3462137|1|2|2|194.10835349|34621371|2||||||||||||||||||||||||2
3462137|2|1|1|194.10835349|34621372|2||||||||||||||||||||||||7
3462138|1|1|1|744.38602258|34621381|2||||||||||||||||||||||||4
3462138|1|2|2|744.38602258|34621381|2||||||||||||||||||||||||7
3462138|1|3|3|744.38602258|34621381|2||||||||||||||||||||||||2
3462139|1|1|1|639.03496583|34621391|2||||||||||||||||||||||||3
3462139|1|2|2|639.03496583|34621391|2||||||||||||||||||||||||7
3462140|1|1|1|581.47966903|34621401|2||||||||||||||||||||||||1
3462141|1|1|1|503.87861682|34621411|2||||||||||||||||||||||||2
3462141|1|2|2|503.87861682|34621411|2||||||||||||||||||||||||1
3462142|1|1|1|514.84543066|34621421|2||||||||||||||||||||||||2
3462142|1|2|2|514.84543066|34621421|2||||||||||||||||||||||||2
3462142|1|3|3|514.84543066|34621421|2||||||||||||||||||||||||4
3462142|1|4|4|514.84543066|34621421|2||||||||||||||||||||||||2
3462143|1|1|1|812.18367932|34621431|2||||||||||||||||||||||||4
3462143|1|2|2|812.18367932|34621431|2||||||||||||||||||||||||1
3462144|1|1|1|427.91263477|34621441|2||||||||||||||||||||||||4
3462144|1|3|3|427.91263477|34621441|2||||||||||||||||||||||||1
3462145|1|1|1|705.14647367|34621451|2||||||||||||||||||||||||2
3462145|1|2|2|705.14647367|34621451|2||||||||||||||||||||||||2
3462146|1|1|1|1099.4879685|34621461|2||||||||||||||||||||||||4
3462146|1|2|2|1099.4879685|34621461|1|11|11001|4||2024-07-18|2024-07-22|2||1|4|2||2||2||2||2||2||1|
3462147|1|3|3|799.22408301|34621471|2||||||||||||||||||||||||2
3462147|1|1|1|799.22408301|34621471|2||||||||||||||||||||||||1
3462147|1|2|2|799.22408301|34621471|2||||||||||||||||||||||||1
3462148|1|1|1|629.07741236|34621481|2||||||||||||||||||||||||2
3462148|1|2|2|629.07741236|34621481|2||||||||||||||||||||||||2
3462149|1|1|1|450.69958306|34621491|2||||||||||||||||||||||||7
3462149|1|2|2|450.69958306|34621491|2||||||||||||||||||||||||1
3462150|1|1|1|1549.4975209|34621501|2||||||||||||||||||||||||2
3462150|1|2|2|1549.4975209|34621501|2||||||||||||||||||||||||2
3462150|1|3|3|1549.4975209|34621501|2||||||||||||||||||||||||2
3462151|1|1|1|526.20051273|34621511|2||||||||||||||||||||||||2
3462152|1|1|1|387.37438023|34621521|2||||||||||||||||||||||||1
3462153|1|1|1|387.37438023|34621531|2||||||||||||||||||||||||3
3462153|1|2|2|387.37438023|34621531|2||||||||||||||||||||||||4
3462153|1|3|3|387.37438023|34621531|2||||||||||||||||||||||||4
3462154|1|1|1|653.32138103|34621541|2||||||||||||||||||||||||2
3462154|1|2|2|653.32138103|34621541|2||||||||||||||||||||||||2
3462154|1|3|3|653.32138103|34621541|2||||||||||||||||||||||||2
3462154|1|4|4|653.32138103|34621541|2||||||||||||||||||||||||2
3462154|1|5|5|653.32138103|34621541|2||||||||||||||||||||||||2
3462155|1|1|1|1068.6239589|34621551|2||||||||||||||||||||||||2
3462155|1|2|2|1068.6239589|34621551|2||||||||||||||||||||||||2
3462156|1|1|1|956.81753608|34621561|2||||||||||||||||||||||||2
3462156|1|2|2|956.81753608|34621561|2||||||||||||||||||||||||2
3462156|1|3|3|956.81753608|34621561|2||||||||||||||||||||||||2
3462157|1|1|1|403.34789561|34621571|2||||||||||||||||||||||||2
3462157|1|2|2|403.34789561|34621571|2||||||||||||||||||||||||2
3462157|1|3|3|403.34789561|34621571|2||||||||||||||||||||||||2
3462157|1|4|4|403.34789561|34621571|2||||||||||||||||||||||||2
3462158|1|1|1|653.32138103|34621581|2||||||||||||||||||||||||2
3462158|1|2|2|653.32138103|34621581|2||||||||||||||||||||||||2
3462158|1|3|3|653.32138103|34621581|2||||||||||||||||||||||||2
3462158|1|4|4|653.32138103|34621581|2||||||||||||||||||||||||2
3462158|1|5|5|653.32138103|34621581|2||||||||||||||||||||||||2
3462159|1|1|1|1549.4975209|34621591|2||||||||||||||||||||||||2
3462159|1|2|2|1549.4975209|34621591|2||||||||||||||||||||||||2
3462159|1|3|3|1549.4975209|34621591|2||||||||||||||||||||||||2
3462159|1|4|4|1549.4975209|34621591|2||||||||||||||||||||||||2
3462160|1|1|1|387.37438023|34621601|2||||||||||||||||||||||||2
3462160|1|2|2|387.37438023|34621601|2||||||||||||||||||||||||2
3462160|1|3|3|387.37438023|34621601|2||||||||||||||||||||||||2
3462160|1|4|4|387.37438023|34621601|2||||||||||||||||||||||||4
3462161|1|1|1|440.09397044|34621611|2||||||||||||||||||||||||2
3462161|1|2|2|440.09397044|34621611|2||||||||||||||||||||||||2
3462161|1|3|3|440.09397044|34621611|2||||||||||||||||||||||||2
3462162|1|1|1|440.09397044|34621621|2||||||||||||||||||||||||2
3462162|1|2|2|440.09397044|34621621|2||||||||||||||||||||||||2
3462162|1|3|3|440.09397044|34621621|2||||||||||||||||||||||||2
3462162|1|4|4|440.09397044|34621621|2||||||||||||||||||||||||2
3462163|1|1|1|753.16525933|34621631|2||||||||||||||||||||||||7
3462164|1|1|1|1760.3758818|34621641|2||||||||||||||||||||||||2
3462164|1|2|2|1760.3758818|34621641|2||||||||||||||||||||||||2
3462165|1|1|1|931.68364819|34621651|2||||||||||||||||||||||||2
3462165|1|2|2|931.68364819|34621651|2||||||||||||||||||||||||2
3462165|1|3|3|931.68364819|34621651|2||||||||||||||||||||||||2
3462166|1|1|1|440.09397044|34621661|2||||||||||||||||||||||||2
3462166|1|2|2|440.09397044|34621661|2||||||||||||||||||||||||2
3462167|1|1|1|1165.8022355|34621671|1|81|81001|4||2024-07-10|2024-07-17|2||1|7|2||2||2||2||2||2||3|
3462168|1|1|1|443.7614202|34621681|2||||||||||||||||||||||||2
3462168|1|2|2|443.7614202|34621681|2||||||||||||||||||||||||2
3462168|1|3|3|443.7614202|34621681|2||||||||||||||||||||||||2
3462168|1|4|4|443.7614202|34621681|2||||||||||||||||||||||||2
3462169|1|1|1|926.79357671|34621691|2||||||||||||||||||||||||4
3462169|1|2|2|926.79357671|34621691|2||||||||||||||||||||||||4
3462169|1|3|3|926.79357671|34621691|2||||||||||||||||||||||||4
3462169|1|4|4|926.79357671|34621691|2||||||||||||||||||||||||2
3462169|1|5|5|926.79357671|34621691|2||||||||||||||||||||||||1
3462170|1|1|1|443.7614202|34621701|2||||||||||||||||||||||||2
3462170|1|2|2|443.7614202|34621701|2||||||||||||||||||||||||2
3462170|1|3|3|443.7614202|34621701|2||||||||||||||||||||||||2
3462170|1|4|4|443.7614202|34621701|2||||||||||||||||||||||||2
3462170|1|5|5|443.7614202|34621701|2||||||||||||||||||||||||2
3462171|1|2|2|1224.1751387|34621711|2||||||||||||||||||||||||2
3462171|1|1|1|1224.1751387|34621711|2||||||||||||||||||||||||2
3462172|1|1|1|474.71417637|34621721|2||||||||||||||||||||||||1
3462172|1|2|2|474.71417637|34621721|2||||||||||||||||||||||||1
3462173|1|1|1|443.7614202|34621731|2||||||||||||||||||||||||4
3462173|1|2|2|443.7614202|34621731|2||||||||||||||||||||||||4
3462173|1|3|3|443.7614202|34621731|2||||||||||||||||||||||||4
3462174|1|1|1|939.44767859|34621741|2||||||||||||||||||||||||4
3462174|1|2|2|939.44767859|34621741|2||||||||||||||||||||||||1
3462174|1|3|3|939.44767859|34621741|2||||||||||||||||||||||||6
3462175|1|1|1|602.79538026|34621751|2||||||||||||||||||||||||6
3462176|1|1|1|944.85570287|34621761|2||||||||||||||||||||||||2
3462176|1|2|2|944.85570287|34621761|2||||||||||||||||||||||||2
3462177|1|1|1|169.38735201|34621771|2||||||||||||||||||||||||2
3462177|1|2|2|169.38735201|34621771|2||||||||||||||||||||||||2
3462177|1|3|3|169.38735201|34621771|2||||||||||||||||||||||||2
3462177|1|4|4|169.38735201|34621771|2||||||||||||||||||||||||2
3462178|1|1|1|184.40372594|34621781|2||||||||||||||||||||||||2
3462178|1|2|2|184.40372594|34621781|2||||||||||||||||||||||||2
3462178|1|3|3|184.40372594|34621781|2||||||||||||||||||||||||2
3462178|1|4|4|184.40372594|34621781|2||||||||||||||||||||||||2
3462178|1|6|6|184.40372594|34621781|2||||||||||||||||||||||||2
3462179|1|1|1|152.43875733|34621791|2||||||||||||||||||||||||4
3462179|1|2|2|152.43875733|34621791|2||||||||||||||||||||||||4
3462180|1|1|1|174.03239344|34621801|2||||||||||||||||||||||||2
3462180|1|2|2|174.03239344|34621801|2||||||||||||||||||||||||2
3462181|1|1|1|181.49335684|34621811|2||||||||||||||||||||||||4
3462181|1|2|2|181.49335684|34621811|2||||||||||||||||||||||||4
3462181|1|3|3|181.49335684|34621811|2||||||||||||||||||||||||4
3462181|1|7|7|181.49335684|34621811|2||||||||||||||||||||||||2
3462182|1|1|1|171.58502885|34621821|2||||||||||||||||||||||||1
3462182|1|2|2|171.58502885|34621821|2||||||||||||||||||||||||1
3462182|1|3|3|171.58502885|34621821|2||||||||||||||||||||||||2
3462182|1|4|4|171.58502885|34621821|2||||||||||||||||||||||||2
3462182|1|5|5|171.58502885|34621821|2||||||||||||||||||||||||1
3462182|1|6|6|171.58502885|34621821|2||||||||||||||||||||||||1
3462183|1|1|1|176.84394377|34621831|2||||||||||||||||||||||||2
3462183|1|2|2|176.84394377|34621831|2||||||||||||||||||||||||2
3462183|1|3|3|176.84394377|34621831|2||||||||||||||||||||||||4
3462184|1|1|1|173.65275842|34621841|2||||||||||||||||||||||||2
3462184|1|2|2|173.65275842|34621841|2||||||||||||||||||||||||2
3462185|1|1|1|245.48019837|34621851|2||||||||||||||||||||||||2
3462185|1|2|2|245.48019837|34621851|2||||||||||||||||||||||||2
3462186|1|1|1|198.95380609|34621861|2||||||||||||||||||||||||2
3462186|1|2|2|198.95380609|34621861|2||||||||||||||||||||||||2
3462186|1|3|3|198.95380609|34621861|2||||||||||||||||||||||||2
3462187|1|1|1|152.43875733|34621871|2||||||||||||||||||||||||2
3462187|1|2|2|152.43875733|34621871|2||||||||||||||||||||||||2
3462188|1|1|1|184.78183445|34621881|2||||||||||||||||||||||||2
3462188|1|2|2|184.78183445|34621881|2||||||||||||||||||||||||2
3462189|1|1|1|181.21145157|34621891|2||||||||||||||||||||||||2
3462189|1|2|2|181.21145157|34621891|2||||||||||||||||||||||||2
3462190|1|1|1|211.73277055|34621901|2||||||||||||||||||||||||2
3462190|1|2|2|211.73277055|34621901|2||||||||||||||||||||||||2
3462190|1|3|3|211.73277055|34621901|2||||||||||||||||||||||||2
3462190|1|4|4|211.73277055|34621901|2||||||||||||||||||||||||2
3462190|1|6|6|211.73277055|34621901|2||||||||||||||||||||||||2
3462191|1|1|1|163.79800715|34621911|2||||||||||||||||||||||||2
3462192|1|1|1|144.55224312|34621921|2||||||||||||||||||||||||2
3462192|1|2|2|144.55224312|34621921|2||||||||||||||||||||||||2
3462192|1|3|3|144.55224312|34621921|2||||||||||||||||||||||||2
3462192|1|4|4|144.55224312|34621921|2||||||||||||||||||||||||2
3462193|1|1|1|270.78124603|34621931|2||||||||||||||||||||||||2
3462193|1|2|2|270.78124603|34621931|2||||||||||||||||||||||||2
3462193|1|3|3|270.78124603|34621931|2||||||||||||||||||||||||2
3462194|1|1|1|178.06762606|34621941|2||||||||||||||||||||||||2
3462195|1|1|1|195.80998058|34621951|2||||||||||||||||||||||||2
3462195|1|2|2|195.80998058|34621951|2||||||||||||||||||||||||2
3462196|1|1|1|130.84512122|34621961|2||||||||||||||||||||||||2
3462196|1|2|2|130.84512122|34621961|2||||||||||||||||||||||||2
3462197|1|1|1|221.11102824|34621971|2||||||||||||||||||||||||2
3462197|1|2|2|221.11102824|34621971|2||||||||||||||||||||||||2
3462197|1|3|3|221.11102824|34621971|2||||||||||||||||||||||||2
3462198|1|1|1|206.37547056|34621981|2||||||||||||||||||||||||2
3462198|1|2|2|206.37547056|34621981|2||||||||||||||||||||||||2
3462199|1|1|1|132.90913447|34621991|2||||||||||||||||||||||||1
