Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P36|P36S1|P6007|P6007S1|P543|P544S1|P544S2|P544S3|P544S4|P544S5|P544S6|P544S7|P544S8|P544S9|P545|P546|P547
3439976|1|1|1|300.05874043|34399761|2||2||1|2|2|2|2|2|2|2|1||8||600000
3439977|1|1|1|205.89620309|34399771|2||2||1|1|2|2|2|2|2|2|2||1||600000
3439978|1|1|1|375.61712353|34399781|2||2||1|1|2|2|2|2|2|2|2||1||1350000
3439979|1|1|1|309.57153638|34399791|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3439980|1|1|1|243.92360212|34399801|2||2||1|1|2|2|2|2|2|2|2||1||98
3439981|1|1|1|205.89620309|34399811|2||2||1|1|2|2|2|2|2|2|2||1||98
3439982|1|1|1|195.44773905|34399821|2||2||1|2|2|2|2|2|2|2|1||8||950000
3439983|1|1|1|262.70089367|34399831|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3439984|1|1|1|224.7861725|34399841|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3439985|1|1|1|232.08155469|34399851|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3439986|1|1|1|254.40127674|34399861|2||2||1|1|2|2|2|2|2|2|2||1||1350000
3439988|1|1|1|176.16174639|34399881|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3439989|1|1|1|259.51041419|34399891|2||2||1|1|2|2|2|2|2|2|2||1||99
3439990|1|1|1|271.54221397|34399901|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3439991|1|1|1|231.54538947|34399911|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3439992|1|1|1|214.17812273|34399921|2||2||1|1|2|2|1|2|2|2|2||1||1700000
3439993|1|1|1|261.29533797|34399931|2||2||1|1|2|2|2|2|2|2|2||1||800000
3439994|1|1|1|264.51273079|34399941|2||2||1|1|2|2|2|2|2|2|2||1||800000
3439995|1|1|1|327.09199249|34399951|2||2||1|1|2|2|2|2|2|2|2||1||800000
3439996|1|1|1|139.34736474|34399961|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3439997|1|1|1|316.85451492|34399971|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3439998|1|1|1|192.64105903|34399981|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3439999|1|1|1|182.40358147|34399991|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440002|1|1|1|208.51757625|34400021|2||2||1|1|2|2|2|2|2|2|2||1||900000
3440003|1|1|1|350.10159663|34400031|1|2|2||1|1|2|2|2|2|2|1|2||1||6000000
3440004|1|1|1|304.91860491|34400041|1|1|2||1|1|2|2|2|2|2|1|2||1||3900000
3440005|1|1|1|204.73502092|34400051|2||2||1|1|2|2|2|2|2|2|2||1||1100000
3440006|1|1|1|377.49552364|34400061|2||2||1|1|2|2|2|2|2|2|2||1||1900000
3440007|1|1|1|218.45190263|34400071|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3440008|1|1|1|229.20113526|34400081|2||2||1|1|2|2|2|2|2|2|2||1||800000
3440009|1|1|1|298.53336379|34400091|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3440010|1|1|1|338.45907024|34400101|2||2||1|2|1|2|2|2|2|2|1||8||680000
3440011|1|1|1|244.39695556|34400111|2||2||1|1|2|2|2|2|2|2|2||1||1350000
3440012|1|1|1|324.74218853|34400121|2||2||1|1|2|2|2|2|2|2|2||1||700000
3440013|1|1|1|328.00164611|34400131|2||2||1|1|2|2|1|2|2|2|2||1||1500000
3440014|1|1|1|193.58537795|34400141|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3440015|1|1|1|193.58537795|34400151|2||2||1|1|2|2|2|2|2|2|1||1||2200000
3440016|1|1|1|223.90002284|34400161|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3440017|1|1|1|253.84430268|34400171|2||2||1|2|2|1|2|2|2|2|2||3||1950000
3440018|1|1|1|227.13318719|34400181|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3440019|1|1|1|193.58537795|34400191|2||2||1|1|2|2|2|2|2|2|1||1||2000000
3440022|1|1|1|188.99427597|34400221|2||2||1|1|2|2|2|2|2|2|2||1||99
3440023|1|1|1|183.29771667|34400231|2||2||1|1|2|2|2|2|2|2|2||1||2400000
3440024|1|1|1|328.41729437|34400241|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3440025|1|1|1|371.47946734|34400251|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3440026|1|1|1|271.05929007|34400261|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3440027|1|1|1|339.74601391|34400271|2||2||1|1|2|1|2|2|2|2|2||1||3500000
3440028|1|1|1|415.8423623|34400281|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3440029|1|1|1|276.57698923|34400291|2||2||1|2|1|2|2|2|2|2|1||8||700000
3440031|1|1|1|371.47946734|34400311|2||2||1|1|2|2|2|2|2|1|2||1||900000
3440033|1|1|1|283.29567505|34400331|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440034|1|1|1|219.97770928|34400341|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3440035|1|1|1|276.57698923|34400351|2||2||1|2|2|2|2|2|2|2|1||8||700000
3440036|1|1|1|302.78561414|34400361|2||2||1|1|2|1|2|2|2|2|2||3||7000000
3440037|1|1|1|268.69091144|34400371|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3440038|1|1|1|219.0819887|34400381|2||1|1|1|1|2|2|2|2|2|2|2||1||3000000
3440039|1|1|1|287.27745474|34400391|2||2||1|2|2|1|2|2|2|2|2||3||3000000
3440040|1|1|1|253.38929414|34400401|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3440041|1|1|1|234.383606|34400411|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3440042|1|1|1|238.31156121|34400421|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3440043|1|1|1|287.27745474|34400431|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3440044|1|1|1|297.15940397|34400441|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3440045|1|1|1|253.38929414|34400451|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3440046|1|1|1|238.31156121|34400461|2||2||1|2|2|1|2|2|2|2|2||3||3000000
3440048|1|1|1|256.004176|34400481|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3440049|1|1|1|327.65857001|34400491|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3440050|1|1|1|384.25784996|34400501|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440051|1|1|1|481.01763602|34400511|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440052|1|1|1|352.52439653|34400521|2||2||1|1|2|1|2|2|2|2|2||3||5000000
3440053|1|1|1|416.1094426|34400531|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3440054|1|1|1|352.52439653|34400541|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3440055|1|1|1|284.12717834|34400551|2||2||1|2|2|1|2|2|2|2|2||3||6000000
3440057|1|1|1|364.73326674|34400571|2||2||1|1|2|1|2|2|2|2|2||3||3500000
3440058|1|1|1|308.16150157|34400581|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440059|1|1|1|198.95706303|34400591|2||2||1|1|2|2|2|2|2|2|2||1||11000000
3440060|1|1|1|222.4106657|34400601|2||2||1|1|2|2|2|2|2|2|2||1||19000000
3440061|1|1|1|209.17629197|34400611|1|1|2||1|1|2|1|2|2|2|2|2||3||5000000
3440062|1|1|1|209.17629197|34400621|2||2||1|2|2|1|2|2|2|2|2||3||3000000
3440063|1|1|1|252.15575965|34400631|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3440064|1|1|1|222.60717863|34400641|2||2||1|1|2|2|2|2|2|2|2||1||3300000
3440065|1|1|1|153.87876516|34400651|2||2||1|2|2|1|2|2|2|2|2||3||3500000
3440066|1|1|1|242.11782157|34400661|2||2||1|1|2|2|2|2|2|2|1||1||3000000
3440067|1|1|1|252.15575965|34400671|2||2||1|2|2|1|2|2|2|2|2||3||3500000
3440068|1|1|1|187.73710784|34400681|2||2||1|2|2|1|2|2|2|2|2||3||4200000
3440069|1|1|1|187.73710784|34400691|1|1|2||1|1|2|1|2|2|2|1|2||3||98
3440070|1|1|1|208.30564342|34400701|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3440071|1|1|1|161.74831565|34400711|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3440072|1|1|1|273.14666716|34400721|2||2||1|2|2|1|2|2|2|2|2||3||4000000
3440073|1|1|1|296.37057329|34400731|2||2||1|1|2|1|2|2|2|2|2||3||3500000
3440074|1|1|1|226.58933939|34400741|2||2||1|1|2|1|2|2|2|2|2||3||7000000
3440075|1|1|1|215.51940257|34400751|2||2||1|1|2|1|2|2|2|2|2||3||4000000
3440077|1|1|1|139.60844202|34400771|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3440078|1|1|1|273.14666716|34400781|2||2||1|2|2|1|2|2|2|2|2||3||7136950
3440079|1|1|1|255.47437067|34400791|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3440081|1|1|1|310.22146895|34400811|2||2||1|1|1|2|2|2|2|1|2||1||1600000
3440082|1|1|1|316.13391247|34400821|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3440083|1|1|1|338.14690796|34400831|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3440084|1|1|1|310.22146895|34400841|2||2||1|2|2|2|2|2|2|2|1||8||600000
3440085|1|1|1|249.30019404|34400851|2||2||1|1|2|2|2|2|2|2|1||1||800000
3440086|1|1|1|310.22146895|34400861|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440087|1|1|1|267.72594645|34400871|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3440088|1|1|1|288.33954161|34400881|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3440089|1|1|1|305.75172681|34400891|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440090|1|1|1|228.40475457|34400901|2||2||1|2|2|1|2|2|2|2|2||3||1350000
3440091|1|1|1|366.67300172|34400911|2||2||1|1|2|2|2|2|2|2|2||1||2400000
3440092|1|1|1|694.54812993|34400921|2||2||1|1|2|2|2|2|2|2|1||1||2300000
3440093|1|1|1|368.71865854|34400931|2||2||1|2|2|1|2|2|2|2|2||3||4000000
3440094|1|1|1|527.42392665|34400941|2||2||1|2|2|1|2|2|2|2|2||3||2000000
3440095|1|1|1|383.31075948|34400951|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440096|1|1|1|426.84393939|34400961|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3440097|1|1|1|373.41049359|34400971|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3440098|1|1|1|403.80397323|34400981|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3440099|1|1|1|346.97733469|34400991|2||2||1|1|2|2|2|2|2|2|2||1||7000000
3440100|1|1|1|416.9436735|34401001|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3440101|1|1|1|483.89074674|34401011|2||2||1|2|2|1|2|2|2|2|1||3||2000000
3440102|1|1|1|435.73017092|34401021|2||2||1|1|2|2|2|2|2|2|2||1||700000
3440103|1|1|1|527.42392665|34401031|2||2||1|1|2|2|2|2|2|2|2||1||800000
3440104|1|1|1|574.50823707|34401041|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3440105|1|1|1|435.73017092|34401051|2||2||1|1|1|2|2|2|2|2|2||1||800000
3440106|1|1|1|568.345915|34401061|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3440108|1|1|1|335.15018366|34401081|2||2||1|1|2|2|2|2|2|2|2||1||900000
3440109|1|1|1|479.19891169|34401091|2||2||1|1|2|2|2|2|2|2|2||1||750000
3440111|1|1|1|329.37987511|34401111|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3440112|1|1|1|596.07771621|34401121|2||2||1|2|2|1|2|2|2|2|2||3||4700000
3440114|1|1|1|527.42392665|34401141|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3440115|1|1|1|527.42392665|34401151|2||2||1|2|2|1|2|2|2|2|2||3||4500000
3440116|1|1|1|483.89074674|34401161|2||1|2|1|2|2|1|2|2|2|2|1||3||6500000
3440117|1|1|1|574.50823707|34401171|2||2||2|1|2|2|2|2|2|2|2||1||2600000
3440118|1|1|1|532.1157617|34401181|2||2||1|2|2|1|2|2|2|2|2||3||4500000
3440119|1|1|1|486.89610538|34401191|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3440120|1|1|1|387.50515596|34401201|2||2||1|1|2|2|2|2|2|2|2||1||99
3440121|1|1|1|654.98917768|34401211|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3440122|1|1|1|516.38295623|34401221|2||2||1|2|2|2|2|2|2|2|1||8||300000
3440123|1|1|1|518.24540224|34401231|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3440124|1|1|1|451.96454905|34401241|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3440125|1|1|1|310.65781683|34401251|2||2||1|1|2|2|2|2|2|2|2||1||700000
3440126|1|1|1|346.97733469|34401261|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440127|1|1|1|368.71865854|34401271|2||2||1|1|2|2|2|2|2|2|2||1||1100000
3440128|1|1|1|531.14684735|34401281|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3440129|1|1|1|819.92313298|34401291|2||2||2|1|2|2|2|2|2|2|2||1||600000
3440130|1|1|1|520.61833862|34401301|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3440131|1|1|1|387.50515596|34401311|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3440132|1|1|1|399.17657731|34401321|2||1|3|1|1|2|2|2|2|2|2|1||1||3000000
3440133|1|1|1|431.6665787|34401331|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3440134|1|1|1|346.97733469|34401341|2||2||2|1|2|2|2|2|2|2|2||1||2300000
3440135|1|1|1|368.71865854|34401351|2||2||1|1|1|2|2|2|2|2|2||1||1200000
3440136|1|1|1|416.9436735|34401361|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3440137|1|1|1|335.15018366|34401371|2||2||2|1|2|2|2|2|2|2|2||1||1800000
3440138|1|1|1|479.7607894|34401381|2||2||1|2|1|2|2|2|2|2|1||8||800000
3440139|1|1|1|452.02898819|34401391|2||2||1|1|2|1|2|2|2|2|2||1||3200000
3440140|1|1|1|574.50823707|34401401|2||2||1|1|2|2|2|2|2|2|2||1||4100000
3440141|1|1|1|277.02490281|34401411|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3440142|1|1|1|547.91714039|34401421|2||2||1|1|2|2|2|2|2|2|2||1||2400000
3440143|1|1|1|458.02139155|34401431|2||2||2|1|2|2|2|2|2|2|2||1||1650000
3440144|1|1|1|426.90837852|34401441|2||2||1|1|2|1|2|2|2|2|2||1||2500000
3440145|1|1|1|277.02490281|34401451|2||2||1|1|2|2|2|2|2|2|2||1||4800000
3440146|1|1|1|452.02898819|34401461|2||2||1|1|2|2|2|2|2|2|2||1||4400000
3440147|1|1|1|483.89074674|34401471|2||2||1|1|2|1|2|2|2|2|2||3||3000000
3440148|1|1|1|377.54045094|34401481|2||2||1|1|2|2|2|2|2|2|2||1||3800000
3440149|1|1|1|335.15018366|34401491|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3440150|1|1|1|479.19891169|34401501|2||2||1|1|2|1|2|2|2|2|2||3||4500000
3440151|1|1|1|483.89074674|34401511|2||2||1|1|2|2|2|2|2|2|2||1||3800000
3440152|1|1|1|387.50515596|34401521|2||1|3|1|2|2|2|2|2|2|2|1||8||3200000
3440153|1|1|1|596.07771621|34401531|2||2||1|1|2|1|2|2|2|2|2||3||7000000
3440154|1|1|1|451.96454905|34401541|2||2||1|1|2|2|1|2|2|2|2||1||4800000
3440156|1|1|1|527.42392665|34401561|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3440157|1|1|1|415.63112426|34401571|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3440158|1|1|1|479.19891169|34401581|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3440159|1|1|1|329.37987511|34401591|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3440160|1|1|1|574.50823707|34401601|2||2||1|1|2|2|2|2|2|2|2||1||2300000
3440161|1|1|1|218.89962197|34401611|2||2||1|1|2|2|2|2|2|2|2||1||2900000
3440162|1|1|1|483.89074674|34401621|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3440163|1|1|1|383.31075948|34401631|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3440164|1|1|1|403.80397323|34401641|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3440165|1|1|1|277.02490281|34401651|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3440166|1|1|1|277.02490281|34401661|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3440167|1|1|1|527.42392665|34401671|2||2||1|1|2|2|2|2|2|2|1||1||1200000
3440168|1|1|1|564.54353205|34401681|2||2||1|1|2|2|1|2|2|2|2||1||1700000
3440169|1|1|1|574.50823707|34401691|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3440170|1|1|1|437.37244811|34401701|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3440171|1|1|1|479.7607894|34401711|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3440172|1|1|1|527.42392665|34401721|2||2||1|1|2|2|2|2|2|1|2||1||2100000
3440173|1|1|1|527.42392665|34401731|2||2||1|2|2|1|2|2|2|2|2||3||1700000
3440174|1|1|1|516.38295623|34401741|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3440175|1|1|1|504.38396049|34401751|2||2||1|2|2|1|2|2|2|2|2||3||1800000
3440176|1|1|1|479.19891169|34401761|2||1|1|1|1|2|2|2|2|2|2|2||1||1600000
3440177|1|1|1|701.85820113|34401771|2||2||1|2|2|1|2|2|2|2|2||3||4000000
3440178|1|1|1|593.35191748|34401781|2||2||1|2|2|1|2|2|2|2|2||3||4000000
3440179|1|1|1|377.04395662|34401791|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3440180|1|1|1|576.93580392|34401801|2||2||1|1|2|2|2|2|2|2|2||1||5200000
3440181|1|1|1|539.09877565|34401811|2||1|1|1|1|2|1|2|2|2|2|2||3||5500000
3440182|1|1|1|431.22460442|34401821|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3440183|1|1|1|485.47774625|34401831|2||2||1|2|2|1|2|2|2|2|2||3||3900000
3440184|1|1|1|390.34950153|34401841|2||2||1|1|2|2|2|2|2|2|2||1||6500000
3440187|1|1|1|272.83050634|34401871|2||2||1|1|2|2|2|2|2|2|2||1||1850000
3440189|1|1|1|856.3209969|34401891|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3440190|1|1|1|568.73792853|34401901|2||2||1|1|2|2|2|2|2|2|2||1||3300000
3440191|1|1|1|383.37519862|34401911|2||2||1|1|2|1|2|2|2|1|2||1||7350000
3440192|1|1|1|472.4577628|34401921|2||2||2|1|1|1|2|2|2|2|2||1||2700000
3440193|1|1|1|325.18547864|34401931|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3440194|1|1|1|393.83926821|34401941|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3440195|1|1|1|387.50515596|34401951|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3440196|1|1|1|387.50515596|34401961|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440197|1|1|1|374.48896708|34401971|2||2||1|1|2|2|2|2|2|2|2||1||1700000
3440198|1|1|1|403.80397323|34401981|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440199|1|1|1|483.89074674|34401991|2||2||1|2|2|2|2|2|2|2|1||8||700000
3440200|1|1|1|277.02490281|34402001|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3440201|1|1|1|576.37068309|34402011|2||2||1|1|2|2|1|2|2|2|2||1||1600000
3440202|1|1|1|582.20543077|34402021|2||2||2|1|2|1|2|2|2|2|2||1||2680000
3440203|1|1|1|393.90370734|34402031|2||2||1|1|1|2|2|2|2|2|2||1||1800000
3440204|1|1|1|346.97733469|34402041|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3440205|1|1|1|395.20234965|34402051|2||2||1|1|2|2|2|2|2|2|2||1||2400000
3440206|1|1|1|570.3138406|34402061|2||2||1|1|2|2|2|2|2|2|1||1||2000000
3440207|1|1|1|337.01262967|34402071|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3440208|1|1|1|479.19891169|34402081|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3440209|1|1|1|736.74106445|34402091|2||2||1|1|2|2|2|2|2|2|1||1||2500000
3440210|1|1|1|944.1143195|34402101|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3440211|1|1|1|676.98395234|34402111|2||2||1|1|2|2|2|2|2|2|2||1||3100000
3440212|1|1|1|1123.1428012|34402121|2||2||1|2|2|1|2|2|2|2|2||3||2200000
3440213|1|1|1|850.14870934|34402131|2||2||1|1|2|2|2|2|2|2|2||1||2700000
3440214|1|1|1|653.90811812|34402141|2||2||1|1|2|2|2|2|2|2|2||1||2300000
3440215|1|1|1|921.80754069|34402151|2||2||1|1|2|2|2|2|2|2|2||1||2900000
3440216|1|1|1|532.31682888|34402161|2||2||1|1|2|2|2|2|2|2|2||1||3800000
3440217|1|1|1|841.12024417|34402171|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3440218|1|1|1|921.80754069|34402181|2||2||1|1|2|2|2|2|2|2|1||1||2600000
3440220|1|1|1|573.16428236|34402201|2||2||1|1|2|2|1|2|2|2|2||1||3400000
3440221|1|1|1|719.29892993|34402211|1|1|2||1|1|2|2|2|2|2|2|2||1||7000000
3440222|1|1|1|1038.5257515|34402221|2||2||1|2|2|2|2|2|2|2|1||8||99
3440223|1|1|1|1121.8870001|34402231|2||2||1|2|2|1|2|2|2|2|2||3||3800000
3440224|1|1|1|697.91269173|34402241|2||2||1|1|2|2|1|2|2|2|2||1||4100000
3440225|1|1|1|822.7994003|34402251|2||2||1|1|2|2|2|2|2|2|2||1||3700000
3440226|1|1|1|1028.4561406|34402261|2||2||1|1|2|2|2|2|2|1|2||1||2100000
3440227|1|1|1|744.68234757|34402271|2||2||1|1|2|2|2|2|2|2|2||1||4400000
3440228|1|1|1|594.55052055|34402281|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3440230|1|1|1|944.1143195|34402301|2||1|1|1|1|2|2|2|2|2|2|2||1||1500000
3440231|1|1|1|574.83469782|34402311|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3440232|1|1|1|653.90811812|34402321|2||2||1|1|2|2|2|2|2|2|1||1||2200000
3440233|1|1|1|747.87372828|34402331|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3440235|1|1|1|921.80754069|34402351|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3440236|1|1|1|927.97510801|34402361|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3440237|1|1|1|756.05737263|34402371|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3440238|1|1|1|653.90811812|34402381|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3440239|1|1|1|1120.9171842|34402391|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3440240|1|1|1|787.8578294|34402401|2||2||2|1|2|2|2|2|2|2|2||1||5000000
3440241|1|1|1|653.90811812|34402411|2||2||1|1|2|2|2|2|2|2|2||1||10000000
3440242|1|1|1|427.09282834|34402421|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3440243|1|1|1|975.91477627|34402431|2||2||1|1|2|2|2|2|2|2|1||1||4300000
3440244|1|1|1|653.90811812|34402441|2||2||1|1|2|2|2|2|2|2|2||1||5200000
3440245|1|1|1|719.40322839|34402451|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3440247|1|1|1|756.05737263|34402471|2||2||1|1|2|2|2|2|2|1|2||1||3500000
3440249|1|1|1|653.90811812|34402491|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3440250|1|1|1|1035.977269|34402501|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440251|1|1|1|1015.9077633|34402511|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3440252|1|1|1|1202.8328811|34402521|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3440253|1|1|1|1207.2208243|34402531|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440254|1|1|1|1470.9693688|34402541|2||2||1|1|2|2|2|2|2|2|2||1||500000
3440255|1|1|1|1485.1356432|34402551|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3440257|1|1|1|874.74656755|34402571|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3440258|1|1|1|1695.0921295|34402581|2||2||2|1|2|2|2|2|2|2|2||1||2600000
3440259|1|1|1|721.43686276|34402591|2||2||1|1|1|2|2|2|2|2|2||1||1500000
3440260|1|1|1|943.46954772|34402601|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3440262|1|1|1|1221.3843666|34402621|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440263|1|1|1|1328.8202778|34402631|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3440265|1|1|1|1887.2734983|34402651|2||2||1|1|2|2|1|2|2|2|2||1||1300000
3440266|1|1|1|1180.5634281|34402661|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3440267|1|1|1|629.96546681|34402671|2||2||1|1|2|2|2|2|2|2|2||1||600000
3440269|1|1|1|833.10431026|34402691|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440270|1|1|1|877.13802996|34402701|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440272|1|1|1|874.10990594|34402721|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440273|1|1|1|877.13802996|34402731|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440274|1|1|1|579.9757811|34402741|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440275|1|1|1|579.9757811|34402751|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440276|1|1|1|877.13802996|34402761|2||2||1|1|2|2|2|2|2|2|2||1||1900000
3440277|1|1|1|704.4572623|34402771|2||2||1|1|2|2|2|2|2|2|2||1||2300000
3440278|1|1|1|755.26813233|34402781|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3440279|1|1|1|579.87173856|34402791|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440280|1|1|1|1104.0509704|34402801|2||2||1|1|2|2|2|2|2|2|2||1||600000
3440281|1|1|1|776.80602507|34402811|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440282|1|1|1|579.87173856|34402821|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440283|1|1|1|412.22453303|34402831|2||2||1|1|2|2|1|2|2|2|2||1||1200000
3440284|1|1|1|850.07839028|34402841|2||2||1|1|2|1|2|2|2|2|2||1||2600000
3440285|1|1|1|898.1152179|34402851|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3440286|1|1|1|1112.1776111|34402861|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440287|1|1|1|810.98903688|34402871|2||2||1|2|1|2|2|2|2|2|1||8||500000
3440288|1|1|1|614.05475037|34402881|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440291|1|1|1|957.58023712|34402911|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3440292|1|1|1|917.52049499|34402921|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3440293|1|1|1|417.37733969|34402931|2||2||1|1|2|2|2|2|2|2|2||1||800000
3440294|1|1|1|1035.0857919|34402941|2||2||1|1|2|2|2|2|2|2|2||1||2600000
