Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P6240|P6250|P6260|P6270|P6280|P6300|P6310|P7430|P6330|P6340|P6351
3437746|1|2|2|639.93662638|34377461|4|2|2|2|1||||||1
3437746|1|3|3|639.93662638|34377461|3|2|2|2|2|2|||||
3437747|1|1|1|323.65290374|34377471|2|1|||||||||
3437747|1|2|2|323.65290374|34377471|3|2|2|2|2|2|||||
3437747|1|3|3|323.65290374|34377471|3|2|2|2|2|2|||||
3437747|1|4|4|323.65290374|34377471|3|2|2|2|2|2|||||
3437749|1|1|1|559.19295904|34377491|4|2|2|2|2|2|||||
3437749|1|2|2|559.19295904|34377491|1||||||||||
3437749|1|3|3|559.19295904|34377491|3|2|2|2|2|2|||||
3437750|1|1|1|857.61958631|34377501|4|2|2|2|2|2|||||
3437750|1|2|2|857.61958631|34377501|1||||||||||
3437750|1|3|3|857.61958631|34377501|2|2|2|2|1||||||1
3437750|1|4|4|857.61958631|34377501|1||||||||||
3437750|1|5|5|857.61958631|34377501|2|1|||||||||
3437751|1|1|1|841.84830618|34377511|4|2|2|2|2|2|||||
3437751|1|2|2|841.84830618|34377511|1||||||||||
3437751|1|3|3|841.84830618|34377511|3|2|2|2|2|2|||||
3437751|1|4|4|841.84830618|34377511|3|2|2|2|2|2|||||
3437751|1|5|5|841.84830618|34377511|2|2|2|2|1||||||1
3437752|1|1|1|884.83696537|34377521|1||||||||||
3437752|1|2|2|884.83696537|34377521|1||||||||||
3437753|1|1|1|578.90246789|34377531|4|2|2|2|2|2|||||
3437753|1|2|2|578.90246789|34377531|1||||||||||
3437754|1|1|1|947.08873999|34377541|1||||||||||
3437755|1|1|1|578.90246789|34377551|1||||||||||
3437755|1|2|2|578.90246789|34377551|1||||||||||
3437756|1|1|1|930.25382151|34377561|1||||||||||
3437756|1|2|2|930.25382151|34377561|2|1|||||||||
3437756|1|3|3|930.25382151|34377561|3|2|2|2|2|2|||||
3437757|1|1|1|821.39279876|34377571|2|1|||||||||
3437757|1|2|2|821.39279876|34377571|2|1|||||||||
3437757|1|3|3|821.39279876|34377571|4|1|||||||||
3437757|1|4|4|821.39279876|34377571|3|2|2|2|2|2|||||
3437758|1|1|1|1019.5423151|34377581|1||||||||||
3437758|1|2|2|1019.5423151|34377581|1||||||||||
3437758|1|3|3|1019.5423151|34377581|1||||||||||
3437759|1|1|1|718.15212744|34377591|1||||||||||
3437759|1|2|2|718.15212744|34377591|4|1|||||||||
3437759|1|3|3|718.15212744|34377591|3|2|2|2|2|2|||||
3437759|1|4|4|718.15212744|34377591|3|2|2|2|2|2|||||
3437760|1|1|1|578.90246789|34377601|1||||||||||
3437760|1|2|2|578.90246789|34377601|4|2|2|2|2|2|||||
3437762|1|1|1|387.02879991|34377621|1||||||||||
3437762|1|2|2|387.02879991|34377621|4|2|2|2|2|2|||||
3437762|1|3|3|387.02879991|34377621|1||||||||||
3437762|1|4|4|387.02879991|34377621|2|2|2|2|1||||||1
3437762|1|5|5|387.02879991|34377621|3|2|2|2|2|2|||||
3437763|1|1|1|545.12098728|34377631|4|2|2|2|2|2|||||
3437763|1|2|2|545.12098728|34377631|1||||||||||
3437763|1|4|4|545.12098728|34377631|1||||||||||
3437765|1|1|1|799.89879164|34377651|1||||||||||
3437765|1|2|2|799.89879164|34377651|4|2|2|2|2|2|||||
3437765|1|3|3|799.89879164|34377651|3|2|2|2|2|2|||||
3437765|1|4|4|799.89879164|34377651|3|2|2|2|2|2|||||
3437766|1|1|1|810.28438738|34377661|1||||||||||
3437767|1|1|1|661.05948228|34377671|4|2|2|2|2|2|||||
3437767|1|2|2|661.05948228|34377671|1||||||||||
3437768|1|1|1|677.04661677|34377681|4|1|||||||||
3437768|1|2|2|677.04661677|34377681|2|2|2|2|1||||||1
3437768|1|3|3|677.04661677|34377681|3|2|2|2|2|2|||||
3437768|1|5|5|677.04661677|34377681|4|2|2|2|2|2|||||
3437770|1|3|3|600.17867569|34377701|3|2|2|2|2|2|||||
3437770|1|1|1|600.17867569|34377701|2|2|2|2|1||||||1
3437770|1|2|2|600.17867569|34377701|2|2|2|2|1||||||1
3437771|1|1|1|769.17887671|34377711|1||||||||||
3437772|1|1|1|367.38978262|34377721|1||||||||||
3437772|1|2|2|367.38978262|34377721|3|2|2|2|2|2|||||
3437772|1|3|3|367.38978262|34377721|6|2|2|2|2|2|||||
3437772|1|4|4|367.38978262|34377721|3|2|2|2|2|2|||||
3437773|1|1|1|311.2291274|34377731|1||||||||||
3437773|1|3|3|311.2291274|34377731|1||||||||||
3437773|1|2|2|311.2291274|34377731|4|2|2|2|2|2|||||
3437774|1|2|2|592.3102103|34377741|2|2|2|2|1||||||1
3437774|1|3|3|592.3102103|34377741|1||||||||||
3437774|1|4|4|592.3102103|34377741|3|2|2|2|2|2|||||
3437774|1|1|1|592.3102103|34377741|2|1|||||||||
3437775|1|1|1|786.65242203|34377751|1||||||||||
3437775|1|2|2|786.65242203|34377751|1||||||||||
3437777|1|1|1|496.33466299|34377771|1||||||||||
3437777|1|2|2|496.33466299|34377771|2|2|2|2|1||||||1
3437778|1|1|1|367.38978262|34377781|1||||||||||
3437778|1|2|2|367.38978262|34377781|2|2|2|2|1||||||1
3437778|1|3|3|367.38978262|34377781|3|2|2|2|2|2|||||
3437778|1|4|4|367.38978262|34377781|3|2|2|2|2|2|||||
3437780|1|1|1|759.79896888|34377801|1||||||||||
3437780|1|2|2|759.79896888|34377801|1||||||||||
3437780|1|3|3|759.79896888|34377801|4|2|2|2|2|2|||||
3437780|1|4|4|759.79896888|34377801|1||||||||||
3437781|1|1|1|998.18733134|34377811|4|1|||||||||
3437781|1|2|2|998.18733134|34377811|2|1|||||||||
3437782|1|1|1|671.17547644|34377821|1||||||||||
3437782|1|2|2|671.17547644|34377821|3|2|2|2|2|2|||||
3437784|1|1|1|222.49815019|34377841|1||||||||||
3437784|1|2|2|222.49815019|34377841|5||||||||||
3437785|1|1|1|81.675962971|34377851|4|2|2|2|2|1|11||||
3437785|1|2|2|81.675962971|34377851|4|2|2|2|2|1|9||||
3437785|1|3|3|81.675962971|34377851|1||||||||||
3437785|1|4|4|81.675962971|34377851|3|2|2|2|2|2|||||
3437785|1|5|5|81.675962971|34377851|1||||||||||
3437785|1|6|6|81.675962971|34377851|1||||||||||
3437786|1|1|1|120.3432625|34377861|2|2|2|2|1||||||1
3437786|1|2|2|120.3432625|34377861|1||||||||||
3437786|1|3|3|120.3432625|34377861|3|2|2|2|1||||||2
3437786|1|4|4|120.3432625|34377861|3|2|2|2|2|2|||||
3437787|1|1|1|172.61671632|34377871|1||||||||||
3437787|1|2|2|172.61671632|34377871|1||||||||||
3437787|1|3|3|172.61671632|34377871|3|2|2|2|2|2|||||
3437787|1|4|4|172.61671632|34377871|3|2|2|2|2|2|||||
3437787|1|6|6|172.61671632|34377871|1||||||||||
3437787|1|8|8|172.61671632|34377871|1||||||||||
3437788|1|1|1|139.27950161|34377881|4|2|2|2|2|2|||||
3437788|1|2|2|139.27950161|34377881|1||||||||||
3437788|1|3|3|139.27950161|34377881|2|2|2|2|1||||||1
3437789|1|1|1|136.2023137|34377891|1||||||||||
3437789|1|2|2|136.2023137|34377891|4|2|2|2|1||||||1
3437789|1|3|3|136.2023137|34377891|2|1|||||||||
3437789|1|4|4|136.2023137|34377891|3|2|2|2|2|2|||||
3437790|1|1|1|123.89614391|34377901|4|1|||||||||
3437790|1|2|2|123.89614391|34377901|1||||||||||
3437790|1|3|3|123.89614391|34377901|2|1|||||||||
3437790|1|4|4|123.89614391|34377901|3|2|2|2|2|2|||||
3437791|1|1|1|91.131466729|34377911|4|2|2|2|2|2|||||
3437791|1|2|2|91.131466729|34377911|1||||||||||
3437791|1|3|3|91.131466729|34377911|3|2|2|2|2|2|||||
3437792|1|1|1|136.2023137|34377921|1||||||||||
3437792|1|2|2|136.2023137|34377921|1||||||||||
3437792|1|3|3|136.2023137|34377921|3|2|2|2|2|1|12||||
3437792|1|4|4|136.2023137|34377921|3|2|2|2|2|2|||||
3437793|1|1|1|110.84828093|34377931|6|2|2|2|2|2|||||
3437793|1|2|2|110.84828093|34377931|4|2|2|2|2|2|||||
3437794|1|1|1|116.12677049|34377941|4|2|2|2|2|2|||||
3437794|1|2|2|116.12677049|34377941|6|2|2|2|2|2|||||
3437795|1|1|1|116.12677049|34377951|6|2|2|2|2|2|||||
3437795|1|2|2|116.12677049|34377951|4|2|2|2|2|2|||||
3437796|1|1|1|134.1068606|34377961|3|1|||||||||
3437796|1|2|2|134.1068606|34377961|1||||||||||
3437796|1|3|3|134.1068606|34377961|2|2|2|2|1||||||1
3437796|1|4|4|134.1068606|34377961|3|2|2|2|2|2|||||
3437796|1|5|5|134.1068606|34377961|4|2|2|2|2|2|||||
3437797|1|1|1|164.4703089|34377971|1||||||||||
3437797|1|2|2|164.4703089|34377971|4|1|||||||||
3437798|1|1|1|145.43516484|34377981|1||||||||||
3437798|1|2|2|145.43516484|34377981|4|1|||||||||
3437798|1|4|4|145.43516484|34377981|1||||||||||
3437799|1|3|3|123.35691634|34377991|3|2|2|2|2|1|12||||
3437799|1|1|1|123.35691634|34377991|1||||||||||
3437799|1|2|2|123.35691634|34377991|1||||||||||
3437800|1|1|1|142.68813816|34378001|1||||||||||
3437800|1|2|2|142.68813816|34378001|4|2|1||||||||
3437800|1|3|3|142.68813816|34378001|4|2|2|2|2|2|||||
3437800|1|4|4|142.68813816|34378001|3|2|2|2|2|2|||||
3437801|1|1|1|194.25539724|34378011|4|2|2|2|2|2|||||
3437801|1|2|2|194.25539724|34378011|1||||||||||
3437801|1|3|3|194.25539724|34378011|2|1|||||||||
3437802|1|1|1|116.12677049|34378021|4|2|2|2|2|1|9||||
3437802|1|2|2|116.12677049|34378021|4|2|2|2|2|2|||||
3437805|1|1|1|122.27487764|34378051|1||||||||||
3437805|1|2|2|122.27487764|34378051|4|2|2|2|2|2|||||
3437805|1|3|3|122.27487764|34378051|3|2|2|2|1||||||1
3437806|1|1|1|126.68374963|34378061|4|2|2|2|2|2|||||
3437806|1|2|2|126.68374963|34378061|5||||||||||
3437808|1|1|1|179.25356023|34378081|4|2|1||||||||
3437808|1|2|2|179.25356023|34378081|1||||||||||
3437808|1|3|3|179.25356023|34378081|1||||||||||
3437808|1|4|4|179.25356023|34378081|1||||||||||
3437809|1|1|1|209.38056564|34378091|1||||||||||
3437809|1|2|2|209.38056564|34378091|4|2|2|2|2|2|||||
3437810|1|1|1|155.65978709|34378101|6|2|2|2|2|2|||||
3437810|1|2|2|155.65978709|34378101|4|2|2|2|2|2|||||
3437810|1|3|3|155.65978709|34378101|1||||||||||
3437810|1|4|4|155.65978709|34378101|3|2|2|2|2|2|||||
3437811|1|1|1|207.61267541|34378111|1||||||||||
3437811|1|2|2|207.61267541|34378111|3|2|2|2|2|2|||||
3437816|1|1|1|102.6466689|34378161|4|2|2|2|2|2|||||
3437816|1|2|2|102.6466689|34378161|1||||||||||
3437816|1|3|3|102.6466689|34378161|1||||||||||
3437817|1|1|1|183.51379071|34378171|6|2|2|2|2|2|||||
3437817|1|2|2|183.51379071|34378171|1||||||||||
3437817|1|3|3|183.51379071|34378171|1||||||||||
3437817|1|4|4|183.51379071|34378171|1||||||||||
3437818|1|1|1|188.33890862|34378181|1||||||||||
3437818|1|2|2|188.33890862|34378181|4|1|||||||||
3437818|1|3|3|188.33890862|34378181|3|2|2|2|2|2|||||
3437819|1|1|1|90.952241362|34378191|1||||||||||
3437819|1|2|2|90.952241362|34378191|1||||||||||
3437819|1|3|3|90.952241362|34378191|1||||||||||
3437819|1|4|4|90.952241362|34378191|3|2|2|2|2|2|||||
3437820|1|1|1|171.09306306|34378201|1||||||||||
3437820|1|2|2|171.09306306|34378201|1||||||||||
3437820|1|3|3|171.09306306|34378201|6|2|2|2|2|2|||||
3437820|1|4|4|171.09306306|34378201|4|1|||||||||
3437821|1|1|1|181.40899399|34378211|1||||||||||
3437821|1|2|2|181.40899399|34378211|4|2|2|2|2|1|7|1|2||
3437822|1|1|1|207.72014621|34378221|1||||||||||
3437822|1|2|2|207.72014621|34378221|3|2|2|2|2|2|||||
3437823|1|1|1|118.23816632|34378231|6|2|2|2|2|2|||||
3437823|1|2|2|118.23816632|34378231|1||||||||||
3437824|1|1|1|133.82966374|34378241|1||||||||||
3437825|1|1|1|118.23816632|34378251|2|1|||||||||
3437825|1|2|2|118.23816632|34378251|4|1|||||||||
3437826|1|1|1|90.69676222|34378261|1||||||||||
3437827|1|1|1|102.90282671|34378271|1||||||||||
3437827|1|2|2|102.90282671|34378271|1||||||||||
3437828|1|1|1|94.62935275|34378281|1||||||||||
3437828|1|2|2|94.62935275|34378281|3|2|2|2|2|1|12||||
3437828|1|3|3|94.62935275|34378281|3|2|2|2|2|2|||||
3437829|1|1|1|83.871963473|34378291|1||||||||||
3437829|1|2|2|83.871963473|34378291|2|1|||||||||
3437830|1|1|1|76.853021081|34378301|1||||||||||
3437830|1|2|2|76.853021081|34378301|1||||||||||
3437831|1|1|1|91.690104758|34378311|1||||||||||
3437831|1|2|2|91.690104758|34378311|4|2|2|2|2|1|9||||
3437831|1|3|3|91.690104758|34378311|3|2|2|2|2|2|||||
3437831|1|4|4|91.690104758|34378311|3|2|2|2|2|2|||||
3437832|1|1|1|123.49542851|34378321|1||||||||||
3437836|1|1|1|205.59691383|34378361|1||||||||||
3437836|1|2|2|205.59691383|34378361|1||||||||||
3437837|1|1|1|224.27769396|34378371|1||||||||||
3437837|1|2|2|224.27769396|34378371|1||||||||||
3437838|1|1|1|127.32212752|34378381|4|2|2|2|2|1|11||||
3437838|1|2|2|127.32212752|34378381|1||||||||||
3437838|1|3|3|127.32212752|34378381|1||||||||||
3437839|1|1|1|226.04283848|34378391|1||||||||||
3437839|1|2|2|226.04283848|34378391|3|2|2|2|2|1|12||||
3437840|1|1|1|164.98088428|34378401|1||||||||||
3437841|1|1|1|149.26315898|34378411|1||||||||||
3437841|1|2|2|149.26315898|34378411|1||||||||||
3437841|1|3|3|149.26315898|34378411|1||||||||||
3437841|1|4|4|149.26315898|34378411|3|2|2|2|2|2|||||
3437842|1|1|1|231.55392846|34378421|1||||||||||
3437843|1|1|1|244.72361861|34378431|1||||||||||
3437843|1|2|2|244.72361861|34378431|1||||||||||
3437844|1|1|1|101.36511289|34378441|1||||||||||
3437844|1|2|2|101.36511289|34378441|1||||||||||
3437844|1|3|3|101.36511289|34378441|1||||||||||
3437844|1|4|4|101.36511289|34378441|1||||||||||
3437846|1|1|1|160.93911499|34378461|1||||||||||
3437846|1|2|2|160.93911499|34378461|3|1|||||||||
3437846|1|3|3|160.93911499|34378461|3|2|2|2|1||||||1
3437847|1|1|1|111.27539225|34378471|1||||||||||
3437847|1|2|2|111.27539225|34378471|1||||||||||
3437848|1|1|1|155.02111093|34378481|1||||||||||
3437848|1|2|2|155.02111093|34378481|1||||||||||
3437848|1|3|3|155.02111093|34378481|3|2|2|2|2|2|||||
3437848|1|4|4|155.02111093|34378481|3|2|2|2|2|2|||||
3437849|1|1|1|203.90553536|34378491|1||||||||||
3437849|1|2|2|203.90553536|34378491|1||||||||||
3437849|1|3|3|203.90553536|34378491|4|2|2|2|2|2|||||
3437849|1|4|4|203.90553536|34378491|3|2|2|2|2|2|||||
3437850|1|1|1|148.43787278|34378501|1||||||||||
3437850|1|2|2|148.43787278|34378501|1||||||||||
3437850|1|3|3|148.43787278|34378501|3|2|2|2|2|2|||||
3437851|1|1|1|167.21882325|34378511|1||||||||||
3437851|1|2|2|167.21882325|34378511|3|2|2|2|2|1|12||||
3437852|1|1|1|136.26132393|34378521|5||||||||||
3437852|1|2|2|136.26132393|34378521|1||||||||||
3437853|1|1|1|189.96118143|34378531|1||||||||||
3437853|1|2|2|189.96118143|34378531|1||||||||||
3437853|1|3|3|189.96118143|34378531|3|1|||||||||
3437854|1|1|1|124.31279227|34378541|1||||||||||
3437854|1|2|2|124.31279227|34378541|1||||||||||
3437854|1|3|3|124.31279227|34378541|3|2|2|2|2|2|||||
3437855|1|1|1|188.33052848|34378551|1||||||||||
3437856|1|1|1|77.648078894|34378561|6|2|2|2|2|2|||||
3437856|1|2|2|77.648078894|34378561|5||||||||||
3437856|1|3|3|77.648078894|34378561|1||||||||||
3437856|1|4|4|77.648078894|34378561|1||||||||||
3437856|1|5|5|77.648078894|34378561|4|2|2|2|2|2|||||
3437856|1|6|6|77.648078894|34378561|1||||||||||
3437857|1|1|1|105.56979136|34378571|1||||||||||
3437857|1|2|2|105.56979136|34378571|1||||||||||
3437858|1|2|2|99.848635556|34378581|1||||||||||
3437858|1|4|4|99.848635556|34378581|4|2|2|2|1||||||1
3437858|1|5|5|99.848635556|34378581|3|2|2|2|2|2|||||
3437858|1|6|6|99.848635556|34378581|3|2|2|2|2|2|||||
3437858|1|1|1|99.848635556|34378581|4|2|2|2|2|1|10||||
3437859|1|1|1|114.61263095|34378591|1||||||||||
3437859|1|2|2|114.61263095|34378591|4|2|2|2|2|1|5|2||1|1
3437859|1|3|3|114.61263095|34378591|3|2|2|2|1||||||2
3437859|1|4|4|114.61263095|34378591|3|2|2|2|2|2|||||
3437860|1|1|1|155.70588642|34378601|1||||||||||
3437860|1|2|2|155.70588642|34378601|1||||||||||
3437860|1|3|3|155.70588642|34378601|3|2|2|2|2|2|||||
3437861|1|1|1|109.98725619|34378611|1||||||||||
3437862|1|1|1|183.9873197|34378621|4|1|||||||||
3437862|1|2|2|183.9873197|34378621|3|2|2|2|2|2|||||
3437863|1|1|1|159.72449742|34378631|1||||||||||
3437863|1|2|2|159.72449742|34378631|1||||||||||
3437863|1|3|3|159.72449742|34378631|1||||||||||
3437863|1|4|4|159.72449742|34378631|3|2|2|2|1||||||1
3437865|1|1|1|141.71730122|34378651|1||||||||||
3437865|1|2|2|141.71730122|34378651|1||||||||||
3437865|1|4|4|141.71730122|34378651|5||||||||||
3437867|1|1|1|90.69676222|34378671|6|2|2|2|2|1|8|2||1|1
3437868|1|1|1|67.905134679|34378681|4|2|2|2|2|2|||||
3437868|1|2|2|67.905134679|34378681|1||||||||||
3437868|1|3|3|67.905134679|34378681|1||||||||||
3437869|1|1|1|106.11771551|34378691|6|2|2|2|2|2|||||
3437869|1|2|2|106.11771551|34378691|4|2|2|2|1||||||1
3437869|1|3|3|106.11771551|34378691|1||||||||||
3437871|1|1|1|136.64779577|34378711|1||||||||||
3437871|1|2|2|136.64779577|34378711|1||||||||||
3437871|1|3|3|136.64779577|34378711|1||||||||||
3437872|1|2|2|84.671162367|34378721|1||||||||||
3437872|1|3|3|84.671162367|34378721|3|2|2|2|2|2|||||
3437872|1|4|4|84.671162367|34378721|3|2|1||||||||
3437872|1|1|1|84.671162367|34378721|1||||||||||
3437873|1|1|1|106.48014866|34378731|6|2|2|2|2|2|||||
3437873|1|2|2|106.48014866|34378731|1||||||||||
3437873|1|3|3|106.48014866|34378731|3|2|2|2|2|2|||||
3437873|1|4|4|106.48014866|34378731|3|2|2|2|2|2|||||
3437875|1|1|1|81.748875817|34378751|4|2|2|2|2|2|||||
3437875|1|2|2|81.748875817|34378751|1||||||||||
3437876|1|1|1|150.49153691|34378761|1||||||||||
3437876|1|2|2|150.49153691|34378761|3|2|2|2|1||||||1
3437877|1|1|1|74.146063813|34378771|1||||||||||
3437877|1|2|2|74.146063813|34378771|4|2|2|2|2|1|10||||
3437878|1|1|1|100.47151025|34378781|6|2|2|2|2|2|||||
3437878|1|2|2|100.47151025|34378781|1||||||||||
3437878|1|3|3|100.47151025|34378781|1||||||||||
3437878|1|4|4|100.47151025|34378781|3|2|2|2|2|2|||||
3437879|1|1|1|79.607018125|34378791|1||||||||||
3437879|1|2|2|79.607018125|34378791|1||||||||||
3437879|1|3|3|79.607018125|34378791|3|2|2|2|2|2|||||
3437879|1|4|4|79.607018125|34378791|3|2|2|2|2|2|||||
3437880|1|1|1|93.450759263|34378801|1||||||||||
3437880|1|2|2|93.450759263|34378801|3|2|2|2|2|2|||||
3437880|1|3|3|93.450759263|34378801|3|2|2|2|2|2|||||
3437881|1|1|1|53.234378943|34378811|5||||||||||
3437881|1|2|2|53.234378943|34378811|5||||||||||
3437881|1|3|3|53.234378943|34378811|4|2|2|2|2|2|||||
3437881|1|4|4|53.234378943|34378811|2|2|2|2|1||||||1
3437881|1|5|5|53.234378943|34378811|2|2|2|2|1||||||1
3437882|1|1|1|123.49542851|34378821|1||||||||||
3437883|1|1|1|94.62935275|34378831|2|1|||||||||
3437883|1|2|2|94.62935275|34378831|1||||||||||
3437883|1|3|3|94.62935275|34378831|3|2|2|2|2|2|||||
3437885|1|1|1|121.78867064|34378851|6|2|2|2|1||||||1
3437886|1|1|1|92.963363637|34378861|1||||||||||
3437886|1|2|2|92.963363637|34378861|3|1|||||||||
3437887|1|1|1|107.59997965|34378871|6|2|2|2|2|2|||||
3437887|1|2|2|107.59997965|34378871|5||||||||||
3437888|1|1|1|102.64963855|34378881|1||||||||||
3437888|1|2|2|102.64963855|34378881|3|2|2|2|2|2|||||
3437889|1|1|1|121.78867064|34378891|1||||||||||
3437890|1|1|1|157.33792575|34378901|1||||||||||
3437891|1|1|1|112.10239573|34378911|1||||||||||
3437892|1|1|1|92.963363637|34378921|1||||||||||
3437892|1|2|2|92.963363637|34378921|3|2|2|2|2|2|||||
3437893|1|4|4|114.1157535|34378931|3|2|2|2|2|2|||||
3437893|1|1|1|114.1157535|34378931|1||||||||||
3437893|1|2|2|114.1157535|34378931|1||||||||||
3437893|1|3|3|114.1157535|34378931|3|2|2|2|2|2|||||
3437896|1|1|1|193.73345348|34378961|1||||||||||
3437897|1|1|1|155.14043014|34378971|3|2|1||||||||
3437898|1|1|1|172.01608457|34378981|1||||||||||
3437898|1|2|2|172.01608457|34378981|1||||||||||
3437899|1|1|1|172.01608457|34378991|1||||||||||
3437899|1|2|2|172.01608457|34378991|3|2|2|2|2|1|12||||
3437900|1|1|1|138.03400652|34379001|1||||||||||
3437901|1|1|1|172.01608457|34379011|1||||||||||
3437901|1|2|2|172.01608457|34379011|1||||||||||
3437902|1|1|1|149.96091785|34379021|1||||||||||
3437903|1|1|1|193.73345348|34379031|1||||||||||
3437904|1|1|1|108.92380071|34379041|5||||||||||
3437904|1|2|2|108.92380071|34379041|4|2|2|2|2|2|||||
3437904|1|3|3|108.92380071|34379041|1||||||||||
3437905|1|1|1|172.01608457|34379051|1||||||||||
3437905|1|2|2|172.01608457|34379051|1||||||||||
3437907|1|1|1|95.807946237|34379071|1||||||||||
3437907|1|2|2|95.807946237|34379071|4|2|2|2|1||||||1
3437907|1|3|3|95.807946237|34379071|3|2|2|2|2|1|12||||
3437908|1|1|1|84.455833086|34379081|1||||||||||
3437908|1|2|2|84.455833086|34379081|1||||||||||
3437909|1|1|1|86.811211464|34379091|1||||||||||
3437910|1|1|1|119.61477011|34379101|1||||||||||
3437910|1|2|2|119.61477011|34379101|1||||||||||
3437913|1|1|1|127.77959793|34379131|1||||||||||
3437913|1|2|2|127.77959793|34379131|1||||||||||
3437913|1|3|3|127.77959793|34379131|1||||||||||
3437913|1|4|4|127.77959793|34379131|1||||||||||
3437914|1|1|1|103.17846752|34379141|1||||||||||
3437914|1|2|2|103.17846752|34379141|1||||||||||
3437914|1|3|3|103.17846752|34379141|3|1|||||||||
3437914|1|4|4|103.17846752|34379141|1||||||||||
3437915|1|1|1|87.989804952|34379151|1||||||||||
3437917|1|1|1|136.12647625|34379171|1||||||||||
3437917|1|2|2|136.12647625|34379171|1||||||||||
3437918|1|1|1|205.64194123|34379181|1||||||||||
3437919|1|1|1|144.55616909|34379191|3|2|2|2|2|2|||||
3437920|1|2|2|121.503868|34379201|3|1|||||||||
3437920|1|1|1|121.503868|34379201|3|2|2|2|1||||||1
3437921|1|1|1|144.55616909|34379211|3|2|2|2|2|1|12||||
3437922|1|1|1|121.503868|34379221|4|2|2|2|2|2|||||
3437922|1|2|2|121.503868|34379221|1||||||||||
3437923|1|1|1|144.55616909|34379231|1||||||||||
3437924|1|1|1|151.02630495|34379241|1||||||||||
3437925|1|1|1|144.55616909|34379251|3|1|||||||||
3437927|1|1|1|98.239397955|34379271|1||||||||||
3437927|1|2|2|98.239397955|34379271|4|1|||||||||
3437927|1|3|3|98.239397955|34379271|3|2|2|2|2|2|||||
3437927|1|4|4|98.239397955|34379271|3|2|2|2|2|2|||||
3437928|1|1|1|86.325302497|34379281|1||||||||||
3437928|1|2|2|86.325302497|34379281|3|2|2|2|2|2|||||
3437929|1|1|1|93.012012283|34379291|3|2|2|2|2|1|12||||
3437930|1|4|4|98.239397955|34379301|3|2|2|2|2|2|||||
3437930|1|1|1|98.239397955|34379301|1||||||||||
3437930|1|2|2|98.239397955|34379301|1||||||||||
3437930|1|3|3|98.239397955|34379301|3|2|2|2|2|1|12||||
3437931|1|1|1|89.862818006|34379311|1||||||||||
3437931|1|2|2|89.862818006|34379311|4|2|2|2|1||||||1
3437932|1|1|1|90.488392592|34379321|1||||||||||
3437932|1|2|2|90.488392592|34379321|1||||||||||
3437933|1|1|1|102.42066102|34379331|4|2|2|2|2|2|||||
3437934|1|1|1|102.42066102|34379341|4|2|2|2|2|2|||||
3437935|1|1|1|117.48395076|34379351|1||||||||||
3437935|1|2|2|117.48395076|34379351|1||||||||||
3437936|1|1|1|130.93856867|34379361|1||||||||||
3437936|1|2|2|130.93856867|34379361|4|2|2|2|2|2|||||
3437936|1|3|3|130.93856867|34379361|1||||||||||
3437936|1|4|4|130.93856867|34379361|3|2|2|2|2|2|||||
3437937|1|1|1|129.16733627|34379371|1||||||||||
3437937|1|2|2|129.16733627|34379371|3|2|2|2|2|2|||||
3437938|1|1|1|163.13258975|34379381|1||||||||||
3437938|1|2|2|163.13258975|34379381|4|2|2|2|2|1|10||||
3437939|1|1|1|98.239397955|34379391|1||||||||||
3437939|1|2|2|98.239397955|34379391|1||||||||||
3437939|1|3|3|98.239397955|34379391|3|2|2|2|2|2|||||
3437939|1|4|4|98.239397955|34379391|3|2|2|2|2|2|||||
3437940|1|1|1|87.591385259|34379401|1||||||||||
3437940|1|2|2|87.591385259|34379401|1||||||||||
3437943|1|1|1|164.98088428|34379431|1||||||||||
3437944|1|1|1|197.87596106|34379441|1||||||||||
3437944|1|2|2|197.87596106|34379441|3|2|2|2|2|2|||||
3437944|1|3|3|197.87596106|34379441|3|2|2|2|2|2|||||
3437945|1|1|1|198.97071658|34379451|4|1|||||||||
3437945|1|2|2|198.97071658|34379451|4|1|||||||||
3437945|1|3|3|198.97071658|34379451|1||||||||||
3437946|1|1|1|224.27769396|34379461|4|2|2|2|2|2|||||
3437946|1|2|2|224.27769396|34379461|1||||||||||
3437947|1|1|1|294.66175969|34379471|1||||||||||
3437947|1|4|4|294.66175969|34379471|5||||||||||
3437948|1|1|1|175.94071164|34379481|1||||||||||
3437948|1|2|2|175.94071164|34379481|1||||||||||
3437949|1|1|1|171.91894642|34379491|4|2|2|2|1||||||1
3437949|1|2|2|171.91894642|34379491|1||||||||||
3437949|1|3|3|171.91894642|34379491|3|2|2|2|2|2|||||
3437949|1|4|4|171.91894642|34379491|3|2|2|2|2|2|||||
3437950|1|1|1|235.76869241|34379501|1||||||||||
3437950|1|2|2|235.76869241|34379501|1||||||||||
3437950|1|4|4|235.76869241|34379501|5||||||||||
3437951|1|1|1|200.08582384|34379511|1||||||||||
3437951|1|2|2|200.08582384|34379511|4|1|||||||||
3437951|1|3|3|200.08582384|34379511|1||||||||||
3437952|1|1|1|166.98578544|34379521|1||||||||||
3437952|1|2|2|166.98578544|34379521|4|2|2|2|1||||||1
3437952|1|4|4|166.98578544|34379521|1||||||||||
3437953|1|1|1|129.09305409|34379531|1||||||||||
3437953|1|2|2|129.09305409|34379531|1||||||||||
