Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|area|P5747|P8520S1|P8520S1A1|P8520S2|P8520S3|P8520S4|P8520S5
3478022|1|1|1|404.20835148|17|1|1|2|1|1|1|1
3478023|1|1|1|261.55390636|17|2|1|2|2|1|1|1
3478025|1|1|1|281.95610393|17|1|1|3|1|1|1|1
3478026|1|1|1|338.62380863|17|1|1|3|1|1|1|1
3478027|1|1|1|368.65767481|17|2|1|3|1|1|1|1
3478028|1|1|1|418.44375634|17|2|1|3|1|1|1|1
3478029|1|1|1|338.62380863|17|2|1|3|1|1|1|1
3478030|1|1|1|355.86840937|17|3|1|3|1|1|1|1
3478031|1|1|1|338.62380863|17|2|1|3|1|1|1|1
3478032|1|1|1|447.8963867|17|3|1|3|1|1|1|1
3478033|1|1|1|355.86840937|17|3|1|3|1|1|1|1
3478034|1|1|1|355.86840937|17|3|1|3|1|1|1|1
3478035|1|1|1|447.8963867|17|3|1|3|1|1|1|1
3478036|1|1|1|355.86840937|17|3|1|3|1|1|1|1
3478037|1|1|1|447.8963867|17|2|1|3|1|1|1|1
3478038|1|1|1|447.8963867|17|2|1|3|1|1|1|1
3478039|1|1|1|266.07432481|17|1|1|3|1|1|1|1
3478040|1|1|1|195.36574813|17|2|1|3|1|1|1|1
3478041|1|1|1|266.07432481|17|1|1|3|1|1|1|1
3478042|1|1|1|362.38935168|17|2|1|3|1|1|1|1
3478043|1|1|1|362.38935168|17|2|1|3|1|1|1|1
3478044|1|1|1|552.52344392|17|2|1|3|1|1|1|1
3478045|1|1|1|362.38935168|17|2|1|3|1|1|1|1
3478046|1|1|1|403.89149472|17|2|1|3|1|1|1|1
3478047|1|1|1|449.78215331|17|2|1|3|1|1|1|1
3478048|1|1|1|658.15913311|17|1|1|2|1|1|1|1
3478049|1|1|1|449.24299795|17|1|1|2|1|1|1|1
3478050|1|1|1|504.47467161|17|2|1|2|1|1|1|1
3478051|1|1|1|429.41175422|17|2|1|2|1|1|1|1
3478052|1|1|1|431.27137776|17|2|1|2|1|1|1|1
3478053|1|1|1|829.00686441|17|2|1|2|1|1|1|1
3478054|1|1|1|311.87258411|17|2|1|2|1|1|1|1
3478055|1|1|1|588.73857526|17|2|1|2|1|1|1|1
3478056|1|1|1|676.97997543|17|1|1|2|1|1|1|1
3478057|1|1|1|120.54024497|18|2|1|1|1|1|1|1
3478058|1|1|1|81.46206265|18|2|1|1|1|1|1|1
3478059|1|1|1|65.890528815|18|1|1|1|2|1|1|1
3478060|1|1|1|107.3427334|18|2|1|1|1|1|1|1
3478061|1|1|1|77.556375288|18|2|1|1|1|1|1|1
3478062|1|1|1|62.222966168|18|2|1|2|1|1|1|1
3478063|1|1|1|138.15960376|18|2|1|2|1|1|1|1
3478064|1|1|1|81.46206265|18|2|1|2|1|1|1|1
3478065|1|1|1|102.38456966|18|1|1|2|1|1|1|1
3478066|1|1|1|69.796216177|18|1|1|2|1|1|1|1
3478067|1|1|1|48.979800826|18|1|1|2|1|1|1|1
3478068|1|1|1|93.138421961|18|2|1|2|1|1|1|1
3478069|1|1|1|122.30408257|18|2|1|2|1|1|1|1
3478070|1|1|1|46.23896759|18|1|1|2|1|1|1|1
3478071|1|1|1|85.963626335|18|1|1|1|1|1|1|1
3478072|1|1|1|64.840507926|18|1|1|1|1|1|1|1
3478073|1|1|1|58.420169699|18|1|1|1|1|1|1|1
3478074|1|1|1|132.56280405|18|1|1|1|1|1|1|1
3478075|1|1|1|106.29155459|18|1|1|1|1|1|1|1
3478076|1|1|1|156.93050678|18|1|1|1|1|1|1|1
3478077|1|1|1|101.23921071|18|1|1|1|1|1|1|1
3478078|1|1|1|123.25995726|18|1|1|1|1|1|1|1
3478079|1|1|1|92.825351491|18|1|1|1|1|1|1|1
3478080|1|1|1|58.849595114|18|1|1|1|1|1|1|1
3478081|1|1|1|85.005440319|18|1|1|1|1|1|1|1
3478082|1|1|1|158.60558549|18|2|1|2|1|1|1|1
3478083|1|1|1|157.22074816|18|2|1|1|1|1|1|1
3478084|1|1|1|95.52396257|18|2|1|1|1|1|1|1
3478085|1|1|1|156.59023667|18|2|1|2|1|1|1|1
3478086|1|1|1|271.56693165|18|1|1|2|1|1|1|1
3478087|1|1|1|151.52431088|18|2|1|1|1|1|1|1
3478088|1|1|1|128.0653302|18|1|1|1|1|1|1|1
3478089|1|1|1|122.6069944|18|2|1|1|1|1|1|1
3478090|1|1|1|236.96064313|18|2|1|1|1|1|1|1
3478091|1|1|1|95.023482923|18|1|1|1|1|1|1|1
3478092|1|1|1|73.819551585|18|1|1|1|1|1|1|1
3478093|1|1|1|140.81940692|18|2|1|1|1|1|1|1
3478094|1|1|1|60.039704197|18|1|1|1|1|1|1|1
3478095|1|1|1|130.96231405|18|1|1|1|1|1|1|1
3478096|1|1|1|90.43142229|18|1|1|1|1|1|1|1
3478097|1|1|1|85.313226898|18|1|1|1|1|1|1|1
3478098|1|1|1|151.45117436|18|1|1|1|1|1|1|1
3478099|1|1|1|226.62564832|18|1|1|1|1|1|1|1
3478100|1|1|1|89.000062919|18|1|1|1|1|1|1|1
3478101|1|1|1|95.52396257|18|1|1|1|1|1|1|1
3478102|1|1|1|81.872323905|18|1|1|1|1|1|1|1
3478103|1|1|1|144.9272747|18|1|1|1|1|1|1|1
3478104|1|1|1|70.464117422|18|1|1|1|1|1|1|1
3478105|1|1|1|70.464117422|18|2|1|1|1|1|1|1
3478106|1|1|1|229.24250693|18|1|1|1|1|1|1|1
3478107|1|1|1|164.24728084|18|2|1|1|1|1|1|1
3478108|1|1|1|196.81761594|18|1|1|1|1|1|1|1
3478109|1|1|1|76.917001736|18|1|1|1|1|1|1|1
3478110|1|1|1|107.18692454|18|2|1|2|1|1|1|1
3478111|1|1|1|156.59023667|18|2|1|2|1|1|1|1
3478112|1|1|1|91.837126549|18|1|1|2|1|1|1|1
3478113|1|1|1|98.218469082|18|2|1|2|1|1|1|1
3478114|1|1|1|156.59023667|18|2|1|2|1|1|1|1
3478115|1|1|1|190.64375082|18|2|1|2|1|1|1|1
3478116|1|1|1|225.44946664|18|1|1|2|1|1|1|1
3478117|1|1|1|81.872323905|18|1|1|2|1|1|1|1
3478118|1|1|1|86.698064231|18|1|1|2|1|1|1|1
3478119|1|1|1|86.698064231|18|1|1|1|1|1|1|1
3478120|1|1|1|159.85718937|18|1|1|1|1|1|1|1
3478121|1|1|1|299.84283876|18|2|1|1|1|1|1|1
3478122|1|1|1|185.5046885|18|1|1|1|1|1|1|1
3478123|1|1|1|91.837126549|18|1|1|1|1|1|1|1
3478124|1|1|1|86.698064231|18|1|1|1|1|1|1|1
3478125|1|1|1|149.43582554|18|2|1|1|1|1|1|1
3478126|1|1|1|206.62406029|18|2|1|1|1|1|1|1
3478127|1|1|1|141.24043868|18|1|1|1|1|1|1|1
3478128|1|1|1|43.665239416|18|2|1|1|1|1|1|1
3478129|1|1|1|83.851065684|18|2|1|1|1|1|1|1
3478130|1|1|1|49.235019642|18|1|1|1|1|1|1|1
3478131|1|1|1|131.63293823|18|1|1|1|1|1|1|1
3478132|1|1|1|122.66235206|18|2|1|1|1|1|1|1
3478133|1|1|1|87.877019963|18|1|1|1|1|1|1|1
3478134|1|1|1|220.2482845|18|1|1|1|1|1|1|1
3478135|1|1|1|130.9665622|18|1|1|1|1|1|1|1
3478136|1|1|1|124.24104197|18|1|1|1|1|1|1|1
3478137|1|1|1|213.96937326|18|1|1|1|1|1|1|1
3478138|1|1|1|157.82991508|18|1|1|1|1|1|1|1
3478139|1|1|1|75.359110874|18|1|1|1|1|1|1|1
3478140|1|1|1|129.18819363|18|1|1|1|1|1|1|1
3478141|1|1|1|124.93406603|18|1|1|1|1|1|1|1
3478142|1|1|1|96.468232086|18|1|1|1|1|1|1|1
3478143|1|1|1|73.685091514|18|1|1|1|1|1|1|1
3478144|1|1|1|121.24488513|18|1|1|1|1|1|1|1
3478145|1|1|1|73.685091514|18|1|1|1|1|1|1|1
3478146|1|1|1|96.468232086|18|1|1|1|1|1|1|1
3478147|1|1|1|129.18819363|18|1|1|1|1|1|1|1
3478148|1|1|1|78.028257807|18|2|1|1|1|1|1|1
3478149|1|1|1|78.028257807|18|1|1|1|1|1|1|1
3478150|1|1|1|73.685091514|18|1|1|1|1|1|1|1
3478151|1|1|1|76.781904208|18|1|1|1|1|1|1|1
3478152|1|1|1|63.578580436|18|1|1|1|1|1|1|1
3478153|1|1|1|110.04864715|18|2|1|1|1|1|1|1
3478154|1|1|1|172.06857993|18|1|1|1|1|1|1|1
3478155|1|1|1|236.96064313|18|2|1|1|1|1|1|1
3478156|1|1|1|74.835098962|18|2|1|1|1|1|1|1
3478157|1|1|1|67.347226136|18|1|1|1|1|1|1|1
3478158|1|1|1|169.53353447|19|1|1|2|1|1|1|1
3478159|1|1|1|273.69639959|19|2|1|2|1|1|1|1
3478160|1|1|1|155.654407|19|2|1|2|1|1|1|1
3478161|1|1|1|200.21291343|19|2|1|2|1|1|1|1
3478162|1|1|1|171.98040742|19|2|1|2|1|1|1|1
3478163|1|1|1|197.57725231|19|2|1|2|1|1|1|1
3478164|1|1|1|146.95077992|19|2|1|2|1|1|1|1
3478165|1|1|1|218.77465187|19|2|1|3|1|1|1|1
3478166|1|1|1|109.9134803|19|2|1|3|1|1|1|1
3478167|1|1|1|177.25909773|19|2|1|3|1|1|1|1
3478168|1|1|1|191.42173001|19|2|1|3|1|1|1|1
3478169|1|1|1|193.70050421|19|2|1|3|1|1|1|1
3478170|1|1|1|177.88314058|19|1|1|3|1|1|1|1
3478171|1|1|1|153.08376579|19|2|1|3|1|1|1|1
3478172|1|1|1|110.46302603|19|2|1|3|1|1|1|1
3478173|1|1|1|234.31724263|19|2|1|3|1|1|1|1
3478174|1|1|1|167.52312142|19|2|1|3|1|1|1|1
3478175|1|1|1|151.07976445|19|2|1|3|2|1|1|1
3478176|1|1|1|218.499879|19|1|1|3|1|1|1|1
3478177|1|1|1|231.67182918|19|2|1|3|1|1|1|1
3478178|1|1|1|355.4760055|19|2|1|3|2|1|1|1
3478179|1|1|1|212.57801379|19|2|1|3|1|1|1|1
3478180|1|1|1|188.42157861|19|2|1|3|1|1|1|1
3478181|1|1|1|287.54366927|19|2|1|3|1|1|1|1
3478182|1|1|1|217.25062697|19|1|1|3|1|1|1|1
3478183|1|1|1|162.97273497|19|1|1|3|1|1|1|1
3478184|1|1|1|300.01019617|19|2|1|3|1|1|1|1
3478185|1|1|1|242.00557674|19|2|1|3|1|1|1|1
3478186|1|1|1|251.74317842|19|2|1|3|1|1|1|1
3478187|1|1|1|166.03093036|19|2|1|3|1|1|1|1
3478188|1|1|1|356.86480417|19|1|1|1|2|1|1|1
3478189|1|1|1|313.8972118|19|1|1|1|1|1|1|1
3478190|1|1|1|313.8972118|19|1|1|1|1|1|1|1
3478191|1|1|1|137.30098425|19|1|1|1|2|1|1|1
3478192|1|1|1|259.98151511|19|2|1|1|1|1|1|1
3478193|1|1|1|216.64664804|19|1|1|1|1|1|1|1
3478194|1|1|1|236.03561083|19|1|1|1|1|1|1|1
3478195|1|1|1|410.77667039|19|2|1|1|1|1|1|1
3478196|1|1|1|390.18347317|19|1|1|1|2|1|1|1
3478197|1|1|1|309.69691763|19|1|1|1|1|1|1|1
3478198|1|1|1|391.79267734|19|1|1|1|1|1|1|1
3478199|1|1|1|359.42958659|19|1|1|2|1|1|1|1
3478200|1|1|1|359.42958659|19|1|1|2|1|1|1|1
3478201|1|1|1|436.74957381|19|1|1|2|1|1|1|1
3478202|1|1|1|207.53866295|19|2|1|2|1|1|1|1
3478203|1|1|1|234.04335834|19|2|1|2|1|1|1|1
3478204|1|1|1|315.28284943|19|2|1|2|1|1|1|1
3478205|1|1|1|203.63407846|19|1|1|2|1|1|1|1
3478206|1|1|1|315.36468968|19|2|1|2|1|1|1|1
3478207|1|1|1|341.86310609|19|1|1|2|1|1|1|1
3478208|1|1|1|244.02754047|19|1|1|2|1|1|1|1
3478209|1|1|1|259.60467578|19|1|1|3|1|1|1|1
3478210|1|1|1|203.85530274|19|2|1|3|1|1|1|1
3478211|1|1|1|196.69020907|19|1|1|3|1|1|1|1
3478212|1|1|1|248.66066299|19|1|1|3|1|1|1|1
3478213|1|1|1|204.22741344|19|1|1|3|2|1|1|1
3478214|1|1|1|291.94844658|19|1|1|3|1|1|1|1
3478215|1|1|1|194.1693047|19|1|1|1|1|1|1|1
3478216|1|1|1|205.691837|19|1|1|1|1|1|1|1
3478217|1|1|1|257.95317156|19|1|1|1|1|1|1|1
3478218|1|1|1|363.58671077|19|1|1|1|1|1|1|1
3478219|1|1|1|224.44155864|19|1|1|1|1|1|1|1
3478220|1|1|1|263.98208434|19|2|1|4|1|1|1|1
3478221|1|1|1|392.75407942|19|2|1|4|1|1|1|1
3478222|1|1|1|264.49613328|19|2|1|4|1|1|1|1
3478223|1|1|1|286.71300848|19|2|1|4|1|1|1|1
3478224|1|1|1|309.9151562|19|1|1|3|2|1|1|1
3478225|1|1|1|394.10356178|19|1|1|3|2|1|1|1
3478226|1|1|1|378.59712217|19|1|1|3|1|1|1|1
3478227|1|1|1|343.14832575|19|1|1|3|1|1|1|1
3478228|1|1|1|431.92602496|19|1|1|3|1|1|1|1
3478229|1|1|1|517.40324037|19|1|1|3|1|1|1|1
3478230|1|1|1|394.10356178|19|1|1|3|1|1|1|1
3478231|1|1|1|343.04602544|19|1|1|3|2|1|1|1
3478232|1|1|1|269.9717508|19|1|1|4|1|1|1|1
3478233|1|1|1|178.18677945|19|1|1|4|1|1|1|1
3478234|1|1|1|269.44705998|19|2|1|4|1|1|1|1
3478235|1|1|1|269.44705998|19|2|1|4|1|1|1|1
3478236|1|1|1|269.89139856|19|2|1|4|1|1|1|1
3478237|1|1|1|269.44705998|19|2|1|4|1|1|1|1
3478238|1|1|1|226.86692179|19|2|1|1|1|1|1|1
3478239|1|1|1|208.26298497|19|2|1|1|1|1|1|1
3478240|1|1|1|257.20616838|19|2|1|1|1|1|1|1
3478241|1|1|1|339.76819984|19|1|1|1|1|1|1|1
3478242|1|1|1|254.4172661|19|2|1|1|1|1|1|1
3478243|1|1|1|230.90708543|19|2|1|1|1|1|1|1
3478244|1|1|1|231.35598758|19|2|1|1|1|1|1|1
3478245|1|1|1|252.22627954|19|1|1|2|1|1|1|1
3478246|1|1|1|216.42578869|19|1|1|2|1|1|1|1
3478247|1|1|1|242.30215819|19|2|1|2|1|1|1|1
3478248|1|1|1|198.34569997|19|1|1|2|1|1|1|1
3478249|1|1|1|166.75503767|19|1|1|2|1|1|1|1
3478250|1|1|1|380.22593208|19|1|1|2|1|1|1|1
3478251|1|1|1|216.06373503|19|2|1|2|1|1|1|1
3478252|1|1|1|252.22627954|19|2|1|2|1|1|1|1
3478253|1|1|1|415.84492644|19|2|1|2|1|1|1|1
3478254|1|1|1|377.86665375|19|2|1|2|1|1|1|1
3478255|1|1|1|276.64341956|19|1|1|3|1|1|1|1
3478256|1|1|1|309.41572552|19|1|1|3|1|1|1|1
3478257|1|1|1|199.35414006|19|1|1|3|1|1|1|1
3478258|1|1|1|179.75079059|19|1|1|3|1|1|1|1
3478259|1|1|1|309.08761439|19|1|1|3|1|1|1|1
3478260|1|1|1|198.96669475|19|1|1|3|1|1|1|1
3478261|1|1|1|329.37913937|19|1|1|3|1|1|1|1
3478262|1|1|1|150.52486482|19|1|1|3|1|1|1|1
3478263|1|1|1|228.58006583|19|1|1|3|1|1|1|1
3478264|1|1|1|260.9145614|19|1|1|3|1|1|1|1
3478265|1|1|1|196.135871|19|1|1|3|1|1|1|1
3478266|1|1|1|325.61856767|20|2|1|1|1|1|1|1
3478267|1|1|1|468.51324583|20|2|1|2|1|1|1|1
3478268|1|1|1|205.12383545|20|2|1|1|1|1|1|1
3478269|1|1|1|293.20338165|20|2|1|1|1|1|1|1
3478270|1|1|1|342.37928562|20|3|1|1|1|1|1|1
3478271|1|1|1|401.56879502|20|2|1|1|1|1|1|1
3478272|1|1|1|300.43384287|20|2|1|2|1|1|1|1
3478273|1|1|1|183.72582501|20|1|1|2|1|1|1|1
3478274|1|1|1|358.39478087|20|1|1|2|1|1|1|1
3478275|1|1|1|324.62487279|20|1|1|2|1|1|1|1
3478276|1|1|1|337.1091303|20|1|1|2|1|1|1|1
3478277|1|1|1|297.19899531|20|2|1|2|1|1|1|1
3478278|1|1|1|439.7394312|20|2|1|2|1|1|1|1
3478279|1|1|1|494.31463495|20|2|1|2|1|1|1|1
3478280|1|1|1|417.44936112|20|2|1|2|1|1|1|1
3478281|1|1|1|502.65138943|20|2|1|2|1|1|1|1
3478282|1|1|1|319.98161202|20|2|1|2|1|1|1|1
3478283|1|1|1|461.6320649|20|2|1|2|1|1|1|1
3478284|1|1|1|644.80495148|20|2|1|2|1|1|1|1
3478285|1|1|1|417.44936112|20|2|1|2|1|1|1|1
3478286|1|1|1|261.06669966|20|2|1|2|1|1|1|1
3478287|1|1|1|254.45259008|20|1|1|1|1|1|1|1
3478288|1|1|1|321.3970409|20|2|1|1|1|1|1|1
3478289|1|1|1|399.00571935|20|1|1|1|1|1|1|1
3478290|1|1|1|236.87791403|20|1|1|1|1|1|1|1
3478291|1|1|1|401.56879502|20|1|1|1|1|1|1|1
3478292|1|1|1|300.43384287|20|1|1|1|1|1|1|1
3478293|1|1|1|380.52748646|20|1|1|1|1|1|1|1
3478294|1|1|1|440.95116211|20|2|1|1|1|1|1|1
3478295|1|1|1|278.82335678|20|1|1|1|1|1|1|1
3478296|1|1|1|348.29801719|20|1|1|1|1|1|1|1
3478297|1|1|1|171.73458208|20|1|1|3|1|1|1|1
3478298|1|1|1|304.00055122|20|1|1|3|1|1|1|1
3478299|1|1|1|264.70232173|20|1|1|3|1|1|1|1
3478300|1|1|1|223.9418403|20|1|1|3|1|1|1|1
3478301|1|1|1|171.73458208|20|1|1|3|1|1|1|1
3478302|1|1|1|291.44498967|20|2|1|1|1|1|1|1
3478303|1|1|1|507.99302088|20|2|1|1|1|1|1|1
3478304|1|1|1|284.38171422|20|2|1|1|2|1|1|1
3478305|1|1|1|353.23050053|20|2|1|1|1|1|1|1
3478306|1|1|1|342.01138394|20|2|1|1|1|1|1|1
3478307|1|1|1|433.93064463|20|2|1|1|1|1|1|1
3478308|1|1|1|635.36101654|20|2|1|1|1|1|1|1
3478309|1|1|1|376.33796437|20|2|1|1|1|1|1|1
3478310|1|1|1|510.00915176|20|2|1|3|1|1|1|1
3478311|1|1|1|346.94053387|20|2|1|3|1|1|1|1
3478312|1|1|1|380.21366834|20|1|1|3|1|1|1|1
3478313|1|1|1|222.72896934|20|1|1|3|1|1|1|1
3478314|1|1|1|214.6682276|20|1|1|3|1|1|1|1
3478315|1|1|1|534.82612113|20|2|1|1|1|1|1|1
3478316|1|1|1|471.91748034|20|1|1|1|1|1|1|1
3478317|1|1|1|199.82432725|20|1|1|1|1|1|1|1
3478318|1|1|1|467.88167031|20|1|1|1|1|1|1|1
3478319|1|1|1|436.88582016|20|2|1|1|1|1|1|1
3478320|1|1|1|215.10790895|20|2|1|1|1|1|1|1
3478321|1|1|1|161.1226252|20|1|1|1|1|1|1|1
3478322|1|1|1|327.99592659|20|2|1|1|1|1|1|1
3478323|1|1|1|205.12383545|20|2|1|1|1|1|1|1
3478324|1|1|1|254.45259008|20|2|1|1|1|1|1|1
3478325|1|1|1|176.03637371|20|1|1|1|1|1|1|1
3478326|1|1|1|658.31589798|20|2|1|1|1|1|1|1
3478327|1|1|1|412.89221274|20|1|1|1|1|1|1|1
3478328|1|1|1|205.43846446|20|2|1|1|1|1|1|1
3478329|1|1|1|391.00701635|20|2|1|1|1|1|1|1
3478330|1|1|1|279.08879003|20|2|1|1|1|1|1|1
3478331|1|1|1|514.43338937|20|1|1|1|1|1|1|1
3478332|1|1|1|189.10152719|20|2|1|1|1|1|1|1
3478333|1|1|1|190.10700399|20|1|1|1|1|1|1|1
3478334|1|1|1|226.56624946|20|1|1|2|1|1|1|1
3478335|1|1|1|290.92538634|20|1|1|1|1|1|1|1
3478336|1|1|1|199.24085932|20|1|1|1|1|1|1|1
3478337|1|1|1|340.7349889|20|1|1|1|1|1|1|1
3478338|1|1|1|232.15342403|20|2|1|1|1|1|1|1
3478339|1|1|1|289.16881253|20|2|1|1|1|1|1|1
3478340|1|1|1|490.92555655|20|2|1|1|1|1|1|1
3478341|1|1|1|200.12081507|20|2|1|1|1|1|1|1
3478342|1|1|1|293.10618816|20|2|1|1|1|1|1|1
3478343|1|1|1|248.24642935|20|2|1|1|1|1|1|1
3478344|1|1|1|378.91714178|20|2|1|1|1|1|1|1
3478345|1|1|1|362.0726144|20|2|1|1|1|1|1|1
3478346|1|1|1|385.30768528|20|2|1|1|1|1|1|1
3478347|1|1|1|538.5550601|20|1|1|1|1|1|1|1
3478348|1|1|1|279.71432106|20|1|1|1|1|1|1|1
3478349|1|1|1|510.22213107|20|1|1|1|1|1|1|1
3478350|1|1|1|447.26717263|20|2|1|1|1|1|1|1
3478351|1|1|1|472.42449213|20|2|1|1|1|1|1|1
3478352|1|1|1|538.5953309|20|2|1|1|1|1|1|1
3478353|1|1|1|753.56415636|20|2|1|1|1|1|1|1
3478354|1|1|1|638.88169886|20|2|1|1|1|1|1|1
3478355|1|1|1|600.39552909|20|2|1|1|1|1|1|1
3478356|1|1|1|557.30749216|20|2|1|1|1|1|1|1
3478357|1|1|1|346.94053387|20|2|1|1|1|1|1|1
3478358|1|1|1|790.796777|20|2|1|1|1|1|1|1
3478359|1|1|1|374.11760207|20|1|1|2|1|1|1|1
3478360|1|1|1|179.45809503|20|1|1|2|1|1|1|1
3478361|1|1|1|181.38428585|20|1|1|2|1|1|1|1
3478362|1|1|1|265.25523253|20|2|1|2|1|1|1|1
3478363|1|1|1|450.25429779|20|2|1|2|1|1|1|1
3478364|1|1|1|234.01329873|20|1|1|2|1|1|1|1
3478365|1|1|1|234.01329873|20|2|1|2|1|1|1|1
3478366|1|1|1|186.05929594|23|1|1|2|1|1|1|1
3478367|1|1|1|324.24052205|23|1|1|2|1|1|1|1
3478368|1|1|1|356.72933798|23|1|1|2|1|1|1|1
3478369|1|1|1|113.31105344|23|2|1|2|1|1|1|1
3478370|1|1|1|215.81591316|23|2|1|2|1|1|1|1
3478371|1|1|1|361.5776573|23|2|1|2|1|1|1|1
3478372|1|1|1|273.67531206|23|2|1|2|1|1|1|1
3478373|1|1|1|231.81043505|23|2|1|2|1|1|1|1
3478374|1|1|1|164.90181088|23|2|1|2|1|1|1|1
3478375|1|1|1|113.31105344|23|1|1|2|1|1|1|1
3478376|1|1|1|215.81591316|23|1|1|2|1|1|1|1
3478377|1|1|1|415.614816|23|2|1|2|1|1|1|1
3478378|1|1|1|155.34588933|23|2|1|2|1|1|1|1
3478379|1|1|1|255.99555664|23|2|1|2|1|1|1|1
3478380|1|1|1|149.36457044|23|1|1|2|1|1|1|1
3478381|1|1|1|224.20972874|23|1|1|2|1|1|1|1
3478382|1|1|1|505.74611936|23|1|1|2|1|1|1|1
3478383|1|1|1|520.26197471|23|1|1|2|1|1|1|1
3478384|1|1|1|149.36457044|23|1|1|2|1|1|1|1
3478385|1|1|1|463.88350641|23|2|1|2|1|1|1|1
3478386|1|1|1|247.25146074|23|1|1|2|1|1|1|1
3478389|1|1|1|287.53265922|23|1|1|2|1|1|1|1
3478390|1|1|1|296.74688059|23|1|1|2|1|1|1|1
3478391|1|1|1|285.54856464|23|1|1|2|1|1|1|1
3478392|1|1|1|162.04183283|23|1|1|2|1|1|1|1
3478393|1|1|1|296.74688059|23|2|1|2|1|1|1|1
3478394|1|1|1|433.52924773|23|2|1|2|1|1|1|1
3478395|1|1|1|272.76736765|23|1|1|2|1|1|1|1
3478396|1|1|1|297.25647725|23|2|1|2|1|1|1|1
3478397|1|1|1|666.06707262|23|2|1|4|1|1|1|1
3478398|1|1|1|598.66474512|23|2|1|4|1|1|1|1
3478399|1|1|1|598.66474512|23|2|1|4|1|1|1|1
3478400|1|1|1|558.02141567|23|2|1|4|1|1|1|1
3478401|1|1|1|360.72271129|23|2|1|4|1|1|1|1
3478403|1|1|1|141.6388168|23|2|1|1|1|1|1|1
3478404|1|1|1|167.49250931|23|1|1|1|1|1|1|1
3478405|1|1|1|258.00618795|23|2|1|1|1|1|1|1
3478406|1|1|1|394.11749793|23|1|1|1|1|1|1|1
3478407|1|1|1|243.05946303|23|1|1|1|1|1|1|1
3478408|1|1|1|342.09414007|23|1|1|1|1|1|1|1
3478409|1|1|1|328.58639792|23|1|1|1|1|1|1|1
3478410|1|1|1|451.97207162|23|1|1|1|1|1|1|1
3478411|1|1|1|148.72075764|23|1|1|1|1|1|1|1
3478412|1|1|1|216.43362677|23|1|1|1|1|1|1|1
3478413|1|1|1|517.74930844|23|1|1|1|1|1|1|1
3478414|1|1|1|283.25838602|23|1|1|1|1|1|1|1
3478415|1|1|1|330.83258857|23|1|1|1|1|1|1|1
3478416|1|1|1|216.43362677|23|2|1|1|1|1|1|1
3478417|1|1|1|216.43362677|23|2|1|1|1|1|1|1
3478419|1|1|1|286.66322638|23|1|1|1|1|1|1|1
3478420|1|1|1|318.86938038|23|2|1|1|1|1|1|1
3478421|1|1|1|308.60434334|23|2|1|1|1|1|1|1
3478422|1|1|1|244.64287931|23|1|1|1|1|1|1|1
3478423|1|1|1|262.83230933|23|1|1|1|1|1|1|1
3478424|1|1|1|141.6388168|23|1|1|1|1|1|1|1
3478425|1|1|1|141.6388168|23|2|1|1|1|1|1|1
3478426|1|1|1|141.6388168|23|2|1|1|1|1|1|1
3478430|1|1|1|466.34646881|23|2|1|1|1|1|1|1
3478431|1|1|1|207.14676957|23|2|1|1|1|1|1|1
3478432|1|1|1|392.22271994|23|2|1|1|1|1|1|1
3478433|1|1|1|627.39594732|23|2|1|1|1|1|1|1
3478434|1|1|1|380.32732809|23|2|1|1|1|1|1|1
3478435|1|1|1|215.44198229|23|2|1|1|1|1|1|1
3478436|1|1|1|627.39594732|23|2|1|1|1|1|1|1
3478437|1|1|1|500.31267985|23|2|1|1|1|1|1|1
3478439|1|1|1|576.39684073|23|2|1|1|1|1|1|1
3478440|1|1|1|301.46112301|23|2|1|1|1|1|1|1
3478442|1|1|1|207.14676957|23|2|1|1|1|1|1|1
3478443|1|1|1|212.94565583|23|1|1|3|1|1|1|1
3478446|1|1|1|276.80517804|23|1|1|2|1|1|1|1
3478447|1|1|1|201.61002053|23|2|1|2|1|1|1|1
3478448|1|1|1|191.05256459|23|2|1|2|1|1|1|1
3478449|1|1|1|353.95104323|23|2|1|2|1|1|1|1
3478450|1|1|1|212.46899357|23|1|1|2|1|1|1|1
3478452|1|1|1|1092.642301|23|1|1|2|1|1|1|1
3478453|1|1|1|634.59578753|23|2|1|2|1|1|1|1
3478454|1|1|1|410.03872806|23|2|1|2|1|1|1|1
3478455|1|1|1|640.84957595|23|2|1|2|1|1|1|1
3478460|1|1|1|734.03310044|23|1|1|2|1|1|1|1
3478461|1|1|1|713.90348124|23|2|1|2|1|1|1|1
3478462|1|1|1|174.68787405|23|2|1|1|2|2|1|1
3478463|1|1|1|698.7514962|23|2|1|1|2|2|1|1
3478464|1|1|1|262.2222977|23|1|1|1|2|2|1|1
3478465|1|1|1|245.66727382|23|2|1|1|2|2|1|1
3478468|1|1|1|233.11158624|23|1|1|1|2|2|1|1
3478470|1|1|1|698.7514962|23|1|1|1|2|2|1|1
3478471|1|1|1|486.07824745|23|2|1|1|2|2|1|1
3478472|1|1|1|245.66727382|23|1|1|1|2|2|1|1
3478473|1|1|1|275.42289359|23|2|1|1|1|1|1|1
3478474|1|1|1|148.40307611|23|2|1|1|1|1|1|1
3478475|1|1|1|339.55074556|23|2|1|1|1|1|1|1
3478476|1|1|1|410.60554314|23|2|1|1|1|1|1|1
