Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P36|P36S1|P6007|P6007S1|P543|P544S1|P544S2|P544S3|P544S4|P544S5|P544S6|P544S7|P544S8|P544S9|P545|P546|P547
3479581|1|1|1|123.38600347|34795811|2||2||1|1|1|2|1|2|2|2|2||1||1800000
3479582|1|1|1|108.55273826|34795821|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3479583|1|1|1|187.67365241|34795831|2||2||1|1|2|2|2|2|2|2|2||1||7000000
3479584|1|1|1|178.79933142|34795841|2||1|1|1|1|2|2|2|2|2|2|2||1||2000000
3479585|1|1|1|175.06233349|34795851|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3479586|1|1|1|367.3651874|34795861|2||2||1|1|2|2|2|2|2|2|2||1||1100000
3479587|1|1|1|177.97325996|34795871|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479588|1|1|1|110.10521813|34795881|2||2||1|1|2|2|2|2|2|2|2||1||800000
3479589|1|1|1|176.27312234|34795891|2||2||1|1|1|2|2|2|2|2|2||1||3500000
3479590|1|1|1|227.99241811|34795901|2||2||1|1|2|1|2|2|2|2|2||1||3500000
3479591|1|1|1|97.407436052|34795911|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3479592|1|1|1|180.49997822|34795921|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479593|1|1|1|159.47970029|34795931|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3479594|1|1|1|136.5304571|34795941|2||2||1|1|2|2|2|2|2|2|2||1||10000000
3479595|1|1|1|213.99358176|34795951|2||2||1|1|1|2|2|2|2|2|1||1||6000000
3479596|1|1|1|154.3483221|34795961|2||1|2|1|1|2|2|2|2|2|2|2||1||6000000
3479597|1|1|1|88.13053738|34795971|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3479598|1|1|1|159.47970029|34795981|2||2||1|1|2|1|2|2|2|2|2||1||5600000
3479599|1|1|1|88.13053738|34795991|2||2||1|2|2|1|2|2|2|2|2||3||5000000
3479600|1|1|1|136.5304571|34796001|2||2||1|1|2|2|2|2|2|2|2||1||8000000
3479601|1|1|1|247.7507559|34796011|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3479602|1|1|1|116.88892326|34796021|2||2||1|1|1|2|2|2|2|2|2||1||1600000
3479603|1|1|1|276.58235893|34796031|2||2||1|1|2|2|2|2|2|2|2||1||900000
3479604|1|1|1|269.8964891|34796041|2||2||1|1|2|2|2|2|2|2|2||1||800000
3479605|1|1|1|269.8964891|34796051|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3479606|1|1|1|163.055848|34796061|2||2||1|2|1|2|2|2|2|2|1||8||1000000
3479607|1|1|1|421.69241787|34796071|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3479608|1|1|1|269.8964891|34796081|2||2||1|1|2|2|2|2|2|2|2||1||600000
3479609|1|1|1|310.72511804|34796091|2||2||1|1|1|2|2|2|2|2|2||1||1500000
3479610|1|1|1|240.89859584|34796101|2||2||1|1|2|2|2|2|1|2|2||1||2000000
3479611|1|1|1|177.37768549|34796111|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3479612|1|1|1|188.66384716|34796121|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3479613|1|1|1|144.96385842|34796131|2||2||1|1|2|2|2|2|2|2|1||1||900000
3479614|1|1|1|119.67559088|34796141|2||2||1|1|1|2|2|2|2|2|2||1||1200000
3479615|1|1|1|275.90985181|34796151|2||2||1|1|1|2|1|2|2|2|2||1||800000
3479616|1|1|1|110.76479332|34796161|2||1|1|1|1|2|2|2|2|2|2|2||1||800000
3479617|1|1|1|290.44905735|34796171|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3479618|1|1|1|153.55117015|34796181|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3479619|1|1|1|225.07988939|34796191|2||2||1|1|2|2|2|2|2|2|2||1||13000000
3479620|1|1|1|186.01919514|34796201|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3479621|1|1|1|75.14287924|34796211|2||2||1|1|2|2|2|2|2|2|2||1||800000
3479622|1|1|1|502.18877164|34796221|2||2||1|1|2|1|2|2|2|2|2||1||99
3479623|1|1|1|619.33641355|34796231|2||2||1|2|2|1|2|2|2|2|2||3||1600000
3479624|1|1|1|619.33641355|34796241|2||2||1|1|2|1|2|2|2|2|2||3||1600000
3479625|1|1|1|542.10036545|34796251|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3479626|1|1|1|392.75843064|34796261|2||2||1|1|2|2|2|2|2|2|2||1||1450000
3479627|1|1|1|738.12813194|34796271|2||2||1|1|2|2|2|2|2|2|1||1||2800000
3479628|1|1|1|782.96690118|34796281|2||2||1|1|2|1|2|2|2|2|2||3||3500000
3479629|1|1|1|864.55117949|34796291|2||2||1|1|2|2|2|2|2|2|2||1||800000
3479630|1|1|1|534.59535455|34796301|2||2||1|1|2|2|2|2|2|2|2||1||99
3479631|1|1|1|630.21492885|34796311|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3479632|1|1|1|398.81164095|34796321|2||2||1|2|2|2|2|2|2|2|1||8||1425000
3479633|1|1|1|543.79030521|34796331|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3479634|1|1|1|213.43724067|34796341|2||2||1|2|2|1|2|2|2|2|2||3||2800000
3479636|1|1|1|329.95061288|34796361|2||2||2|1|2|2|2|2|2|1|2||1||2500000
3479637|1|1|1|446.46398509|34796371|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3479638|1|1|1|427.276933|34796381|2||2||2|1|2|2|2|2|2|2|2||1||1500000
3479639|1|1|1|457.57805913|34796391|2||2||1|2|2|1|2|2|2|2|2||3||2600000
3479640|1|1|1|425.69623494|34796401|2||2||1|1|2|1|2|2|2|2|2||3||1300000
3479641|1|1|1|526.87739104|34796411|2||2||1|1|2|2|2|2|2|2|2||1||6500000
3479642|1|1|1|222.88223218|34796421|2||2||1|1|2|2|1|2|2|2|2||1||4500000
3479643|1|1|1|484.83120503|34796431|2||2||1|1|2|1|2|2|2|2|2||3||1300000
3479644|1|1|1|296.81024237|34796441|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3479646|1|1|1|356.39690304|34796461|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3479647|1|1|1|472.22589652|34796471|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3479648|1|1|1|479.583554|34796481|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3479648|1|2|2|479.583554|34796482|2||2||1|2|1|2|2|2|2|2|1||8||650000
3479649|1|1|1|232.43411952|34796491|2||2||1|2|2|2|1|2|2|2|2||4||700000
3479650|1|1|1|598.93327087|34796501|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3479651|1|1|1|385.75108417|34796511|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3479652|1|1|1|472.22589652|34796521|2||2||1|2|2|2|2|2|2|2|1||8||1000000
3479653|1|1|1|475.21785283|34796531|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3479654|1|1|1|484.52207686|34796541|2||2||1|1|2|1|2|2|2|2|2||3||1300000
3479655|1|1|1|461.56458994|34796551|2||2||1|1|2|2|1|2|2|2|2||1||900000
3479656|1|1|1|588.28447529|34796561|2||2||1|1|2|2|2|2|2|1|2||7||1000000
3479657|1|1|1|344.30122166|34796571|2||2||1|2|2|2|2|2|2|2|1||8||800000
3479658|1|1|1|587.63264312|34796581|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3479659|1|1|1|592.73928814|34796591|2||2||1|1|2|1|2|2|2|2|2||3||2500000
3479661|1|1|1|498.74506361|34796611|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3479662|1|1|1|488.06539705|34796621|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3479663|1|1|1|684.94060835|34796631|2||2||2|1|1|2|2|2|2|2|1||8||1000000
3479664|1|1|1|463.31597395|34796641|2||2||1|2|1|2|2|2|2|2|1||8||600000
3479665|1|1|1|420.47799738|34796651|2||2||1|1|2|2|1|2|2|2|1||8||99
3479666|1|1|1|488.53222325|34796661|2||2||1|1|2|2|2|2|1|2|2||1||1800000
3479667|1|1|1|495.28864126|34796671|2||1|1|1|2|2|2|2|2|2|1|1||7||700000
3479668|1|1|1|638.54435241|34796681|2||2||1|1|1|2|2|2|2|1|2||7||700000
3479669|1|1|1|561.80263683|34796691|2||2||1|1|1|2|2|2|2|2|2||1||300000
3479670|1|1|1|494.49184143|34796701|2||2||1|1|2|2|2|2|2|2|1||1||1300000
3479671|1|1|1|473.51349538|34796711|2||2||1|1|2|1|2|2|2|2|2||3||2600000
3479672|1|1|1|315.17736879|34796721|2||2||1|1|1|2|2|2|2|2|1||8||1300000
3479673|1|1|1|273.68808155|34796731|2||2||1|1|2|2|1|2|2|2|2||1||1300000
3479674|1|1|1|382.43923167|34796741|2||2||1|1|1|2|1|2|2|2|2||4||800000
3479675|1|1|1|522.17808391|34796751|2||2||1|1|2|2|2|2|2|2|2||1||99
3479676|1|1|1|351.44694605|34796761|2||2||1|1|2|1|2|2|2|2|2||3||1300000
3479677|1|1|1|473.15087831|34796771|2||2||1|1|1|2|1|2|2|2|2||1||2600000
3479678|1|1|1|285.5371066|34796781|2||2||2|1|2|2|2|2|2|2|2||1||1400000
3479679|1|1|1|285.5371066|34796791|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3479680|1|1|1|635.16275727|34796801|2||2||1|1|2|2|2|2|2|2|2||1||900000
3479681|1|1|1|485.6638922|34796811|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479682|1|1|1|177.37111008|34796821|2||2||1|1|2|2|1|2|2|2|1||1||2200000
3479683|1|1|1|383.35850104|34796831|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3479684|1|1|1|262.02331248|34796841|2||2||1|1|2|2|2|2|2|1|1||7||1000000
3479685|1|1|1|398.31590826|34796851|2||2||1|1|2|2|2|2|2|2|2||1||98
3479686|1|1|1|404.05633857|34796861|2||2||1|1|2|2|2|2|2|1|2||1||4000000
3479687|1|1|1|614.63513675|34796871|2||2||1|2|1|2|2|2|2|1|2||7||1200000
3479688|1|1|1|468.40269802|34796881|2||2||1|2|1|2|2|2|2|2|1||2||700000
3479689|1|1|1|359.69288214|34796891|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3479690|1|1|1|350.22464357|34796901|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3479691|1|1|1|569.51887748|34796911|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3479692|1|1|1|250.12516193|34796921|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3479693|1|1|1|363.21167026|34796931|2||2||1|2|2|2|2|2|2|2|1||8||1000000
3479694|1|1|1|361.42443364|34796941|2||2||1|1|2|2|1|2|2|2|2||1||500000
3479695|1|1|1|294.88633889|34796951|2||2||1|1|2|2|2|2|2|2|1||1||1425000
3479696|1|1|1|184.19307585|34796961|2||2||1|1|2|2|2|2|2|2|2||1||600000
3479697|1|1|1|519.74534519|34796971|2||2||1|1|2|2|2|2|2|2|2||1||1425000
3479698|1|1|1|184.19307585|34796981|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3479699|1|1|1|446.98104669|34796991|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3479700|1|1|1|184.19307585|34797001|2||2||1|1|2|2|2|2|2|2|2||1||900000
3479701|1|1|1|184.19307585|34797011|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3479702|1|1|1|1514.6707132|34797021|2||2||1|2|2|1|2|2|2|2|2||3||8000000
3479703|1|1|1|837.82021752|34797031|2||2||1|1|2|1|2|2|2|2|2||1||7000000
3479704|1|1|1|1514.6707132|34797041|2||2||2|1|2|1|2|2|2|2|2||3||98
3479705|1|1|1|1360.4101749|34797051|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3479706|1|1|1|1425.883274|34797061|2||2||1|1|2|2|2|2|2|2|2||1||99
3479707|1|1|1|1754.954899|34797071|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3479708|1|1|1|2566.4965397|34797081|2||2||1|1|2|2|2|2|2|2|2||1||3200000
3479709|1|1|1|1845.4363499|34797091|2||2||1|1|2|2|2|2|2|2|2||1||1350000
3479710|1|1|1|2120.576767|34797101|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479711|1|1|1|1954.7416906|34797111|2||2||2|1|2|2|2|2|2|2|2||1||1600000
3479712|1|1|1|2233.5789624|34797121|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3479713|1|1|1|2074.004772|34797131|2||2||1|1|2|2|1|2|2|2|2||1||1700000
3479714|1|1|1|1788.7940725|34797141|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479715|1|1|1|1732.4341545|34797151|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3479716|1|1|1|2005.3078022|34797161|2||2||1|1|2|2|2|2|2|2|2||1||98
3479717|1|1|1|2106.9822788|34797171|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479718|1|1|1|1925.9846735|34797181|2||2||1|2|2|2|2|2|2|2|2|1||2600000|
3479718|1|2|2|1925.9846735|34797182|2||2||1|1|2|2|2|2|2|2|2||1||2200000
3479719|1|1|1|2875.3898557|34797191|2||2||2|1|2|2|2|2|2|2|2||1||2800000
3479720|1|1|1|2165.9426329|34797201|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3479721|1|1|1|1000.4339755|34797211|2||2||1|1|2|1|2|2|2|2|2||1||3600000
3479722|1|1|1|2501.4137751|34797221|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3479723|1|1|1|2488.3465758|34797231|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3479724|1|1|1|1852.75951|34797241|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3479725|1|1|1|1738.3018902|34797251|2||2||1|1|2|2|2|2|2|1|2||7||99
3479726|1|1|1|2242.4423709|34797261|2||2||1|2|2|1|2|2|2|2|2||3||1800000
3479727|1|1|1|2560.5322594|34797271|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3479728|1|1|1|1582.6329835|34797281|2||2||1|1|2|1|2|2|2|2|2||3||98
3479730|1|1|1|1743.8474078|34797301|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3479730|1|2|2|1743.8474078|34797302|2||2||1|1|2|1|2|2|2|2|2||3||3000000
3479731|1|1|1|1350.5858669|34797311|2||2||1|1|2|2|2|2|2|2|2||1||800000
3479732|1|1|1|2452.8446738|34797321|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3479733|1|1|1|2295.6921702|34797331|2||2||1|1|2|2|2|2|2|2|2||1||600000
3479734|1|1|1|2000.7424871|34797341|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3479735|1|1|1|2301.6859693|34797351|2||2||1|1|1|2|2|2|2|2|2||1||600000
3479736|1|1|1|1414.3908329|34797361|2||2||1|1|2|2|2|2|2|2|2||1||1700000
3479737|1|1|1|2584.9640982|34797371|2||2||1|1|2|2|2|2|2|1|2||1||4000000
3479738|1|1|1|2380.196835|34797381|2||2||1|2|2|1|2|2|2|2|2||3||1623500
3479739|1|1|1|2964.0703011|34797391|2||2||1|1|2|2|2|2|2|2|2||1||1623500
3479740|1|1|1|1791.9802678|34797401|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3479741|1|1|1|2916.8534234|34797411|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3479742|1|1|1|5274.5877885|34797421|2||1|4|1|1|2|2|2|2|2|2|1||8||1500000
3479743|1|1|1|4418.1580575|34797431|2||2||1|1|2|2|2|2|2|2|2||1||2700000
3479744|1|1|1|2774.1677524|34797441|2||2||1|1|2|1|2|2|2|2|2||3||2800000
3479745|1|1|1|3245.7229568|34797451|2||2||2|2|2|1|2|2|2|1|2||3||2500000
3479746|1|1|1|3245.7229568|34797461|2||2||1|1|2|2|2|2|2|2|2||1||3200000
3479747|1|1|1|3061.5059623|34797471|2||2||2|1|2|1|2|2|2|2|2||3||98
3479748|1|1|1|2681.1810957|34797481|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3479749|1|1|1|2558.7975051|34797491|2||2||1|1|2|2|2|2|2|2|2||1||800000
3479750|1|1|1|2079.6084593|34797501|2||2||1|1|2|2|2|2|2|2|2||1||1900000
3479751|1|1|1|1948.1834422|34797511|2||2||1|1|2|1|2|2|2|2|2||1||3000000
3479752|1|1|1|1754.954899|34797521|2||2||1|1|2|2|2|2|2|2|2||1||98
3479753|1|1|1|1336.3338348|34797531|2||2||1|1|2|2|1|2|2|2|2||1||300000
3479754|1|1|1|1185.6251776|34797541|2||2||2|1|2|2|2|2|2|2|2||1||98
3479755|1|1|1|1294.6116178|34797551|2||2||1|2|1|2|2|2|2|1|2||7||580000
3479756|1|1|1|1674.8492761|34797561|2||2||2|1|2|2|2|2|2|2|2||1||1000000
3479757|1|1|1|3201.3887215|34797571|2||2||1|1|2|2|2|2|2|2|2||1||800000
3479758|1|1|1|1514.6707132|34797581|2||2||2|1|2|2|2|2|2|2|1||8||850000
3479759|1|1|1|2496.2946399|34797591|2||2||1|1|2|2|2|2|2|2|2||1||800000
3479760|1|1|1|1754.954899|34797601|2||2||1|2|2|2|2|2|2|2|1||8||900000
3479761|1|1|1|1849.6342734|34797611|2||2||1|1|2|1|2|2|2|1|2||1||4500000
3479762|1|1|1|2617.5173844|34797621|2||2||1|1|2|2|1|2|2|2|2||1||3500000
3479763|1|1|1|2966.8312065|34797631|2||2||1|1|2|2|2|2|2|2|2||1||99
3479764|1|1|1|2322.3197922|34797641|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3479766|1|1|1|3191.8980471|34797661|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479767|1|1|1|3437.4830879|34797671|2||2||1|2|2|1|2|2|2|2|2||3||3500000
3479768|1|1|1|1833.4242763|34797681|2||2||1|1|2|1|2|2|2|2|2||3||2000000
3479769|1|1|1|2114.7684146|34797691|2||2||2|1|2|2|2|2|2|2|2||1||5000000
3479770|1|1|1|1131.0199111|34797701|2||2||1|1|2|2|2|2|2|2|2||1||15000000
3479771|1|1|1|2181.9604997|34797711|2||2||1|1|2|1|2|2|2|2|1||3||3800000
3479772|1|1|1|1731.0522436|34797721|2||2||1|1|2|1|2|2|2|2|2||1||13000000
3479773|1|1|1|1554.7544856|34797731|2||2||1|1|2|2|2|2|2|2|2||1||1900000
3479774|1|1|1|953.44952747|34797741|2||2||1|1|2|1|2|2|2|1|2||3||99
3479775|1|1|1|2335.7715294|34797751|2||2||2|1|2|2|2|2|2|2|2||1||2600000
3479776|1|1|1|3140.2055104|34797761|2||2||1|1|2|1|2|2|2|2|2||3||3000000
3479777|1|1|1|3183.5267363|34797771|2||2||2|1|1|2|2|2|2|2|2||1||1980000
3479778|1|1|1|2218.2997811|34797781|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3479779|1|1|1|2335.7715294|34797791|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3479780|1|1|1|2174.9785552|34797801|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3479781|1|1|1|3450.4678269|34797811|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479782|1|1|1|1348.356046|34797821|2||2||1|1|1|2|2|2|2|2|2||1||1580000
3479783|1|1|1|950.17270257|34797831|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479784|1|1|1|1057.9153196|34797841|2||2||1|1|2|1|2|2|2|2|2||1||1800000
3479785|1|1|1|1225.7407876|34797851|2||2||1|2|1|2|2|2|2|2|1||8||98
3479786|1|1|1|1317.4269178|34797861|2||2||2|1|2|2|2|2|2|2|2||1||700000
3479787|1|1|1|1575.0081574|34797871|2||2||1|1|2|2|1|2|2|2|2||1||1600000
3479788|1|1|1|1057.9153196|34797881|2||2||1|1|2|2|2|2|2|2|2||1||600000
3479789|1|1|1|1120.4789667|34797891|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3479790|1|1|1|1225.7407876|34797901|2||2||1|2|2|2|2|2|2|2|1||8||99
3479791|1|1|1|1269.3427043|34797911|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3479792|1|1|1|39.565874055|34797921|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3479793|1|1|1|42.721135362|34797931|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3479794|1|1|1|41.443945704|34797941|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3479795|1|1|1|31.264660559|34797951|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3479796|1|1|1|28.632191755|34797961|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3479797|1|1|1|64.563675362|34797971|2||2||1|1|2|2|2|2|2|2|2||1||4800000
3479798|1|1|1|41.969335004|34797981|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3479799|1|1|1|55.579762228|34797991|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479800|1|1|1|31.592288083|34798001|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3479801|1|1|1|35.134759369|34798011|2||2||1|2|2|1|2|2|2|2|2||3||1560000
3479802|1|1|1|44.674926516|34798021|2||2||1|1|2|2|2|2|2|2|2||1||4900000
3479803|1|1|1|27.849165325|34798031|2||2||1|1|2|2|2|2|2|2|2||1||1653000
3479804|1|1|1|37.612003731|34798041|2||2||1|1|2|2|2|2|2|2|2||1||3600000
3479805|1|1|1|30.328089099|34798051|2||2||1|1|2|2|2|2|2|2|2||1||4800000
3479806|1|1|1|38.68101599|34798061|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3479807|1|1|1|40.51854898|34798071|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479808|1|1|1|46.439655935|34798081|2||2||1|1|2|2|2|2|2|2|2||1||1750000
3479809|1|1|1|39.873059671|34798091|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3479810|1|1|1|39.873059671|34798101|2||2||1|1|2|2|2|2|2|2|2||1||2700000
3479811|1|1|1|51.119045134|34798111|2||2||1|1|2|2|2|2|2|2|2||1||5600000
3479812|1|1|1|38.68101599|34798121|2||2||1|2|2|1|2|2|2|2|2||3||1700000
3479813|1|1|1|41.206692806|34798131|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479814|1|1|1|47.874216701|34798141|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479815|1|1|1|51.385919667|34798151|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3479816|1|1|1|48.787123009|34798161|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479817|1|1|1|48.787123009|34798171|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3479818|1|1|1|57.304804986|34798181|2||2||1|2|2|1|2|2|2|2|2||3||1850000
3479819|1|1|1|54.706008329|34798191|2||2||1|1|2|2|2|2|2|2|2||1||1653000
3479820|1|1|1|52.179626442|34798201|2||2||1|1|2|2|2|2|2|2|2||1||1423500
3479821|1|1|1|52.226953753|34798211|2||2||1|1|2|2|2|2|2|2|2||1||3247000
3479822|1|1|1|42.892583155|34798221|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3479824|1|1|1|63.38187826|34798241|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3479825|1|1|1|72.415783387|34798251|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3479826|1|1|1|58.09832753|34798261|2||2||1|1|2|2|2|2|2|2|2||1||4200000
3479827|1|1|1|64.221041204|34798271|2||2||1|1|2|2|2|2|2|2|2||1||6800000
3479828|1|1|1|48.033309095|34798281|2||2||1|1|2|2|2|2|2|2|2||1||4200000
3479829|1|1|1|46.233611806|34798291|2||2||1|1|2|2|2|2|2|2|2||1||8400000
3479830|1|1|1|58.989757949|34798301|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3480096|1|1|1|2660.9534653|34800961|2||2||1|1|2|1|2|2|2|2|2||1||8000000
3480097|1|1|1|5544.0281079|34800971|2||2||1|1|2|2|2|2|2|2|2||1||8000000
3480098|1|1|1|3974.6238544|34800981|1|1|2||1|1|2|2|2|2|2|2|2||1||98
3480099|1|1|1|4244.165249|34800991|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3480100|1|1|1|2179.4580296|34801001|2||2||1|1|2|2|2|2|2|2|2||1||15000000
3480101|1|1|1|4241.0982293|34801011|2||2||1|1|2|2|2|2|2|2|2||1||10000000
3480102|1|1|1|2666.7801692|34801021|2||2||1|1|2|2|2|2|2|2|1||1||1500000
3480103|1|1|1|3064.6513315|34801031|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3480104|1|1|1|2141.2162188|34801041|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3480105|1|1|1|2141.2162188|34801051|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3480106|1|1|1|4207.1514966|34801061|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3480108|1|1|1|4121.4710015|34801081|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3480109|1|1|1|3851.3525413|34801091|2||2||1|1|1|1|2|2|2|2|1||1||5000000
3480110|1|1|1|2012.961172|34801101|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3480111|1|1|1|3122.8577136|34801111|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3480112|1|1|1|3036.321269|34801121|2||2||1|1|2|2|2|2|2|2|2||1||8400000
3480113|1|1|1|3653.9152687|34801131|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3480114|1|1|1|1769.7876059|34801141|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3480115|1|1|1|1259.3739469|34801151|2||2||1|1|2|2|2|2|2|2|2||1||7000000
3480116|1|1|1|848.9820921|34801161|2||2||1|1|2|2|2|2|2|2|2||1||23000000
3480117|1|1|1|587.1177234|34801171|2||2||1|1|2|1|2|2|2|2|2||3||18000000
3480118|1|1|1|587.1177234|34801181|2||2||1|1|2|1|2|2|2|2|2||3||9800000
3480119|1|1|1|2118.7354614|34801191|2||2||1|1|2|2|2|2|2|2|2||1||13000000
3480120|1|1|1|759.12577632|34801201|2||2||1|1|2|2|2|2|2|2|2||1||20000000
3480121|1|1|1|988.13580124|34801211|2||2||1|2|2|1|2|2|2|2|2||3||98
3480122|1|1|1|2005.3814366|34801221|2||2||1|1|1|2|2|2|2|2|2||1||900000
3480123|1|1|1|1944.6412987|34801231|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3480124|1|1|1|806.42784667|34801241|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3480125|1|1|1|610.35125898|34801251|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3480126|1|1|1|4538.9331412|34801261|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3480127|1|1|1|3916.5979252|34801271|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3480128|1|1|1|11121.142578|34801281|2||2||1|1|2|2|2|2|2|2|2||1||1423000
3480129|1|1|1|7201.0185553|34801291|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3480130|1|1|1|6462.633452|34801301|2||2||1|1|2|2|2|2|2|2|2||1||1423000
3480131|1|1|1|3067.2439598|34801311|2||2||1|1|2|2|2|2|2|2|2||1||1423000
3480132|1|1|1|3067.2439598|34801321|2||2||1|1|2|2|2|2|2|2|2||1||700000
3480133|1|1|1|3484.0701602|34801331|2||2||1|1|2|2|2|2|2|2|2||1||700000
3480134|1|1|1|3469.6224591|34801341|2||2||1|1|2|2|2|2|2|2|2||1||1423000
3480135|1|1|1|7394.1380592|34801351|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3480136|1|1|1|3728.8379658|34801361|2||2||1|1|2|2|2|2|2|2|2||1||2900000
3480137|1|1|1|5634.9472204|34801371|2||2||1|1|2|2|2|2|2|2|2||1||2800000
